#Annotated with Bakta v1.9.3, https://github.com/oschwengers/bakta
#Database v5.1, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
contig_11	23272	24480	+	BEEJFJ_05150	42.4	8.4		RefSeq:WP_251447374.1, SO:0001217, UniParc:UPI00203CFAC9, UniRef:UniRef100_UPI00203CFAC9, UniRef:UniRef50_UPI00203CFAC9, UniRef:UniRef90_UPI00203CFAC9
contig_11	34255	34431	-	BEEJFJ_05205	6.7	4.8		RefSeq:WP_251447407.1, SO:0001217, UniParc:UPI0020424B0D, UniRef:UniRef100_UPI0020424B0D, UniRef:UniRef50_R9M4W2, UniRef:UniRef90_UPI0020424B0D
contig_11	37285	37392	+	BEEJFJ_05225	4.0	5.1		
contig_12	11008	11475	-	BEEJFJ_05460	17.4	5.8		RefSeq:WP_251447522.1, SO:0001217, UniParc:UPI00204188DF, UniRef:UniRef100_UPI00204188DF, UniRef:UniRef50_UPI00204188DF, UniRef:UniRef90_UPI00204188DF
contig_12	11472	11657	-	BEEJFJ_05465	6.9	5.0		RefSeq:WP_251447525.1, SO:0001217, UniParc:UPI00203B0E95, UniRef:UniRef100_UPI00203B0E95, UniRef:UniRef50_UPI00203B0E95, UniRef:UniRef90_UPI00203B0E95
contig_12	13340	14068	-	BEEJFJ_05480	26.9	8.0		RefSeq:WP_251447531.1, SO:0001217, UniParc:UPI00203AE37E, UniRef:UniRef100_UPI00203AE37E, UniRef:UniRef50_UPI00272DD1EF, UniRef:UniRef90_UPI00203AE37E
contig_12	14065	14922	-	BEEJFJ_05485	31.8	5.9		RefSeq:WP_251447534.1, SO:0001217, UniParc:UPI00203F0046, UniRef:UniRef100_UPI00203F0046, UniRef:UniRef50_UPI0019571563, UniRef:UniRef90_UPI00203F0046
contig_12	19582	20064	+	BEEJFJ_05520	17.5	4.8		RefSeq:WP_251447552.1, SO:0001217, UniParc:UPI00203BFE07, UniRef:UniRef100_UPI00203BFE07, UniRef:UniRef50_UPI00203BFE07, UniRef:UniRef90_UPI00203BFE07
contig_12	20148	21089	+	BEEJFJ_05525	34.3	8.6		
contig_12	23775	24116	+	BEEJFJ_05535	12.9	7.8		RefSeq:WP_251447567.1, SO:0001217, UniParc:UPI0020420696, UniRef:UniRef100_UPI0020420696, UniRef:UniRef50_I4DC74, UniRef:UniRef90_UPI0020420696
contig_12	24194	24805	+	BEEJFJ_05540	23.4	10.4		RefSeq:WP_251447570.1, SO:0001217, UniParc:UPI00203F8B3D, UniRef:UniRef100_UPI00203F8B3D, UniRef:UniRef50_UPI00203F8B3D, UniRef:UniRef90_UPI00203F8B3D
contig_12	25696	26667	+	BEEJFJ_05550	36.9	9.0		RefSeq:WP_251447576.1, SO:0001217, UniParc:UPI0020410ADB, UniRef:UniRef100_UPI0020410ADB, UniRef:UniRef50_UPI0020410ADB, UniRef:UniRef90_UPI0020410ADB
contig_12	26802	27065	+	BEEJFJ_05555	9.7	6.1	PF21757.1|DUF6870	PFAM:PF21757.1, SO:0001217, UniRef:UniRef50_UPI00203A6909, UniRef:UniRef90_UPI00203A6909
contig_12	56068	56538	-	BEEJFJ_05700	16.5	4.7		RefSeq:WP_251447634.1, SO:0001217, UniParc:UPI00203ECA08, UniRef:UniRef100_UPI00203ECA08, UniRef:UniRef50_UPI00203ECA08, UniRef:UniRef90_UPI00203ECA08
contig_12	69872	70045	-	BEEJFJ_05785	6.4	8.1		RefSeq:WP_251447676.1, SO:0001217, UniParc:UPI00203D7C88, UniRef:UniRef100_UPI00203D7C88, UniRef:UniRef50_UPI00203D7C88, UniRef:UniRef90_UPI00203D7C88
contig_13	21340	21474	-	BEEJFJ_05910	5.4	10.1		
contig_13	43912	44058	+	BEEJFJ_06010	5.1	5.2		
contig_13	44216	44515	+	BEEJFJ_06015	10.8	4.7		RefSeq:WP_251447817.1, SO:0001217, UniParc:UPI002040ACB1, UniRef:UniRef100_UPI002040ACB1, UniRef:UniRef50_UPI002040ACB1, UniRef:UniRef90_UPI002040ACB1
contig_13	44503	44733	+	BEEJFJ_06020	8.5	4.9		RefSeq:WP_251447820.1, SO:0001217, UniParc:UPI00203A7385, UniRef:UniRef100_UPI00203A7385, UniRef:UniRef50_UPI00203A7385, UniRef:UniRef90_UPI00203A7385
contig_13	45370	45855	+	BEEJFJ_06030	18.3	7.7		RefSeq:WP_251447829.1, SO:0001217, UniParc:UPI00203F5980, UniRef:UniRef100_UPI00203F5980, UniRef:UniRef50_UPI00203F5980, UniRef:UniRef90_UPI00203F5980
contig_13	45868	46497	+	BEEJFJ_06035	23.7	10.0		RefSeq:WP_251447832.1, SO:0001217, UniParc:UPI00203FD522, UniRef:UniRef100_UPI00203FD522, UniRef:UniRef50_UPI00203FD522, UniRef:UniRef90_UPI00203FD522
contig_13	47448	47696	+	BEEJFJ_06045	9.5	6.6		RefSeq:WP_251447838.1, SO:0001217, UniParc:UPI0020410302, UniRef:UniRef100_UPI0020410302, UniRef:UniRef50_UPI0020410302, UniRef:UniRef90_UPI0020410302
contig_13	57832	58689	-	BEEJFJ_06085	33.0	5.9		RefSeq:WP_251447861.1, SO:0001217, UniParc:UPI00203DE8B4, UniRef:UniRef100_UPI00203DE8B4, UniRef:UniRef50_UPI00203DE8B4, UniRef:UniRef90_UPI00203DE8B4
contig_14	18624	18938	-	BEEJFJ_06250	11.2	7.8		RefSeq:WP_251447950.1, SO:0001217, UniParc:UPI002040C9C6, UniRef:UniRef100_UPI002040C9C6, UniRef:UniRef50_UPI002040C9C6, UniRef:UniRef90_UPI002040C9C6
contig_14	27670	27957	-	BEEJFJ_06310	10.4	6.3		RefSeq:WP_251447979.1, SO:0001217, UniParc:UPI00203A676F, UniRef:UniRef100_UPI00203A676F, UniRef:UniRef50_UPI00203A676F, UniRef:UniRef90_UPI00203A676F
contig_14	35376	35534	+	BEEJFJ_06360	6.0	4.6		RefSeq:WP_251448013.1, SO:0001217, UniParc:UPI002040465A, UniRef:UniRef100_UPI002040465A, UniRef:UniRef50_UPI002040465A, UniRef:UniRef90_UPI002040465A
contig_15	208	2163	+	BEEJFJ_06485	72.7	4.3		RefSeq:WP_251448094.1, SO:0001217, UniParc:UPI0020404266, UniRef:UniRef100_UPI0020404266, UniRef:UniRef50_UPI0020404266, UniRef:UniRef90_UPI0020404266
contig_15	29417	29623	-	BEEJFJ_06630	7.2	4.5		RefSeq:WP_251448175.1, SO:0001217, UniParc:UPI00203FA5F1, UniRef:UniRef100_UPI00203FA5F1, UniRef:UniRef50_UPI00203FA5F1, UniRef:UniRef90_UPI00203FA5F1
contig_15	37182	37751	+	BEEJFJ_06670	20.9	7.7		RefSeq:WP_251448199.1, SO:0001217, UniParc:UPI00203E0EF6, UniRef:UniRef100_UPI00203E0EF6, UniRef:UniRef50_UPI00203E0EF6, UniRef:UniRef90_UPI00203E0EF6
contig_15	41715	43214	+	BEEJFJ_06705	56.0	4.9		RefSeq:WP_251448220.1, SO:0001217, UniParc:UPI00203BDF92, UniRef:UniRef100_UPI00203BDF92, UniRef:UniRef50_UPI00203BDF92, UniRef:UniRef90_UPI00203BDF92
contig_16	916	1086	-	BEEJFJ_06785	5.9	10.1		RefSeq:WP_251448270.1, SO:0001217, UniParc:UPI00203D4576, UniRef:UniRef100_UPI00203D4576, UniRef:UniRef50_UPI00203D4576, UniRef:UniRef90_UPI00203D4576
contig_16	6749	7450	-	BEEJFJ_06810	26.0	4.9		SO:0001217, UniRef:UniRef50_UPI00203E2BED, UniRef:UniRef90_UPI00203E2BED
contig_16	13835	14104	-	BEEJFJ_06850	9.9	4.3		RefSeq:WP_251448305.1, SO:0001217, UniParc:UPI002040A1AB, UniRef:UniRef100_UPI002040A1AB, UniRef:UniRef50_UPI002040A1AB, UniRef:UniRef90_UPI002040A1AB
contig_16	42201	42494	-	BEEJFJ_06975	10.1	4.8		RefSeq:WP_251448369.1, SO:0001217, UniParc:UPI00203A6A7C, UniRef:UniRef100_UPI00203A6A7C, UniRef:UniRef50_UPI00203A6A7C, UniRef:UniRef90_UPI00203A6A7C
contig_17	34389	36635	-	BEEJFJ_07160	79.9	4.5	PF16244.9|DUF4901	PFAM:PF16244.9, RefSeq:WP_251448466.1, SO:0001217, UniParc:UPI00203FADD0, UniRef:UniRef100_UPI00203FADD0, UniRef:UniRef50_UPI00203FADD0, UniRef:UniRef90_UPI00203FADD0
contig_17	36892	37233	+	BEEJFJ_07165	12.5	6.4		RefSeq:WP_251448468.1, SO:0001217, UniParc:UPI002041D884, UniRef:UniRef100_UPI002041D884, UniRef:UniRef50_UPI002041D884, UniRef:UniRef90_UPI002041D884
contig_18	21602	21694	+	BEEJFJ_07300	3.5	8.3		
contig_18	33175	33756	-	BEEJFJ_07365	20.6	4.1		RefSeq:WP_251448574.1, SO:0001217, UniParc:UPI00203D585B, UniRef:UniRef100_UPI00203D585B, UniRef:UniRef50_UPI00203D585B, UniRef:UniRef90_UPI00203D585B
contig_19	11638	12234	-	BEEJFJ_07445	22.2	7.6		RefSeq:WP_251448615.1, SO:0001217, UniParc:UPI0020403D49, UniRef:UniRef100_UPI0020403D49, UniRef:UniRef50_UPI0020403D49, UniRef:UniRef90_UPI0020403D49
contig_19	21360	21674	-	BEEJFJ_07500	11.4	6.3		RefSeq:WP_251448626.1, SO:0001217, UniParc:UPI00204014A5, UniRef:UniRef100_UPI00204014A5, UniRef:UniRef50_UPI00204014A5, UniRef:UniRef90_UPI00204014A5
contig_19	40555	40689	+	BEEJFJ_07585	4.9	4.2		
contig_20	5596	5703	+	BEEJFJ_07620	3.9	9.7		
contig_20	30136	30474	+	BEEJFJ_07740	13.6	5.0		RefSeq:WP_251448709.1, SO:0001217, UniParc:UPI002040ACBB, UniRef:UniRef100_UPI002040ACBB, UniRef:UniRef50_UPI002040ACBB, UniRef:UniRef90_UPI002040ACBB
contig_22	7971	8390	+	BEEJFJ_07975	16.5	5.8		RefSeq:WP_251448803.1, SO:0001217, UniParc:UPI0020426A71, UniRef:UniRef100_UPI0020426A71, UniRef:UniRef50_A0A174TVY0, UniRef:UniRef90_UPI0020426A71
contig_22	14563	15009	-	BEEJFJ_08015	15.6	5.8		RefSeq:WP_251448819.1, SO:0001217, UniParc:UPI0020426AEC, UniRef:UniRef100_UPI0020426AEC, UniRef:UniRef50_UPI0020426AEC, UniRef:UniRef90_UPI0020426AEC
contig_23	14991	15326	-	BEEJFJ_08195	12.8	4.7		RefSeq:WP_251448890.1, SO:0001217, UniParc:UPI00203FE38D, UniRef:UniRef100_UPI00203FE38D, UniRef:UniRef50_A0A1I2VUP8, UniRef:UniRef90_UPI00203FE38D
contig_23	17112	17315	-	BEEJFJ_08205	7.3	8.1		RefSeq:WP_251448894.1, SO:0001217, UniParc:UPI00203F0DEB, UniRef:UniRef100_UPI00203F0DEB, UniRef:UniRef50_V2YJC9, UniRef:UniRef90_UPI00203F0DEB
contig_23	19003	19533	-	BEEJFJ_08220	19.5	5.8		RefSeq:WP_251448900.1, SO:0001217, UniParc:UPI002040F6C1, UniRef:UniRef100_UPI002040F6C1, UniRef:UniRef50_A0A923S839, UniRef:UniRef90_UPI002040F6C1
contig_23	32997	33527	-	BEEJFJ_08275	18.4	4.2		RefSeq:WP_251448917.1, SO:0001217, UniParc:UPI00203BD6C1, UniRef:UniRef100_UPI00203BD6C1, UniRef:UniRef50_A0A9D2NZ64, UniRef:UniRef90_UPI00203BD6C1
contig_23	34004	34441	-	BEEJFJ_08285	15.9	4.7		RefSeq:WP_251448920.1, SO:0001217, UniParc:UPI00203ABE76, UniRef:UniRef100_UPI00203ABE76, UniRef:UniRef50_UPI00203ABE76, UniRef:UniRef90_UPI00203ABE76
contig_24	12192	12362	+	BEEJFJ_08335	6.6	4.7		RefSeq:WP_251448931.1, SO:0001217, UniParc:UPI00203F9287, UniRef:UniRef100_UPI00203F9287, UniRef:UniRef50_UPI00203F9287, UniRef:UniRef90_UPI00203F9287
contig_25	22262	22759	+	BEEJFJ_08515	18.3	10.0		RefSeq:WP_251448966.1, SO:0001217, UniParc:UPI0020405E31, UniRef:UniRef100_UPI0020405E31, UniRef:UniRef50_UPI0020405E31, UniRef:UniRef90_UPI0020405E31
contig_26	3776	4423	+	BEEJFJ_08570	22.9	4.2		RefSeq:WP_251448977.1, SO:0001217, UniParc:UPI00203FD98D, UniRef:UniRef100_UPI00203FD98D, UniRef:UniRef50_UPI00203FD98D, UniRef:UniRef90_UPI00203FD98D
contig_26	21623	21826	+	BEEJFJ_08645	8.0	5.8		RefSeq:WP_251448992.1, SO:0001217, UniParc:UPI002041E0E2, UniRef:UniRef100_UPI002041E0E2, UniRef:UniRef50_UPI002041E0E2, UniRef:UniRef90_UPI002041E0E2
contig_27	7640	8749	-	BEEJFJ_08700	40.7	4.5		RefSeq:WP_251449002.1, SO:0001217, UniParc:UPI00203D58D3, UniRef:UniRef100_UPI00203D58D3, UniRef:UniRef50_UPI00203D58D3, UniRef:UniRef90_UPI00203D58D3
contig_27	13660	15873	-	BEEJFJ_08725	84.0	4.1		RefSeq:WP_251449007.1, SO:0001217, UniParc:UPI00204017A8, UniRef:UniRef100_UPI00204017A8, UniRef:UniRef50_UPI00204017A8, UniRef:UniRef90_UPI00204017A8
contig_29	6705	7370	+	BEEJFJ_08940	24.1	4.4		RefSeq:WP_251449049.1, SO:0001217, UniParc:UPI002040F724, UniRef:UniRef100_UPI002040F724, UniRef:UniRef50_UPI002040F724, UniRef:UniRef90_UPI002040F724
contig_29	7387	8022	+	BEEJFJ_08945	23.7	4.3		RefSeq:WP_251449050.1, SO:0001217, UniParc:UPI0020409C5E, UniRef:UniRef100_UPI0020409C5E, UniRef:UniRef50_UPI0020409C5E, UniRef:UniRef90_UPI0020409C5E
contig_29	8913	10748	+	BEEJFJ_08955	68.5	4.4		RefSeq:WP_251449051.1, SO:0001217, UniParc:UPI00203B1498, UniRef:UniRef100_UPI00203B1498, UniRef:UniRef50_UPI00203B1498, UniRef:UniRef90_UPI00203B1498
contig_30	8061	8234	-	BEEJFJ_09065	6.3	4.2		RefSeq:WP_251449073.1, SO:0001217, UniParc:UPI00204027B5, UniRef:UniRef100_UPI00204027B5, UniRef:UniRef50_UPI0018A0F3B9, UniRef:UniRef90_UPI00204027B5
contig_30	13920	14525	+	BEEJFJ_09100	22.9	10.2		RefSeq:WP_251449080.1, SO:0001217, UniParc:UPI00204215A8, UniRef:UniRef100_UPI00204215A8, UniRef:UniRef50_UPI00204215A8, UniRef:UniRef90_UPI00204215A8
contig_31	7626	9089	-	BEEJFJ_09170	54.3	4.4		RefSeq:WP_251449095.1, SO:0001217, UniParc:UPI00204047C6, UniRef:UniRef100_UPI00204047C6, UniRef:UniRef50_UPI00204047C6, UniRef:UniRef90_UPI00204047C6
contig_31	11367	12044	+	BEEJFJ_09190	26.2	8.3		RefSeq:WP_251449099.1, SO:0001217, UniParc:UPI00203E9EAB, UniRef:UniRef100_UPI00203E9EAB, UniRef:UniRef50_A0A6S6XE47, UniRef:UniRef90_UPI00203E9EAB
contig_32	28	7809	+	BEEJFJ_09245	281.2	4.1		RefSeq:WP_251449110.1, SO:0001217, UniParc:UPI0020420FF2, UniRef:UniRef100_UPI0020420FF2, UniRef:UniRef50_UPI0020420FF2, UniRef:UniRef90_UPI0020420FF2
contig_32	7979	14203	+	BEEJFJ_09250	225.8	4.3		RefSeq:WP_251449111.1, SO:0001217, UniParc:UPI00203E880E, UniRef:UniRef100_UPI00203E880E, UniRef:UniRef50_UPI00203E880E, UniRef:UniRef90_UPI00203E880E
contig_32	15361	17484	-	BEEJFJ_09255	71.0	9.9		
contig_39	2	745	+	BEEJFJ_09665	28.4	9.3	PF08459.15|UvrC_RNaseH_dom, PF12826.11|HHH_2, PF14520.10|HHH_5	PFAM:PF08459.15, PFAM:PF12826.11, PFAM:PF14520.10
contig_39	2474	4156	-	BEEJFJ_09685	57.6	5.6	PF00415.22|RCC1, PF07833.15|Cu_amine_oxidN1, PF13540.10|RCC1_2	PFAM:PF00415.22, PFAM:PF07833.15, PFAM:PF13540.10, RefSeq:WP_251449240.1, SO:0001217, UniParc:UPI00203C5A6D, UniRef:UniRef100_UPI00203C5A6D, UniRef:UniRef50_UPI00203C5A6D, UniRef:UniRef90_UPI00203C5A6D
contig_40	1277	2446	-	BEEJFJ_09730	41.0	6.9		RefSeq:WP_251449257.1, SO:0001217, UniParc:UPI0020425471, UniRef:UniRef100_UPI0020425471, UniRef:UniRef50_UPI000C1C49E2, UniRef:UniRef90_UPI0020425471
contig_41	91	2082	-	BEEJFJ_09770	74.3	4.8		KEGG:K16919, SO:0001217, UniRef:UniRef50_UPI00203E5F98, UniRef:UniRef90_UPI00203E5F98
contig_43	6998	7339	-	BEEJFJ_09870	12.8	6.5		RefSeq:WP_251449317.1, SO:0001217, UniParc:UPI002040C407, UniRef:UniRef100_UPI002040C407, UniRef:UniRef50_UPI002040C407, UniRef:UniRef90_UPI002040C407
contig_43	7630	8079	+	BEEJFJ_09880	16.7	9.9		SO:0001217, UniRef:UniRef50_UPI00203C1713, UniRef:UniRef90_UPI00203C1713
contig_47	31	405	+	BEEJFJ_09985	13.1	5.2		
contig_47	5633	6526	+	BEEJFJ_10020	32.3	4.2		RefSeq:WP_251449377.1, SO:0001217, UniParc:UPI00203A7599, UniRef:UniRef100_UPI00203A7599, UniRef:UniRef50_UPI00203A7599, UniRef:UniRef90_UPI00203A7599
contig_50	605	844	+	BEEJFJ_10130	8.4	6.1		RefSeq:WP_251449399.1, SO:0001217, UniParc:UPI00203D44C9, UniRef:UniRef100_UPI00203D44C9, UniRef:UniRef50_UPI00203D44C9, UniRef:UniRef90_UPI00203D44C9
contig_50	2295	2420	+	BEEJFJ_10145	4.8	10.1		
contig_51	2378	3319	+	BEEJFJ_10165	32.9	4.6		SO:0001217, UniParc:UPI002408236E, UniRef:UniRef100_UPI002408236E, UniRef:UniRef50_UPI002408236E, UniRef:UniRef90_UPI002408236E
contig_51	3339	4358	+	BEEJFJ_10170	35.8	10.0		SO:0001217, UniRef:UniRef50_UPI00203CA670, UniRef:UniRef90_UPI00203CA670
contig_52	85	2481	-	BEEJFJ_10175	89.1	5.0	PF08238.16|Sel1, PF13431.10|TPR_17	PFAM:PF08238.16, PFAM:PF13431.10
contig_55	1071	1292	-	BEEJFJ_10190	8.2	6.0		
contig_56	217	1323	-	BEEJFJ_10195	42.2	9.3	PF00078.31|RVT_1	PFAM:PF00078.31
