ID 1	ID 2	Label 1	Label 2	AAI	CDS count 1	CDS count 2	Matched count	Proteome cov.	ID param.	Cov. param.
551281437	805985537	Pseudoflavonifractor_gallinarum__GCA_014982855.1.fna	Flavonifractor_porci__GCF_037572415.1.fna	70.733871	3113	3255	1643	0.516018	0.400000	0.500000
551281437	142380147	Pseudoflavonifractor_gallinarum__GCA_014982855.1.fna	Flavonifractor_plautii_DSM_6740__GCA_004345805.1.fna	70.029668	3113	4381	1687	0.450227	0.400000	0.500000
551281437	138136575	Pseudoflavonifractor_gallinarum__GCA_014982855.1.fna	Intestinimonas_timonensis__GCF_900626145.1.fna	68.343742	3113	3593	1550	0.462273	0.400000	0.500000
979936460	757426356	Pseudoflavonifractor_intestinihominis__GCA_040096055.1.fna	Candidatus_Flavonifractor_avistercoris__GCA_019119085.1.fna	70.204740	3380	2608	1498	0.500334	0.400000	0.500000
979936460	445509998	Pseudoflavonifractor_intestinihominis__GCA_040096055.1.fna	Candidatus_Enterenecus_avicola__GCA_018715985.1.fna	65.132726	3380	1644	961	0.382564	0.400000	0.500000
979936460	375308717	Pseudoflavonifractor_intestinihominis__GCA_040096055.1.fna	Vermiculatibacterium_agrestimuris__GCA_943193085.1.fna	65.907922	3380	2041	1174	0.433130	0.400000	0.500000
979936460	879213431	Pseudoflavonifractor_intestinihominis__GCA_040096055.1.fna	Pseudo.fna	67.398536	3380	2662	1400	0.463423	0.400000	0.500000
979936460	962599507	Pseudoflavonifractor_intestinihominis__GCA_040096055.1.fna	Intestinimonas_aquisgranensis__GCA_020687605.1.fna	70.239024	3380	3690	1731	0.489675	0.400000	0.500000
979936460	777054284	Pseudoflavonifractor_intestinihominis__GCA_040096055.1.fna	Intestinimonas_butyriciproducens__GCF_004154955.1.fna	69.067916	3380	3210	1521	0.461608	0.400000	0.500000
979936460	62447427	Pseudoflavonifractor_intestinihominis__GCA_040096055.1.fna	Lawsonibacter_hominis__GCF_014287895.1.fna	70.398633	3380	3421	1573	0.462579	0.400000	0.500000
979936460	737689888	Pseudoflavonifractor_intestinihominis__GCA_040096055.1.fna	Pseudoflavonifractor_hominis__GCF_014288125.1.fna	69.183418	3380	2966	1571	0.495115	0.400000	0.500000
979936460	551281437	Pseudoflavonifractor_intestinihominis__GCA_040096055.1.fna	Pseudoflavonifractor_gallinarum__GCA_014982855.1.fna	69.725346	3380	3113	1663	0.512244	0.400000	0.500000
979936460	979936460	Pseudoflavonifractor_intestinihominis__GCA_040096055.1.fna	Pseudoflavonifractor_intestinihominis__GCA_040096055.1.fna	100.000000	3380	3380	3380	1.000000	0.400000	0.500000
979936460	988925773	Pseudoflavonifractor_intestinihominis__GCA_040096055.1.fna	Intestinimonas_butyriciproducens__GCA_003096335.1.fna	69.087352	3380	3207	1522	0.462122	0.400000	0.500000
979936460	409004637	Pseudoflavonifractor_intestinihominis__GCA_040096055.1.fna	Lawsonibacter_faecis__GCF_014287675.1.fna	73.810529	3380	3566	1852	0.533257	0.400000	0.500000
979936460	946574880	Pseudoflavonifractor_intestinihominis__GCA_040096055.1.fna	Pseudoflavonifractor_capillosus_ATCC_29799__GCA_000169255.2.fna	89.967606	3380	4007	2431	0.658183	0.400000	0.500000
979936460	228710848	Pseudoflavonifractor_intestinihominis__GCA_040096055.1.fna	Flintibacter_porci__GCF_041925195.1.fna	66.974652	3380	3309	1436	0.429362	0.400000	0.500000
979936460	805985537	Pseudoflavonifractor_intestinihominis__GCA_040096055.1.fna	Flavonifractor_porci__GCF_037572415.1.fna	71.006534	3380	3255	1630	0.491334	0.400000	0.500000
979936460	142380147	Pseudoflavonifractor_intestinihominis__GCA_040096055.1.fna	Flavonifractor_plautii_DSM_6740__GCA_004345805.1.fna	69.699492	3380	4381	1673	0.431130	0.400000	0.500000
979936460	138136575	Pseudoflavonifractor_intestinihominis__GCA_040096055.1.fna	Intestinimonas_timonensis__GCF_900626145.1.fna	69.171491	3380	3593	1603	0.459773	0.400000	0.500000
988925773	757426356	Intestinimonas_butyriciproducens__GCA_003096335.1.fna	Candidatus_Flavonifractor_avistercoris__GCA_019119085.1.fna	68.940815	3207	2608	1448	0.498022	0.400000	0.500000
988925773	445509998	Intestinimonas_butyriciproducens__GCA_003096335.1.fna	Candidatus_Enterenecus_avicola__GCA_018715985.1.fna	64.520741	3207	1644	904	0.372707	0.400000	0.500000
988925773	375308717	Intestinimonas_butyriciproducens__GCA_003096335.1.fna	Vermiculatibacterium_agrestimuris__GCA_943193085.1.fna	66.211591	3207	2041	1182	0.450457	0.400000	0.500000
988925773	879213431	Intestinimonas_butyriciproducens__GCA_003096335.1.fna	Pseudo.fna	67.157690	3207	2662	1398	0.476401	0.400000	0.500000
988925773	962599507	Intestinimonas_butyriciproducens__GCA_003096335.1.fna	Intestinimonas_aquisgranensis__GCA_020687605.1.fna	76.258145	3207	3690	1811	0.525156	0.400000	0.500000
988925773	777054284	Intestinimonas_butyriciproducens__GCA_003096335.1.fna	Intestinimonas_butyriciproducens__GCF_004154955.1.fna	99.980302	3207	3210	3117	0.971482	0.400000	0.500000
988925773	62447427	Intestinimonas_butyriciproducens__GCA_003096335.1.fna	Lawsonibacter_hominis__GCF_014287895.1.fna	70.609702	3207	3421	1644	0.496077	0.400000	0.500000
988925773	737689888	Intestinimonas_butyriciproducens__GCA_003096335.1.fna	Pseudoflavonifractor_hominis__GCF_014288125.1.fna	68.129391	3207	2966	1446	0.468492	0.400000	0.500000
988925773	551281437	Intestinimonas_butyriciproducens__GCA_003096335.1.fna	Pseudoflavonifractor_gallinarum__GCA_014982855.1.fna	68.012322	3207	3113	1473	0.466139	0.400000	0.500000
988925773	979936460	Intestinimonas_butyriciproducens__GCA_003096335.1.fna	Pseudoflavonifractor_intestinihominis__GCA_040096055.1.fna	69.087352	3207	3380	1522	0.462122	0.400000	0.500000
988925773	988925773	Intestinimonas_butyriciproducens__GCA_003096335.1.fna	Intestinimonas_butyriciproducens__GCA_003096335.1.fna	100.000000	3207	3207	3203	0.998753	0.400000	0.500000
988925773	409004637	Intestinimonas_butyriciproducens__GCA_003096335.1.fna	Lawsonibacter_faecis__GCF_014287675.1.fna	68.875393	3207	3566	1589	0.469216	0.400000	0.500000
988925773	946574880	Intestinimonas_butyriciproducens__GCA_003096335.1.fna	Pseudoflavonifractor_capillosus_ATCC_29799__GCA_000169255.2.fna	69.011104	3207	4007	1576	0.436928	0.400000	0.500000
988925773	228710848	Intestinimonas_butyriciproducens__GCA_003096335.1.fna	Flintibacter_porci__GCF_041925195.1.fna	65.175057	3207	3309	1311	0.402394	0.400000	0.500000
988925773	805985537	Intestinimonas_butyriciproducens__GCA_003096335.1.fna	Flavonifractor_porci__GCF_037572415.1.fna	69.503198	3207	3255	1579	0.488703	0.400000	0.500000
988925773	142380147	Intestinimonas_butyriciproducens__GCA_003096335.1.fna	Flavonifractor_plautii_DSM_6740__GCA_004345805.1.fna	69.951363	3207	4381	1761	0.464154	0.400000	0.500000
988925773	138136575	Intestinimonas_butyriciproducens__GCA_003096335.1.fna	Intestinimonas_timonensis__GCF_900626145.1.fna	77.332295	3207	3593	1813	0.533235	0.400000	0.500000
409004637	757426356	Lawsonibacter_faecis__GCF_014287675.1.fna	Candidatus_Flavonifractor_avistercoris__GCA_019119085.1.fna	69.260883	3566	2608	1484	0.480726	0.400000	0.500000
409004637	445509998	Lawsonibacter_faecis__GCF_014287675.1.fna	Candidatus_Enterenecus_avicola__GCA_018715985.1.fna	64.169620	3566	1644	920	0.353167	0.400000	0.500000
409004637	375308717	Lawsonibacter_faecis__GCF_014287675.1.fna	Vermiculatibacterium_agrestimuris__GCA_943193085.1.fna	66.452690	3566	2041	1208	0.430890	0.400000	0.500000
409004637	879213431	Lawsonibacter_faecis__GCF_014287675.1.fna	Pseudo.fna	67.142089	3566	2662	1422	0.456647	0.400000	0.500000
409004637	962599507	Lawsonibacter_faecis__GCF_014287675.1.fna	Intestinimonas_aquisgranensis__GCA_020687605.1.fna	67.467685	3566	3690	1555	0.428611	0.400000	0.500000
409004637	777054284	Lawsonibacter_faecis__GCF_014287675.1.fna	Intestinimonas_butyriciproducens__GCF_004154955.1.fna	68.707355	3566	3210	1584	0.467532	0.400000	0.500000
409004637	62447427	Lawsonibacter_faecis__GCF_014287675.1.fna	Lawsonibacter_hominis__GCF_014287895.1.fna	69.592822	3566	3421	1630	0.466581	0.400000	0.500000
409004637	737689888	Lawsonibacter_faecis__GCF_014287675.1.fna	Pseudoflavonifractor_hominis__GCF_014288125.1.fna	68.364833	3566	2966	1500	0.459277	0.400000	0.500000
409004637	551281437	Lawsonibacter_faecis__GCF_014287675.1.fna	Pseudoflavonifractor_gallinarum__GCA_014982855.1.fna	68.178252	3566	3113	1545	0.462644	0.400000	0.500000
409004637	979936460	Lawsonibacter_faecis__GCF_014287675.1.fna	Pseudoflavonifractor_intestinihominis__GCA_040096055.1.fna	73.810529	3566	3380	1852	0.533257	0.400000	0.500000
409004637	988925773	Lawsonibacter_faecis__GCF_014287675.1.fna	Intestinimonas_butyriciproducens__GCA_003096335.1.fna	68.875393	3566	3207	1589	0.469216	0.400000	0.500000
409004637	409004637	Lawsonibacter_faecis__GCF_014287675.1.fna	Lawsonibacter_faecis__GCF_014287675.1.fna	100.000000	3566	3566	3554	0.996635	0.400000	0.500000
409004637	946574880	Lawsonibacter_faecis__GCF_014287675.1.fna	Pseudoflavonifractor_capillosus_ATCC_29799__GCA_000169255.2.fna	74.222790	3566	4007	1889	0.498878	0.400000	0.500000
409004637	228710848	Lawsonibacter_faecis__GCF_014287675.1.fna	Flintibacter_porci__GCF_041925195.1.fna	64.235333	3566	3309	1292	0.375855	0.400000	0.500000
409004637	805985537	Lawsonibacter_faecis__GCF_014287675.1.fna	Flavonifractor_porci__GCF_037572415.1.fna	68.794380	3566	3255	1548	0.453892	0.400000	0.500000
409004637	142380147	Lawsonibacter_faecis__GCF_014287675.1.fna	Flavonifractor_plautii_DSM_6740__GCA_004345805.1.fna	69.220559	3566	4381	1700	0.427834	0.400000	0.500000
409004637	138136575	Lawsonibacter_faecis__GCF_014287675.1.fna	Intestinimonas_timonensis__GCF_900626145.1.fna	67.741293	3566	3593	1539	0.429948	0.400000	0.500000
946574880	757426356	Pseudoflavonifractor_capillosus_ATCC_29799__GCA_000169255.2.fna	Candidatus_Flavonifractor_avistercoris__GCA_019119085.1.fna	70.109617	4007	2608	1487	0.449584	0.400000	0.500000
946574880	445509998	Pseudoflavonifractor_capillosus_ATCC_29799__GCA_000169255.2.fna	Candidatus_Enterenecus_avicola__GCA_018715985.1.fna	64.940093	4007	1644	969	0.342948	0.400000	0.500000
946574880	375308717	Pseudoflavonifractor_capillosus_ATCC_29799__GCA_000169255.2.fna	Vermiculatibacterium_agrestimuris__GCA_943193085.1.fna	65.997504	4007	2041	1162	0.384259	0.400000	0.500000
946574880	879213431	Pseudoflavonifractor_capillosus_ATCC_29799__GCA_000169255.2.fna	Pseudo.fna	69.279175	4007	2662	1491	0.447143	0.400000	0.500000
946574880	962599507	Pseudoflavonifractor_capillosus_ATCC_29799__GCA_000169255.2.fna	Intestinimonas_aquisgranensis__GCA_020687605.1.fna	73.423925	4007	3690	1954	0.507730	0.400000	0.500000
946574880	777054284	Pseudoflavonifractor_capillosus_ATCC_29799__GCA_000169255.2.fna	Intestinimonas_butyriciproducens__GCF_004154955.1.fna	69.008164	4007	3210	1574	0.436192	0.400000	0.500000
946574880	62447427	Pseudoflavonifractor_capillosus_ATCC_29799__GCA_000169255.2.fna	Lawsonibacter_hominis__GCF_014287895.1.fna	71.583333	4007	3421	1674	0.450727	0.400000	0.500000
946574880	737689888	Pseudoflavonifractor_capillosus_ATCC_29799__GCA_000169255.2.fna	Pseudoflavonifractor_hominis__GCF_014288125.1.fna	69.986007	4007	2966	1633	0.468378	0.400000	0.500000
946574880	551281437	Pseudoflavonifractor_capillosus_ATCC_29799__GCA_000169255.2.fna	Pseudoflavonifractor_gallinarum__GCA_014982855.1.fna	71.930824	4007	3113	1747	0.490730	0.400000	0.500000
946574880	979936460	Pseudoflavonifractor_capillosus_ATCC_29799__GCA_000169255.2.fna	Pseudoflavonifractor_intestinihominis__GCA_040096055.1.fna	89.967606	4007	3380	2431	0.658183	0.400000	0.500000
946574880	988925773	Pseudoflavonifractor_capillosus_ATCC_29799__GCA_000169255.2.fna	Intestinimonas_butyriciproducens__GCA_003096335.1.fna	69.011104	4007	3207	1576	0.436928	0.400000	0.500000
946574880	409004637	Pseudoflavonifractor_capillosus_ATCC_29799__GCA_000169255.2.fna	Lawsonibacter_faecis__GCF_014287675.1.fna	74.222790	4007	3566	1889	0.498878	0.400000	0.500000
946574880	946574880	Pseudoflavonifractor_capillosus_ATCC_29799__GCA_000169255.2.fna	Pseudoflavonifractor_capillosus_ATCC_29799__GCA_000169255.2.fna	100.000000	4007	4007	4000	0.998253	0.400000	0.500000
946574880	228710848	Pseudoflavonifractor_capillosus_ATCC_29799__GCA_000169255.2.fna	Flintibacter_porci__GCF_041925195.1.fna	68.535309	4007	3309	1569	0.428923	0.400000	0.500000
946574880	805985537	Pseudoflavonifractor_capillosus_ATCC_29799__GCA_000169255.2.fna	Flavonifractor_porci__GCF_037572415.1.fna	71.437455	4007	3255	1674	0.461030	0.400000	0.500000
946574880	142380147	Pseudoflavonifractor_capillosus_ATCC_29799__GCA_000169255.2.fna	Flavonifractor_plautii_DSM_6740__GCA_004345805.1.fna	70.899564	4007	4381	1835	0.437530	0.400000	0.500000
946574880	138136575	Pseudoflavonifractor_capillosus_ATCC_29799__GCA_000169255.2.fna	Intestinimonas_timonensis__GCF_900626145.1.fna	70.826645	4007	3593	1717	0.451842	0.400000	0.500000
228710848	757426356	Flintibacter_porci__GCF_041925195.1.fna	Candidatus_Flavonifractor_avistercoris__GCA_019119085.1.fna	64.877477	3309	2608	1221	0.412709	0.400000	0.500000
228710848	445509998	Flintibacter_porci__GCF_041925195.1.fna	Candidatus_Enterenecus_avicola__GCA_018715985.1.fna	64.364906	3309	1644	909	0.367050	0.400000	0.500000
228710848	375308717	Flintibacter_porci__GCF_041925195.1.fna	Vermiculatibacterium_agrestimuris__GCA_943193085.1.fna	63.246860	3309	2041	1067	0.398879	0.400000	0.500000
228710848	879213431	Flintibacter_porci__GCF_041925195.1.fna	Pseudo.fna	66.743320	3309	2662	1280	0.428739	0.400000	0.500000
228710848	962599507	Flintibacter_porci__GCF_041925195.1.fna	Intestinimonas_aquisgranensis__GCA_020687605.1.fna	67.864225	3309	3690	1522	0.434919	0.400000	0.500000
228710848	777054284	Flintibacter_porci__GCF_041925195.1.fna	Intestinimonas_butyriciproducens__GCF_004154955.1.fna	65.012394	3309	3210	1303	0.399755	0.400000	0.500000
228710848	62447427	Flintibacter_porci__GCF_041925195.1.fna	Lawsonibacter_hominis__GCF_014287895.1.fna	67.760248	3309	3421	1449	0.430609	0.400000	0.500000
228710848	737689888	Flintibacter_porci__GCF_041925195.1.fna	Pseudoflavonifractor_hominis__GCF_014288125.1.fna	66.188284	3309	2966	1323	0.421673	0.400000	0.500000
228710848	551281437	Flintibacter_porci__GCF_041925195.1.fna	Pseudoflavonifractor_gallinarum__GCA_014982855.1.fna	66.687882	3309	3113	1374	0.427904	0.400000	0.500000
228710848	979936460	Flintibacter_porci__GCF_041925195.1.fna	Pseudoflavonifractor_intestinihominis__GCA_040096055.1.fna	66.974652	3309	3380	1436	0.429362	0.400000	0.500000
228710848	988925773	Flintibacter_porci__GCF_041925195.1.fna	Intestinimonas_butyriciproducens__GCA_003096335.1.fna	65.175057	3309	3207	1311	0.402394	0.400000	0.500000
228710848	409004637	Flintibacter_porci__GCF_041925195.1.fna	Lawsonibacter_faecis__GCF_014287675.1.fna	64.235333	3309	3566	1292	0.375855	0.400000	0.500000
228710848	946574880	Flintibacter_porci__GCF_041925195.1.fna	Pseudoflavonifractor_capillosus_ATCC_29799__GCA_000169255.2.fna	68.535309	3309	4007	1569	0.428923	0.400000	0.500000
228710848	228710848	Flintibacter_porci__GCF_041925195.1.fna	Flintibacter_porci__GCF_041925195.1.fna	100.000000	3309	3309	3308	0.999698	0.400000	0.500000
228710848	805985537	Flintibacter_porci__GCF_041925195.1.fna	Flavonifractor_porci__GCF_037572415.1.fna	67.436527	3309	3255	1451	0.442108	0.400000	0.500000
228710848	142380147	Flintibacter_porci__GCF_041925195.1.fna	Flavonifractor_plautii_DSM_6740__GCA_004345805.1.fna	64.966184	3309	4381	1486	0.386476	0.400000	0.500000
228710848	138136575	Flintibacter_porci__GCF_041925195.1.fna	Intestinimonas_timonensis__GCF_900626145.1.fna	66.714986	3309	3593	1418	0.410895	0.400000	0.500000
805985537	757426356	Flavonifractor_porci__GCF_037572415.1.fna	Candidatus_Flavonifractor_avistercoris__GCA_019119085.1.fna	76.203333	3255	2608	1635	0.557735	0.400000	0.500000
805985537	445509998	Flavonifractor_porci__GCF_037572415.1.fna	Candidatus_Enterenecus_avicola__GCA_018715985.1.fna	65.466504	3255	1644	924	0.377220	0.400000	0.500000
805985537	375308717	Flavonifractor_porci__GCF_037572415.1.fna	Vermiculatibacterium_agrestimuris__GCA_943193085.1.fna	66.339841	3255	2041	1196	0.451662	0.400000	0.500000
805985537	879213431	Flavonifractor_porci__GCF_037572415.1.fna	Pseudo.fna	67.923466	3255	2662	1402	0.473889	0.400000	0.500000
805985537	962599507	Flavonifractor_porci__GCF_037572415.1.fna	Intestinimonas_aquisgranensis__GCA_020687605.1.fna	70.207432	3255	3690	1702	0.490137	0.400000	0.500000
805985537	777054284	Flavonifractor_porci__GCF_037572415.1.fna	Intestinimonas_butyriciproducens__GCF_004154955.1.fna	69.400063	3255	3210	1576	0.487548	0.400000	0.500000
805985537	62447427	Flavonifractor_porci__GCF_037572415.1.fna	Lawsonibacter_hominis__GCF_014287895.1.fna	74.869131	3255	3421	1704	0.510485	0.400000	0.500000
805985537	737689888	Flavonifractor_porci__GCF_037572415.1.fna	Pseudoflavonifractor_hominis__GCF_014288125.1.fna	70.954241	3255	2966	1674	0.538177	0.400000	0.500000
805985537	551281437	Flavonifractor_porci__GCF_037572415.1.fna	Pseudoflavonifractor_gallinarum__GCA_014982855.1.fna	70.733871	3255	3113	1643	0.516018	0.400000	0.500000
805985537	979936460	Flavonifractor_porci__GCF_037572415.1.fna	Pseudoflavonifractor_intestinihominis__GCA_040096055.1.fna	71.006534	3255	3380	1630	0.491334	0.400000	0.500000
805985537	988925773	Flavonifractor_porci__GCF_037572415.1.fna	Intestinimonas_butyriciproducens__GCA_003096335.1.fna	69.503198	3255	3207	1579	0.488703	0.400000	0.500000
805985537	409004637	Flavonifractor_porci__GCF_037572415.1.fna	Lawsonibacter_faecis__GCF_014287675.1.fna	68.794380	3255	3566	1548	0.453892	0.400000	0.500000
805985537	946574880	Flavonifractor_porci__GCF_037572415.1.fna	Pseudoflavonifractor_capillosus_ATCC_29799__GCA_000169255.2.fna	71.437455	3255	4007	1674	0.461030	0.400000	0.500000
805985537	228710848	Flavonifractor_porci__GCF_037572415.1.fna	Flintibacter_porci__GCF_041925195.1.fna	67.436527	3255	3309	1451	0.442108	0.400000	0.500000
805985537	805985537	Flavonifractor_porci__GCF_037572415.1.fna	Flavonifractor_porci__GCF_037572415.1.fna	100.000000	3255	3255	3254	0.999693	0.400000	0.500000
805985537	142380147	Flavonifractor_porci__GCF_037572415.1.fna	Flavonifractor_plautii_DSM_6740__GCA_004345805.1.fna	76.046534	3255	4381	1962	0.513882	0.400000	0.500000
805985537	138136575	Flavonifractor_porci__GCF_037572415.1.fna	Intestinimonas_timonensis__GCF_900626145.1.fna	70.566956	3255	3593	1669	0.487442	0.400000	0.500000
142380147	757426356	Flavonifractor_plautii_DSM_6740__GCA_004345805.1.fna	Candidatus_Flavonifractor_avistercoris__GCA_019119085.1.fna	81.846370	4381	2608	1901	0.543998	0.400000	0.500000
142380147	445509998	Flavonifractor_plautii_DSM_6740__GCA_004345805.1.fna	Candidatus_Enterenecus_avicola__GCA_018715985.1.fna	64.864232	4381	1644	938	0.311369	0.400000	0.500000
142380147	375308717	Flavonifractor_plautii_DSM_6740__GCA_004345805.1.fna	Vermiculatibacterium_agrestimuris__GCA_943193085.1.fna	66.555959	4381	2041	1225	0.381501	0.400000	0.500000
142380147	879213431	Flavonifractor_plautii_DSM_6740__GCA_004345805.1.fna	Pseudo.fna	67.678361	4381	2662	1525	0.433054	0.400000	0.500000
142380147	962599507	Flavonifractor_plautii_DSM_6740__GCA_004345805.1.fna	Intestinimonas_aquisgranensis__GCA_020687605.1.fna	69.688168	4381	3690	1889	0.468096	0.400000	0.500000
142380147	777054284	Flavonifractor_plautii_DSM_6740__GCA_004345805.1.fna	Intestinimonas_butyriciproducens__GCF_004154955.1.fna	69.989339	4381	3210	1754	0.462126	0.400000	0.500000
142380147	62447427	Flavonifractor_plautii_DSM_6740__GCA_004345805.1.fna	Lawsonibacter_hominis__GCF_014287895.1.fna	74.616728	4381	3421	1904	0.488080	0.400000	0.500000
142380147	737689888	Flavonifractor_plautii_DSM_6740__GCA_004345805.1.fna	Pseudoflavonifractor_hominis__GCF_014288125.1.fna	71.509495	4381	2966	1664	0.452974	0.400000	0.500000
142380147	551281437	Flavonifractor_plautii_DSM_6740__GCA_004345805.1.fna	Pseudoflavonifractor_gallinarum__GCA_014982855.1.fna	70.029668	4381	3113	1687	0.450227	0.400000	0.500000
142380147	979936460	Flavonifractor_plautii_DSM_6740__GCA_004345805.1.fna	Pseudoflavonifractor_intestinihominis__GCA_040096055.1.fna	69.699492	4381	3380	1673	0.431130	0.400000	0.500000
142380147	988925773	Flavonifractor_plautii_DSM_6740__GCA_004345805.1.fna	Intestinimonas_butyriciproducens__GCA_003096335.1.fna	69.951363	4381	3207	1761	0.464154	0.400000	0.500000
142380147	409004637	Flavonifractor_plautii_DSM_6740__GCA_004345805.1.fna	Lawsonibacter_faecis__GCF_014287675.1.fna	69.220559	4381	3566	1700	0.427834	0.400000	0.500000
142380147	946574880	Flavonifractor_plautii_DSM_6740__GCA_004345805.1.fna	Pseudoflavonifractor_capillosus_ATCC_29799__GCA_000169255.2.fna	70.899564	4381	4007	1835	0.437530	0.400000	0.500000
142380147	228710848	Flavonifractor_plautii_DSM_6740__GCA_004345805.1.fna	Flintibacter_porci__GCF_041925195.1.fna	64.966184	4381	3309	1486	0.386476	0.400000	0.500000
142380147	805985537	Flavonifractor_plautii_DSM_6740__GCA_004345805.1.fna	Flavonifractor_porci__GCF_037572415.1.fna	76.046534	4381	3255	1962	0.513882	0.400000	0.500000
142380147	142380147	Flavonifractor_plautii_DSM_6740__GCA_004345805.1.fna	Flavonifractor_plautii_DSM_6740__GCA_004345805.1.fna	100.000000	4381	4381	4380	0.999772	0.400000	0.500000
142380147	138136575	Flavonifractor_plautii_DSM_6740__GCA_004345805.1.fna	Intestinimonas_timonensis__GCF_900626145.1.fna	69.953431	4381	3593	1749	0.438676	0.400000	0.500000
138136575	757426356	Intestinimonas_timonensis__GCF_900626145.1.fna	Candidatus_Flavonifractor_avistercoris__GCA_019119085.1.fna	69.318561	3593	2608	1452	0.468312	0.400000	0.500000
138136575	445509998	Intestinimonas_timonensis__GCF_900626145.1.fna	Candidatus_Enterenecus_avicola__GCA_018715985.1.fna	64.874017	3593	1644	916	0.349819	0.400000	0.500000
138136575	375308717	Intestinimonas_timonensis__GCF_900626145.1.fna	Vermiculatibacterium_agrestimuris__GCA_943193085.1.fna	65.688313	3593	2041	1168	0.414625	0.400000	0.500000
138136575	879213431	Intestinimonas_timonensis__GCF_900626145.1.fna	Pseudo.fna	66.915909	3593	2662	1386	0.443165	0.400000	0.500000
138136575	962599507	Intestinimonas_timonensis__GCF_900626145.1.fna	Intestinimonas_aquisgranensis__GCA_020687605.1.fna	96.153418	3593	3690	2238	0.614582	0.400000	0.500000
138136575	777054284	Intestinimonas_timonensis__GCF_900626145.1.fna	Intestinimonas_butyriciproducens__GCF_004154955.1.fna	77.300110	3593	3210	1816	0.533882	0.400000	0.500000
138136575	62447427	Intestinimonas_timonensis__GCF_900626145.1.fna	Lawsonibacter_hominis__GCF_014287895.1.fna	69.567439	3593	3421	1597	0.455375	0.400000	0.500000
138136575	737689888	Intestinimonas_timonensis__GCF_900626145.1.fna	Pseudoflavonifractor_hominis__GCF_014288125.1.fna	68.135747	3593	2966	1512	0.461046	0.400000	0.500000
138136575	551281437	Intestinimonas_timonensis__GCF_900626145.1.fna	Pseudoflavonifractor_gallinarum__GCA_014982855.1.fna	68.343742	3593	3113	1550	0.462273	0.400000	0.500000
138136575	979936460	Intestinimonas_timonensis__GCF_900626145.1.fna	Pseudoflavonifractor_intestinihominis__GCA_040096055.1.fna	69.171491	3593	3380	1603	0.459773	0.400000	0.500000
138136575	988925773	Intestinimonas_timonensis__GCF_900626145.1.fna	Intestinimonas_butyriciproducens__GCA_003096335.1.fna	77.332295	3593	3207	1813	0.533235	0.400000	0.500000
138136575	409004637	Intestinimonas_timonensis__GCF_900626145.1.fna	Lawsonibacter_faecis__GCF_014287675.1.fna	67.741293	3593	3566	1539	0.429948	0.400000	0.500000
138136575	946574880	Intestinimonas_timonensis__GCF_900626145.1.fna	Pseudoflavonifractor_capillosus_ATCC_29799__GCA_000169255.2.fna	70.826645	3593	4007	1717	0.451842	0.400000	0.500000
138136575	228710848	Intestinimonas_timonensis__GCF_900626145.1.fna	Flintibacter_porci__GCF_041925195.1.fna	66.714986	3593	3309	1418	0.410895	0.400000	0.500000
138136575	805985537	Intestinimonas_timonensis__GCF_900626145.1.fna	Flavonifractor_porci__GCF_037572415.1.fna	70.566956	3593	3255	1669	0.487442	0.400000	0.500000
138136575	142380147	Intestinimonas_timonensis__GCF_900626145.1.fna	Flavonifractor_plautii_DSM_6740__GCA_004345805.1.fna	69.953431	3593	4381	1749	0.438676	0.400000	0.500000
138136575	138136575	Intestinimonas_timonensis__GCF_900626145.1.fna	Intestinimonas_timonensis__GCF_900626145.1.fna	100.000000	3593	3593	3491	0.971611	0.400000	0.500000
