#Annotated with Bakta v1.9.3, https://github.com/oschwengers/bakta
#Database v5.1, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
contig_1	1994229	1994366	-	MINILI_09590	5.1	8.1		RefSeq:WP_009260955.1, SO:0001217, UniParc:UPI000246C4C3, UniRef:UniRef100_G9YTX1, UniRef:UniRef50_A0A096D7Z9, UniRef:UniRef90_A0A096D7Z9
contig_1	1999852	2000601	-	MINILI_09625	28.8	8.4		SO:0001217, UniParc:UPI0002423519, UniRef:UniRef100_G9YTY1, UniRef:UniRef50_G9YTY1, UniRef:UniRef90_G9YTY1
contig_1	2012987	2013223	-	MINILI_09695	9.1	5.5		RefSeq:WP_007493205.1, SO:0001217, UniParc:UPI0002423527, UniRef:UniRef100_A0A174UEA0, UniRef:UniRef50_A0A096CFL2, UniRef:UniRef90_A0A174UEA0
contig_1	2016663	2017001	-	MINILI_09725	12.6	5.0		SO:0001217, UniParc:UPI000242352D, UniRef:UniRef100_G9YU01, UniRef:UniRef50_A0A096D825, UniRef:UniRef90_A0A096D825
contig_1	2019257	2019568	-	MINILI_09745	12.2	9.2		RefSeq:WP_230979298.1, SO:0001217, UniParc:UPI0002EA352E, UniRef:UniRef100_UPI0002EA352E, UniRef:UniRef50_G9YU06, UniRef:UniRef90_G9YU06
contig_1	2021085	2021279	-	MINILI_09770	8.1	4.6		RefSeq:WP_007493240.1, SO:0001217, UniParc:UPI0002423537, UniRef:UniRef100_A0A656CIV7, UniRef:UniRef50_B0PGH1, UniRef:UniRef90_A0A656CIV7
contig_1	2030472	2031644	-	MINILI_09810	44.0	5.0		RefSeq:WP_039996554.1, SO:0001217, UniParc:UPI0002F89132, UniRef:UniRef100_A0A6I2RR50, UniRef:UniRef50_A0A6I2RR50, UniRef:UniRef90_A0A6I2RR50
contig_1	2042214	2043287	+	MINILI_09860	41.4	4.7		RefSeq:WP_007490017.1, SO:0001217, UniParc:UPI0002421C2E, UniRef:UniRef100_G9YPR0, UniRef:UniRef50_G9YPR0, UniRef:UniRef90_G9YPR0
contig_1	2064627	2064998	+	MINILI_09940	14.0	5.2		RefSeq:WP_007492640.1, SO:0001217, UniParc:UPI000242215F, UniRef:UniRef100_G9YT77, UniRef:UniRef50_B0PGM2, UniRef:UniRef90_G9YT77
contig_1	2121638	2121934	-	MINILI_10170	11.3	5.4		RefSeq:WP_007488015.1, SO:0001217, UniParc:UPI0002422C6D, UniRef:UniRef100_G9YKX3, UniRef:UniRef50_A0A096B119, UniRef:UniRef90_G9YKX3
contig_1	2122779	2123105	-	MINILI_10180	12.2	10.9		RefSeq:WP_039996382.1, SO:0001217, UniParc:UPI000586FED1, UniRef:UniRef100_G9YKX5, UniRef:UniRef50_G9YKX5, UniRef:UniRef90_G9YKX5
contig_1	2130507	2130620	+	MINILI_10220	4.3	6.6		
contig_1	2131819	2132445	-	MINILI_10230	22.6	10.7		
contig_1	2152607	2153200	-	MINILI_10320	22.1	5.1		RefSeq:WP_007491762.1, SO:0001217, UniParc:UPI0002423315, UniRef:UniRef100_G9YS21, UniRef:UniRef50_V2XSJ3, UniRef:UniRef90_A6P0D0
contig_1	2157450	2157701	-	MINILI_10355	9.5	4.4		RefSeq:WP_007491749.1, SO:0001217, UniParc:UPI000242330E, UniRef:UniRef100_G9YS14, UniRef:UniRef50_F4XBZ8, UniRef:UniRef90_F4XBZ8
contig_1	2160768	2161265	-	MINILI_10380	19.6	7.7		RefSeq:WP_163390338.1, SO:0001217, UniParc:UPI001398C963, UniRef:UniRef100_A0A6I7GI22, UniRef:UniRef50_A0A4D7AMC7, UniRef:UniRef90_A0A096AXJ0
contig_1	2170215	2170472	-	MINILI_10405	9.4	4.6		RefSeq:WP_007491939.1, SO:0001217, UniParc:UPI00024236AF, UniRef:UniRef100_G9YS87, UniRef:UniRef50_G9YNR9, UniRef:UniRef90_G9YS87
contig_1	2175643	2175798	-	MINILI_10445	5.9	4.9		RefSeq:WP_162861049.1, SO:0001217, UniParc:UPI00030C5EAF, UniRef:UniRef100_A0A1C7FNT7, UniRef:UniRef50_A0A1C7FNT7, UniRef:UniRef90_A0A1C7FNT7
contig_1	2181144	2181344	+	MINILI_10480	7.9	9.3		RefSeq:WP_155117011.1, SO:0001217, UniParc:UPI0002D43DF8, UniRef:UniRef100_A0A6I7GGX4, UniRef:UniRef50_A0A6I7GGX4, UniRef:UniRef90_A0A6I7GGX4
contig_1	2182410	2182667	+	MINILI_10490	9.6	5.2		RefSeq:WP_007492002.1, SO:0001217, UniParc:UPI00024236CF, UniRef:UniRef100_G9YSE9, UniRef:UniRef50_G9YSE9, UniRef:UniRef90_G9YSE9
contig_1	2182720	2183229	+	MINILI_10495	18.5	9.2		RefSeq:WP_007492006.1, SO:0001217, UniParc:UPI00024236D0, UniRef:UniRef100_G9YSF0, UniRef:UniRef50_G9YSF0, UniRef:UniRef90_G9YSF0
contig_1	2183463	2183777	+	MINILI_10500	11.2	5.8		RefSeq:WP_039997232.1, SO:0001217, UniParc:UPI0002ED4541, UniRef:UniRef100_G9YSF1, UniRef:UniRef50_G9YSF1, UniRef:UniRef90_G9YSF1
contig_1	2184078	2184401	+	MINILI_10510	11.8	10.1		RefSeq:WP_007492012.1, SO:0001217, UniParc:UPI00024236D3, UniRef:UniRef100_G9YSF3, UniRef:UniRef50_G9YSF3, UniRef:UniRef90_G9YSF3
contig_1	2187925	2188359	+	MINILI_10535	16.5	5.2		RefSeq:WP_007492023.1, SO:0001217, UniParc:UPI000241F473, UniRef:UniRef100_G9YSA9, UniRef:UniRef50_G9YSA9, UniRef:UniRef90_G9YSA9
contig_1	2188945	2189190	+	MINILI_10540	9.4	5.0		RefSeq:WP_007492027.1, SO:0001217, UniParc:UPI000241F475, UniRef:UniRef100_G9YSB1, UniRef:UniRef50_G9YSB1, UniRef:UniRef90_G9YSB1
contig_1	2189271	2189426	+	MINILI_10545	5.9	11.2		RefSeq:WP_007492035.1, SO:0001217, UniParc:UPI000241F476, UniRef:UniRef100_G9YSB2, UniRef:UniRef50_G9YSB2, UniRef:UniRef90_G9YSB2
contig_1	2201289	2201666	+	MINILI_10625	14.5	6.8		RefSeq:WP_007492070.1, SO:0001217, UniParc:UPI000241F487, UniRef:UniRef100_G9YSC9, UniRef:UniRef50_G9YSC9, UniRef:UniRef90_G9YSC9
contig_1	2203809	2203970	+	MINILI_10635	5.6	4.1		RefSeq:WP_155117013.1, SO:0001217, UniParc:UPI0012BB133B, UniRef:UniRef100_G9YSD1, UniRef:UniRef50_G9YSD1, UniRef:UniRef90_G9YSD1
contig_1	2205176	2206246	+	MINILI_10645	34.8	6.5	PF21722.1|Gly_rich_2	PFAM:PF21722.1, RefSeq:WP_007492074.1, SO:0001217, UniParc:UPI000241F48B, UniRef:UniRef100_G9YSD3, UniRef:UniRef50_G9YSD3, UniRef:UniRef90_G9YSD3
contig_1	2206246	2206530	+	MINILI_10650	10.9	4.2		RefSeq:WP_007492075.1, SO:0001217, UniParc:UPI000241F48C, UniRef:UniRef100_G9YSD4, UniRef:UniRef50_G9YSD4, UniRef:UniRef90_G9YSD4
contig_1	2208748	2208912	-	MINILI_10670	6.4	4.9		RefSeq:WP_155117007.1, SO:0001217, UniParc:UPI0002FD5560, UniRef:UniRef100_A0A6I7GQ06, UniRef:UniRef50_A0A096CMD1, UniRef:UniRef90_A0A096CMD1
contig_1	2208985	2209140	-	MINILI_10675	5.9	9.5		SO:0001217, UniParc:UPI00024234FD, UniRef:UniRef100_G9YS63, UniRef:UniRef50_A0A096B943, UniRef:UniRef90_A0A096B943
contig_1	2209265	2209378	-	MINILI_10680	4.4	4.5		SO:0001217, UniParc:UPI0002D7B240, UniRef:UniRef100_A0A096DEH4, UniRef:UniRef50_A0A096DEH4, UniRef:UniRef90_A0A096DEH4
contig_1	2292586	2293332	-	MINILI_11155	25.6	12.0		
contig_1	2293329	2293553	-	MINILI_11160	8.7	5.2		RefSeq:WP_007488969.1, SO:0001217, UniParc:UPI00024202EB, UniRef:UniRef100_A0A174W8W6, UniRef:UniRef50_A0A174W8W6, UniRef:UniRef90_A0A174W8W6
contig_1	2376647	2376916	+	MINILI_11595	10.4	5.1		RefSeq:WP_007491553.1, SO:0001217, UniParc:UPI0002422D36, UniRef:UniRef100_G9YRS8, UniRef:UniRef50_G9YRS8, UniRef:UniRef90_G9YRS8
contig_1	2377685	2377807	+	MINILI_11605	4.5	4.4		SO:0001217, UniRef:UniRef50_G9YRS5, UniRef:UniRef90_G9YRS5
contig_1	2378108	2378359	+	MINILI_11615	9.1	4.1		RefSeq:WP_024723089.1, SO:0001217, UniParc:UPI000463170A, UniRef:UniRef100_A0A6I7GPU6, UniRef:UniRef50_A0A096BCW3, UniRef:UniRef90_G9YUD0
contig_1	2378352	2378783	+	MINILI_11620	16.0	5.5		RefSeq:WP_163390346.1, SO:0001217, UniParc:UPI001398A3C9, UniRef:UniRef100_A0A6I7GGV5, UniRef:UniRef50_G9YUD1, UniRef:UniRef90_G9YUD1
contig_1	2379846	2380202	-	MINILI_11630	13.3	4.6		RefSeq:WP_155116999.1, SO:0001217, UniParc:UPI0012BAA727, UniRef:UniRef100_G9YRK7, UniRef:UniRef50_G9YRK7, UniRef:UniRef90_G9YRK7
contig_1	2380550	2380927	-	MINILI_11635	13.8	4.8		RefSeq:WP_039997104.1, SO:0001217, UniParc:UPI00058793A3, UniRef:UniRef100_A0A6I7GF44, UniRef:UniRef50_A0A6I7GF44, UniRef:UniRef90_A0A6I7GF44
contig_1	2448370	2448501	-	MINILI_11970	4.5	12.0		RefSeq:WP_007495619.1, SO:0001217, UniParc:UPI0002420AFA, UniRef:UniRef100_G9YX90, UniRef:UniRef50_G9YX90, UniRef:UniRef90_G9YX90
contig_1	2448520	2448777	-	MINILI_11975	9.5	4.3		RefSeq:WP_007495620.1, SO:0001217, UniParc:UPI0002420AFB, UniRef:UniRef100_A0A174K4K9, UniRef:UniRef50_A0A0S2W447, UniRef:UniRef90_A0A174K4K9
contig_1	2497589	2497780	+	MINILI_12235	6.7	5.5		RefSeq:WP_039996671.1, SO:0001217, UniParc:UPI0005871E50, UniRef:UniRef100_A0A1Y4FXH0, UniRef:UniRef50_A0A1Y4FXH0, UniRef:UniRef90_A0A1Y4FXH0
contig_1	2534834	2534956	+	MINILI_12420	4.6	11.6		RefSeq:WP_007491677.1, SO:0001217, UniParc:UPI000242305D, UniRef:UniRef100_G9YRX6, UniRef:UniRef50_A0A096B9C3, UniRef:UniRef90_A0A096B9C3
contig_1	2543940	2545364	+	MINILI_12470	50.7	4.3		RefSeq:WP_007491699.1, SO:0001217, UniParc:UPI0002423068, UniRef:UniRef100_A0A174K1T0, UniRef:UniRef50_A0A096B9D4, UniRef:UniRef90_A0A096B9D4
contig_1	2603179	2603313	-	MINILI_12790	5.2	10.0		SO:0001217, UniParc:UPI0002422915, UniRef:UniRef100_A0A6N3F8D4, UniRef:UniRef50_A0A6N3F8D4, UniRef:UniRef90_A0A6N3F8D4
contig_1	2605912	2606070	-	MINILI_12810	5.9	6.5		RefSeq:WP_007487984.1, SO:0001217, UniParc:UPI0002422918, UniRef:UniRef100_G9YKV3, UniRef:UniRef50_G9YKV3, UniRef:UniRef90_G9YKV3
contig_1	2611276	2611542	-	MINILI_12835	10.2	6.3		RefSeq:WP_080567977.1, SO:0001217, UniParc:UPI0009B5DD84, UniRef:UniRef100_A0A6I7GLN6, UniRef:UniRef50_A0A3R6PQH3, UniRef:UniRef90_A0A174QHZ1
contig_1	2615669	2616310	-	MINILI_12865	24.6	5.3		RefSeq:WP_007487961.1, SO:0001217, UniParc:UPI000242290C, UniRef:UniRef100_G9YKU0, UniRef:UniRef50_B0P652, UniRef:UniRef90_B0P652
contig_1	2622403	2622543	-	MINILI_12905	4.9	9.3		RefSeq:WP_007489575.1, SO:0001217, UniParc:UPI00024232C4, UniRef:UniRef100_G9YNX7, UniRef:UniRef50_F4XGL8, UniRef:UniRef90_B0P9F7
contig_1	2626886	2627056	-	MINILI_12925	6.5	6.7		
contig_1	2633362	2634363	-	MINILI_12965	37.2	4.8		RefSeq:WP_007489560.1, SO:0001217, UniParc:UPI00024232B8, UniRef:UniRef100_G9YNW5, UniRef:UniRef50_G9YNW5, UniRef:UniRef90_G9YNW5
contig_1	2635230	2636246	-	MINILI_12975	37.7	9.2		SO:0001217, UniRef:UniRef50_G9YNW3, UniRef:UniRef90_G9YNW3
contig_1	2638746	2638985	+	MINILI_12995	9.6	9.6		
contig_1	2638910	2639239	-	MINILI_13000	12.6	5.1		RefSeq:WP_007489553.1, SO:0001217, UniParc:UPI00024232B1, UniRef:UniRef100_G9YNV8, UniRef:UniRef50_R9M425, UniRef:UniRef90_G9YNV8
contig_1	2641143	2641751	-	MINILI_13010	23.4	5.2		SO:0001217, UniRef:UniRef50_A0A6I7GHF8, UniRef:UniRef90_A0A6I7GHF8
contig_1	2659541	2659996	-	MINILI_13080	16.9	4.8		RefSeq:WP_007492825.1, SO:0001217, UniParc:UPI00024229D7, UniRef:UniRef100_G9YTF4, UniRef:UniRef50_B0PFL1, UniRef:UniRef90_B0PFL1
contig_1	2662626	2664089	-	MINILI_13100	55.4	4.6		RefSeq:WP_007492832.1, SO:0001217, UniParc:UPI00024229DB, UniRef:UniRef100_G9YTF8, UniRef:UniRef50_B0PFL4, UniRef:UniRef90_G9YTF8
contig_1	2664130	2665467	-	MINILI_13105	50.4	4.4		RefSeq:WP_155117024.1, SO:0001217, UniParc:UPI000312198A, UniRef:UniRef100_A0A6I7GR17, UniRef:UniRef50_B0PFL5, UniRef:UniRef90_G9YTF9
contig_1	2676442	2676906	-	MINILI_13170	17.2	4.3		RefSeq:WP_230979290.1, SO:0001217, UniParc:UPI0002FF4A0C, UniRef:UniRef100_G9YTH3, UniRef:UniRef50_B0PFM9, UniRef:UniRef90_B0PFM9
contig_1	2677415	2677879	-	MINILI_13180	18.3	6.0		RefSeq:WP_007492863.1, SO:0001217, UniParc:UPI00024229E9, UniRef:UniRef100_G9YTH5, UniRef:UniRef50_B0P768, UniRef:UniRef90_B0P768
contig_1	2681821	2682141	-	MINILI_13210	11.7	4.4		RefSeq:WP_007492876.1, SO:0001217, UniParc:UPI0002422D50, UniRef:UniRef100_G9YTI1, UniRef:UniRef50_G9YTI1, UniRef:UniRef90_G9YTI1
contig_1	2683136	2683456	-	MINILI_13220	12.1	4.3		RefSeq:WP_007492878.1, SO:0001217, UniParc:UPI0002422D52, UniRef:UniRef100_G9YTI3, UniRef:UniRef50_G9YTI3, UniRef:UniRef90_G9YTI3
contig_1	2691486	2691902	-	MINILI_13285	15.3	4.8		RefSeq:WP_007492897.1, SO:0001217, UniParc:UPI0002422D60, UniRef:UniRef100_G9YTJ7, UniRef:UniRef50_G9YTJ7, UniRef:UniRef90_G9YTJ7
contig_1	2695529	2695843	-	MINILI_13310	11.6	5.2		RefSeq:WP_007492907.1, SO:0001217, UniParc:UPI0002422D65, UniRef:UniRef100_G9YTK3, UniRef:UniRef50_A0A096DA73, UniRef:UniRef90_G9YTK3
contig_1	2702406	2702888	-	MINILI_13345	18.2	4.6		RefSeq:WP_226923896.1, SO:0001217, UniParc:UPI001D00D83D, UniRef:UniRef100_UPI001D00D83D, UniRef:UniRef50_A0A6N3F6Z7, UniRef:UniRef90_A0A6N3F6Z7
contig_1	2705847	2706059	-	MINILI_13375	7.3	6.0		RefSeq:WP_007492942.1, SO:0001217, UniParc:UPI0002422D75, UniRef:UniRef100_G9YTL9, UniRef:UniRef50_A0A1Y3RAP9, UniRef:UniRef90_A0A1Y3RAP9
contig_1	2714408	2714629	+	MINILI_13410	8.1	4.8		SO:0001217, UniRef:UniRef50_UPI0011DC9AC7
contig_1	2714703	2715077	+	MINILI_13415	13.1	6.6		RefSeq:WP_007492970.1, SO:0001217, UniParc:UPI000242306C, UniRef:UniRef100_G9YTN4, UniRef:UniRef50_G9YTN4, UniRef:UniRef90_G9YTN4
contig_1	2715147	2715908	+	MINILI_13420	28.0	5.7		RefSeq:WP_007492972.1, SO:0001217, UniParc:UPI000242306D, UniRef:UniRef100_G9YTN5, UniRef:UniRef50_G9YTN5, UniRef:UniRef90_G9YTN5
contig_1	2719841	2720176	-	MINILI_13445	11.9	7.6		SO:0001217, UniParc:UPI0002423072, UniRef:UniRef100_G9YTP0, UniRef:UniRef50_G9YTP0, UniRef:UniRef90_G9YTP0
contig_1	2753941	2754132	+	MINILI_13620	7.2	6.2		RefSeq:WP_007490391.1, SO:0001217, UniParc:UPI00024232E9, UniRef:UniRef100_A0A174QPG6, UniRef:UniRef50_A0A174QPG6, UniRef:UniRef90_A0A174QPG6
contig_1	2764713	2764892	+	MINILI_13680	6.5	6.3		RefSeq:WP_009261064.1, SO:0001217, UniParc:UPI000246C8A9, UniRef:UniRef100_G9YQD2, UniRef:UniRef50_G9YQD2, UniRef:UniRef90_G9YQD2
contig_1	2769734	2769934	+	MINILI_13700	8.0	6.4		SO:0001217, UniParc:UPI00024232D8, UniRef:UniRef100_G9YQC8, UniRef:UniRef50_A0A096CEZ3, UniRef:UniRef90_A0A096CEZ3
contig_1	2776636	2776773	+	MINILI_13735	4.6	4.3		RefSeq:WP_007490339.1, SO:0001217, UniParc:UPI00024232D0, UniRef:UniRef100_G9YQC0, UniRef:UniRef50_A0A096D7N3, UniRef:UniRef90_A0A096D7N3
contig_1	2788408	2788608	+	MINILI_13800	6.9	11.5		SO:0001217, UniRef:UniRef50_A0A096AXT2, UniRef:UniRef90_A0A096AXT2
contig_1	2799429	2799650	+	MINILI_13850	8.1	10.7		SO:0001217, UniParc:UPI0002422115, UniRef:UniRef100_A0A174UAI9, UniRef:UniRef50_A0A174UAI9, UniRef:UniRef90_A0A174UAI9
contig_1	2855520	2855897	-	MINILI_14125	14.3	6.4		RefSeq:WP_050810511.1, SO:0001217, UniParc:UPI00030C68E3, UniRef:UniRef100_G9YW33, UniRef:UniRef50_G9YW33, UniRef:UniRef90_G9YW33
contig_1	2885550	2886227	-	MINILI_14255	25.2	4.7		RefSeq:WP_007489636.1, SO:0001217, UniParc:UPI000241F44A, UniRef:UniRef100_G9YP10, UniRef:UniRef50_A0A096CNM9, UniRef:UniRef90_A0A096CNM9
contig_1	2893483	2893767	-	MINILI_14290	10.1	9.4		RefSeq:WP_007489627.1, SO:0001217, UniParc:UPI000241F442, UniRef:UniRef100_A0A174XF61, UniRef:UniRef50_A0A174LIR5, UniRef:UniRef90_A0A174LIR5
contig_1	2968506	2968688	-	MINILI_14605	6.1	6.0		RefSeq:WP_009257874.1, SO:0001217, UniParc:UPI000246BA5F, UniRef:UniRef100_A0A174VUH3, UniRef:UniRef50_A0A174VUH3, UniRef:UniRef90_A0A174VUH3
contig_1	2977435	2977674	-	MINILI_14655	9.0	12.0		RefSeq:WP_007488962.1, SO:0001217, UniParc:UPI00024202E7, UniRef:UniRef100_A0A1C7FQ64, UniRef:UniRef50_A0A096BBQ4, UniRef:UniRef90_A0A096BBQ4
contig_1	3023045	3023356	-	MINILI_14860	11.9	5.2		RefSeq:WP_007487878.1, SO:0001217, UniParc:UPI000242250A, UniRef:UniRef100_A0A174HJH9, UniRef:UniRef50_A0A096B119, UniRef:UniRef90_A0A096B119
contig_1	3025176	3025748	-	MINILI_14870	22.5	7.7		SO:0001217, UniParc:UPI0002422507, UniRef:UniRef100_A0A6I7GJ29, UniRef:UniRef50_A0A096B221, UniRef:UniRef90_A0A096B221
contig_1	3033375	3033740	-	MINILI_14885	13.6	9.7	PF18780.5|HNH_repeat	PFAM:PF18780.5, RefSeq:WP_009257719.1, SO:0001217, UniParc:UPI000246C93C, UniRef:UniRef100_A0A174NZF5, UniRef:UniRef50_G9YUQ5, UniRef:UniRef90_A0A174NZF5
contig_1	3034339	3034497	-	MINILI_14890	6.4	10.3		SO:0001217, UniRef:UniRef50_A0A174W1I6, UniRef:UniRef90_A0A174W1I6
contig_1	3060195	3060527	-	MINILI_15035	11.7	9.1		RefSeq:WP_033118049.1, SO:0001217, UniParc:UPI0002D2AE37, UniRef:UniRef100_G9YLW8, UniRef:UniRef50_A0A096D7T1, UniRef:UniRef90_A0A096D7T1
contig_1	3068260	3068628	+	MINILI_15065	13.5	5.5		RefSeq:WP_007488519.1, SO:0001217, UniParc:UPI0002421BDD, UniRef:UniRef100_G9YLU7, UniRef:UniRef50_G9YLU7, UniRef:UniRef90_G9YLU7
contig_1	3071379	3071573	+	MINILI_15085	7.5	9.5		RefSeq:WP_007488512.1, SO:0001217, UniParc:UPI0002421BD9, UniRef:UniRef100_G9YLU3, UniRef:UniRef50_D1PJD2, UniRef:UniRef90_R0AZL1
contig_1	3096984	3097097	-	MINILI_15190	4.1	4.5		
contig_1	3105006	3105668	-	MINILI_15240	24.0	4.9		RefSeq:WP_007490715.1, SO:0001217, UniParc:UPI0002420340, UniRef:UniRef100_A0A1C7FLH5, UniRef:UniRef50_S0JH76, UniRef:UniRef90_A0A1C7FLH5
contig_1	3144259	3144567	-	MINILI_15435	11.8	5.2		RefSeq:WP_007491804.1, SO:0001217, UniParc:UPI00024234DF, UniRef:UniRef100_A0A174FLN8, UniRef:UniRef50_A0A096B119, UniRef:UniRef90_A0A096B201
contig_1	3153892	3154086	-	MINILI_15480	7.0	11.2		SO:0001217, UniParc:UPI00024236C0, UniRef:UniRef100_G9YSA4, UniRef:UniRef50_G9YSA4, UniRef:UniRef90_G9YSA4
contig_1	3157547	3158626	+	MINILI_15500	38.9	12.0		
contig_1	3170836	3171069	+	MINILI_15550	8.8	4.5		RefSeq:WP_009259501.1, SO:0001217, UniParc:UPI000246CBD1, UniRef:UniRef100_A0A174X6S9, UniRef:UniRef50_A0A174X6S9, UniRef:UniRef90_A0A174X6S9
contig_1	3201642	3201848	-	MINILI_15690	7.4	10.0		
contig_1	3262747	3262959	+	MINILI_15980	7.7	5.1		RefSeq:WP_007490067.1, SO:0001217, UniParc:UPI0002422123, UniRef:UniRef100_G9YPU3, UniRef:UniRef50_G9YPU3, UniRef:UniRef90_G9YPU3
contig_1	3264639	3264794	+	MINILI_16010	5.9	9.5		RefSeq:WP_163390374.1, SO:0001217, UniParc:UPI0013994765, UniRef:UniRef100_A0A6I7GSD4, UniRef:UniRef50_A0A6I7GSD4, UniRef:UniRef90_A0A6I7GSD4
contig_1	3266017	3267105	+	MINILI_16020	41.3	4.7		RefSeq:WP_039996551.1, SO:0001217, UniParc:UPI00030F5C35, UniRef:UniRef100_A0A6I7GRT0, UniRef:UniRef50_A0A6I7GRT0, UniRef:UniRef90_A0A6I7GRT0
contig_1	3268939	3269259	+	MINILI_16030	12.2	7.9		RefSeq:WP_007488714.1, SO:0001217, UniParc:UPI0002422C9B, UniRef:UniRef100_G9YM79, UniRef:UniRef50_G9YM79, UniRef:UniRef90_G9YM79
contig_1	3270938	3271138	+	MINILI_16040	7.6	9.2		
contig_1	3271142	3271726	+	MINILI_16045	22.8	4.7		RefSeq:WP_007488710.1, SO:0001217, UniParc:UPI0002422C99, UniRef:UniRef100_G9YM77, UniRef:UniRef50_G9YM77, UniRef:UniRef90_G9YM77
contig_1	3273129	3274091	+	MINILI_16055	33.1	4.9		RefSeq:WP_007488708.1, SO:0001217, UniParc:UPI0002422C97, UniRef:UniRef100_G9YM75, UniRef:UniRef50_G9YM75, UniRef:UniRef90_G9YM75
contig_1	3275449	3276093	+	MINILI_16065	24.3	5.3		SO:0001217, UniRef:UniRef50_G9YM73, UniRef:UniRef90_G9YM73
contig_1	3276189	3277355	+	MINILI_16070	43.5	4.8		RefSeq:WP_039996547.1, SO:0001217, UniParc:UPI0002E7CBDE, UniRef:UniRef100_G9YM72, UniRef:UniRef50_G9YM72, UniRef:UniRef90_G9YM72
contig_1	3277373	3277561	+	MINILI_16075	6.6	4.1		RefSeq:WP_007488702.1, SO:0001217, UniParc:UPI0002422948, UniRef:UniRef100_G9YM71, UniRef:UniRef50_G9YM71, UniRef:UniRef90_G9YM71
contig_1	3278912	3280420	+	MINILI_16085	54.5	4.5		RefSeq:WP_007488699.1, SO:0001217, UniParc:UPI0002422946, UniRef:UniRef100_G9YM69, UniRef:UniRef50_G9YM69, UniRef:UniRef90_G9YM69
contig_1	3280437	3281945	+	MINILI_16090	55.0	4.7		RefSeq:WP_007488698.1, SO:0001217, UniParc:UPI0002422945, UniRef:UniRef100_G9YM68, UniRef:UniRef50_G9YM68, UniRef:UniRef90_G9YM68
contig_1	3283667	3284089	+	MINILI_16110	15.9	9.9		RefSeq:WP_155116950.1, SO:0001217, UniParc:UPI0012BAF379, UniRef:UniRef100_A0A6I7GR55, UniRef:UniRef50_A0A6I7GR55, UniRef:UniRef90_A0A6I7GR55
contig_1	3284040	3284657	+	MINILI_16115	23.3	5.3		RefSeq:WP_007488694.1, SO:0001217, UniParc:UPI0002422941, UniRef:UniRef100_G9YM64, UniRef:UniRef50_G9YM64, UniRef:UniRef90_G9YM64
contig_1	3284660	3285292	+	MINILI_16120	23.9	5.2		SO:0001217, UniRef:UniRef50_A0A6I7GKE6, UniRef:UniRef90_A0A6I7GKE6
contig_1	3301968	3304097	+	MINILI_16160	72.7	4.6		RefSeq:WP_007489646.1, SO:0001217, UniParc:UPI000241FBEE, UniRef:UniRef100_G9YP28, UniRef:UniRef50_G9YP28, UniRef:UniRef90_G9YP28
contig_1	3304110	3304649	+	MINILI_16165	19.5	4.6		RefSeq:WP_007489648.1, SO:0001217, UniParc:UPI000241FBEF, UniRef:UniRef100_G9YP29, UniRef:UniRef50_G9YP29, UniRef:UniRef90_G9YP29
contig_1	3304771	3304866	+	MINILI_16170	3.5	9.8		
contig_1	3306996	3307310	+	MINILI_16185	11.4	7.9		RefSeq:WP_007489652.1, SO:0001217, UniParc:UPI000241FBF2, UniRef:UniRef100_G9YP32, UniRef:UniRef50_G9YP32, UniRef:UniRef90_G9YP32
contig_1	3316846	3316977	+	MINILI_16250	4.8	4.6		RefSeq:WP_007489672.1, SO:0001217, UniParc:UPI000241FC01, UniRef:UniRef100_G9YP47, UniRef:UniRef50_G9YP47, UniRef:UniRef90_G9YP47
contig_1	3317117	3317311	+	MINILI_16255	7.5	4.1		SO:0001217, UniParc:UPI000241FC02, UniRef:UniRef100_G9YP48, UniRef:UniRef50_G9YP48, UniRef:UniRef90_G9YP48
contig_1	3318483	3318953	+	MINILI_16265	17.6	8.9		SO:0001217, UniRef:UniRef50_G9YRU4, UniRef:UniRef90_G9YRU4
contig_1	3319111	3319398	+	MINILI_16275	10.9	5.3		RefSeq:WP_007491601.1, SO:0001217, UniParc:UPI0002422D44, UniRef:UniRef100_G9YRU2, UniRef:UniRef50_G9YRU2, UniRef:UniRef90_G9YRU2
contig_1	3319430	3319612	+	MINILI_16280	6.7	4.6		RefSeq:WP_039997155.1, SO:0001217, UniParc:UPI0002D4F964, UniRef:UniRef100_G9YRU1, UniRef:UniRef50_G9YRU1, UniRef:UniRef90_G9YRU1
contig_1	3319744	3320007	+	MINILI_16285	10.0	5.4		RefSeq:WP_007491597.1, SO:0001217, UniParc:UPI0002422D42, UniRef:UniRef100_G9YRU0, UniRef:UniRef50_G9YRU0, UniRef:UniRef90_G9YRU0
contig_1	3325863	3326081	-	MINILI_16325	8.1	6.7		RefSeq:WP_007489155.1, SO:0001217, UniParc:UPI000242164B, UniRef:UniRef100_G9YN22, UniRef:UniRef50_G9YN22, UniRef:UniRef90_G9YN22
contig_1	3326074	3326229	-	MINILI_16330	5.6	6.6		RefSeq:WP_007489157.1, SO:0001217, UniParc:UPI000242164C, UniRef:UniRef100_A0A6I7GSI4, UniRef:UniRef50_A0A6I7GSI4, UniRef:UniRef90_A0A6I7GSI4
