#Annotated with Bakta v1.9.3, https://github.com/oschwengers/bakta
#Database v5.1, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
contig_1	859851	860246	-	NAPDKL_04515	14.5	5.9		SO:0001217, UniParc:UPI000D2C5F09, UniRef:UniRef100_UPI000D2C5F09, UniRef:UniRef50_A0A9E1EX13, UniRef:UniRef90_UPI000D2C5F09
contig_1	861245	861352	-	NAPDKL_04530	3.6	4.1		SO:0001217, UniParc:UPI000820F10B, UniRef:UniRef100_A0A1C5NS22, UniRef:UniRef50_A0A1C5NS22, UniRef:UniRef90_A0A1C5NS22
contig_1	861349	861537	-	NAPDKL_04535	6.6	5.6		SO:0001217, UniRef:UniRef50_A0A6L6LTP9, UniRef:UniRef90_UPI0026DD8B5F
contig_1	873807	873944	-	NAPDKL_04595	5.3	8.9		
contig_1	878146	878874	+	NAPDKL_04620	25.2	4.1		SO:0001217, UniRef:UniRef50_UPI00067F50F7, UniRef:UniRef90_UPI00067F50F7
contig_1	889303	889422	+	NAPDKL_04680	4.6	4.2		SO:0001217, UniRef:UniRef50_V2Y032, UniRef:UniRef90_V2Y032
contig_1	897274	897882	-	NAPDKL_04715	22.1	5.1		SO:0001217, UniRef:UniRef50_UPI00067E6F0F, UniRef:UniRef90_UPI00067E6F0F
contig_1	905700	906446	+	NAPDKL_04760	27.5	10.1		SO:0001217, UniParc:UPI000D2A6E76, UniRef:UniRef100_UPI000D2A6E76, UniRef:UniRef50_UPI0026DD3836, UniRef:UniRef90_UPI0026DD3836
contig_1	907386	908009	+	NAPDKL_04770	22.1	9.4		SO:0001217, UniRef:UniRef50_UPI0023F18CA1, UniRef:UniRef90_UPI0023F18CA1
contig_1	914418	914534	-	NAPDKL_04805	4.3	10.0		
contig_1	923229	923636	-	NAPDKL_04860	14.2	5.2		SO:0001217, UniParc:UPI000D2DA7C1, UniRef:UniRef100_UPI000D2DA7C1, UniRef:UniRef50_UPI0023F24115, UniRef:UniRef90_UPI0023F24115
contig_1	925172	925861	-	NAPDKL_04875	25.1	5.0		SO:0001217, UniParc:UPI000D2BA98E, UniRef:UniRef100_UPI000D2BA98E, UniRef:UniRef50_UPI0023F0F4C2, UniRef:UniRef90_UPI0023F0F4C2
contig_1	926142	926486	-	NAPDKL_04885	12.4	4.8		SO:0001217, UniRef:UniRef50_UPI0026DD1381, UniRef:UniRef90_UPI0026DD1381
contig_1	928468	928800	-	NAPDKL_04905	12.6	6.7		SO:0001217, UniParc:UPI000D2E5E96, UniRef:UniRef100_UPI000D2E5E96, UniRef:UniRef50_A0A8J6JB10, UniRef:UniRef90_UPI00067E66F8
contig_1	930572	931498	-	NAPDKL_04925	34.1	5.5		RefSeq:WP_108979991.1, SO:0001217, UniParc:UPI000D268FEA, UniRef:UniRef100_UPI000D268FEA, UniRef:UniRef50_A0A1Y4W735, UniRef:UniRef90_UPI00204BA547
contig_1	953425	953868	-	NAPDKL_05015	16.6	5.3		SO:0001217, UniParc:UPI000D2BF5E7, UniRef:UniRef100_UPI000D2BF5E7, UniRef:UniRef50_UPI0023F242D5, UniRef:UniRef90_UPI0023F242D5
contig_1	959498	960082	+	NAPDKL_05050	20.7	5.0		SO:0001217, UniParc:UPI000D2CE616, UniRef:UniRef100_UPI000D2CE616, UniRef:UniRef50_UPI0026705DE5, UniRef:UniRef90_UPI0026705DE5
contig_1	963896	964429	+	NAPDKL_05060	18.3	11.1		
contig_1	964586	964825	+	NAPDKL_05065	9.3	10.0		SO:0001217, UniParc:UPI000D2B6984, UniRef:UniRef100_UPI000D2B6984, UniRef:UniRef50_A0A845R8X0, UniRef:UniRef90_UPI000D2B6984
contig_1	964827	965462	+	NAPDKL_05070	24.1	5.0		SO:0001217, UniParc:UPI000D2CD5EA, UniRef:UniRef100_UPI000D2CD5EA, UniRef:UniRef50_A0A845REL6, UniRef:UniRef90_UPI000D2CD5EA
contig_1	978359	981868	+	NAPDKL_05130	128.6	4.1	PF00395.24|SLH	PFAM:PF00395.24, SO:0001217, UniRef:UniRef50_UPI0026700FD6, UniRef:UniRef90_UPI0026700FD6
contig_1	981931	982152	-	NAPDKL_05135	8.1	6.2		SO:0001217, UniRef:UniRef50_UPI00067E6EA4, UniRef:UniRef90_UPI00067E6EA4
contig_1	990323	991222	-	NAPDKL_05180	31.9	6.1		RefSeq:WP_050622911.1, SO:0001217, UniParc:UPI00067F1258, UniRef:UniRef100_UPI00067F1258, UniRef:UniRef50_UPI00265B4F66, UniRef:UniRef90_UPI00265B4F66
contig_1	996312	996755	+	NAPDKL_05210	16.1	4.8		RefSeq:WP_050622918.1, SO:0001217, UniParc:UPI00067F2A0C, UniRef:UniRef100_UPI00067F2A0C, UniRef:UniRef50_UPI00067F24C7, UniRef:UniRef90_UPI0023F4DBA6
contig_1	996829	997740	+	NAPDKL_05215	33.7	4.8		RefSeq:WP_133248273.1, SO:0001217, UniParc:UPI000A71DDF2, UniRef:UniRef100_UPI000A71DDF2, UniRef:UniRef50_UPI000A71DDF2, UniRef:UniRef90_UPI000A71DDF2
contig_1	997737	998258	+	NAPDKL_05220	19.6	4.6		RefSeq:WP_133248274.1, SO:0001217, UniParc:UPI000B0BC849, UniRef:UniRef100_UPI000B0BC849, UniRef:UniRef50_UPI000B0BC849, UniRef:UniRef90_UPI000B0BC849
contig_1	998461	998949	+	NAPDKL_05225	18.6	4.5		SO:0001217, UniRef:UniRef50_UPI00265F293F, UniRef:UniRef90_UPI00265F293F
contig_1	999161	999493	+	NAPDKL_05230	12.7	6.1		SO:0001217, UniParc:UPI000D2AD79B, UniRef:UniRef100_UPI000D2AD79B, UniRef:UniRef50_UPI000D2AD79B, UniRef:UniRef90_UPI000D2AD79B
contig_1	999490	999951	+	NAPDKL_05235	17.3	4.9		SO:0001217, UniParc:UPI000D2E6976, UniRef:UniRef100_UPI000D2E6976, UniRef:UniRef50_UPI00067E7B38, UniRef:UniRef90_UPI00067E7B38
contig_1	1010535	1010741	-	NAPDKL_05285	7.9	9.4		SO:0001217, UniRef:UniRef50_UPI0026600F5D, UniRef:UniRef90_UPI0026600F5D
contig_1	1010841	1011107	-	NAPDKL_05290	9.6	10.7		
contig_1	1011104	1011598	-	NAPDKL_05295	18.6	4.5		RefSeq:WP_050622933.1, SO:0001217, UniParc:UPI00067F4BE1, UniRef:UniRef100_UPI000A94AE93, UniRef:UniRef50_UPI000A94AE93, UniRef:UniRef90_UPI000A94AE93
contig_1	1011621	1012895	-	NAPDKL_05300	46.1	4.7		RefSeq:WP_050622934.1, SO:0001217, UniParc:UPI00067F014A, UniRef:UniRef100_UPI00067F014A, UniRef:UniRef50_UPI00067F014A, UniRef:UniRef90_UPI00067F014A
contig_1	1012940	1013383	-	NAPDKL_05305	15.8	4.8		SO:0001217, UniRef:UniRef50_UPI00067F24C7, UniRef:UniRef90_UPI00067F24C7
contig_1	1015087	1015191	+	NAPDKL_05320	4.2	11.2		
contig_1	1019028	1020218	+	NAPDKL_05350	42.9	4.7		RefSeq:WP_050622942.1, SO:0001217, UniParc:UPI00067E97DA, UniRef:UniRef100_UPI00067E97DA, UniRef:UniRef50_UPI00067E97DA, UniRef:UniRef90_UPI00067E97DA
contig_1	1020215	1020535	+	NAPDKL_05355	11.6	5.3		RefSeq:WP_050622943.1, SO:0001217, UniParc:UPI00067EF795, UniRef:UniRef100_UPI00067EF795, UniRef:UniRef50_A0A1Y4LF76, UniRef:UniRef90_UPI00067EF795
contig_1	1022812	1023018	-	NAPDKL_05365	7.4	8.8		SO:0001217, UniParc:UPI000D2DCFC3, UniRef:UniRef100_UPI000D2DCFC3, UniRef:UniRef50_A0A1Q6RN56, UniRef:UniRef90_UPI0021087F37
contig_1	1023034	1023759	-	NAPDKL_05370	25.8	9.1		SO:0001217, UniParc:UPI000D276BFA, UniRef:UniRef100_UPI000D276BFA, UniRef:UniRef50_UPI00067ECB1A, UniRef:UniRef90_UPI00067ECB1A
contig_1	1023764	1024426	-	NAPDKL_05375	24.6	10.2		SO:0001217, UniParc:UPI000D28D9DA, UniRef:UniRef100_UPI000D28D9DA, UniRef:UniRef50_UPI0023EFBC60, UniRef:UniRef90_UPI0023EFBC60
contig_1	1049131	1049652	+	NAPDKL_05505	19.4	11.4		SO:0001217, UniParc:UPI000D2782CE, UniRef:UniRef100_UPI000D2782CE, UniRef:UniRef50_UPI000D2782CE, UniRef:UniRef90_UPI000D2782CE
contig_1	1075876	1075977	+	NAPDKL_05615	3.6	4.3		
contig_1	1081201	1081605	-	NAPDKL_05640	14.9	9.4		SO:0001217, UniParc:UPI000D2E4A9C, UniRef:UniRef100_UPI000D2E4A9C, UniRef:UniRef50_A0A1C5TG37, UniRef:UniRef90_UPI0023F50F81
contig_1	1094843	1094974	+	NAPDKL_05690	4.5	12.0		
contig_1	1134155	1134367	-	NAPDKL_05865	7.5	5.9		RefSeq:WP_108980095.1, SO:0001217, UniParc:UPI000D2C08C2, UniRef:UniRef100_UPI000D2C08C2, UniRef:UniRef50_F4XE57, UniRef:UniRef90_UPI000D2C08C2
contig_1	1143437	1144306	+	NAPDKL_05910	31.5	4.1		SO:0001217, UniParc:UPI000D59CFF7, UniRef:UniRef100_UPI000D59CFF7, UniRef:UniRef50_UPI00067ECA8B, UniRef:UniRef90_UPI00067ECA8B
contig_1	1152934	1154394	+	NAPDKL_05940	54.2	9.5		SO:0001217, UniParc:UPI000D271E37, UniRef:UniRef100_UPI000D271E37, UniRef:UniRef50_UPI0026DC2E71, UniRef:UniRef90_UPI0026DC2E71
contig_1	1154451	1155572	+	NAPDKL_05945	41.4	9.0		SO:0001217, UniRef:UniRef50_UPI00067EA53C, UniRef:UniRef90_UPI00067EA53C
contig_1	1176694	1177431	+	NAPDKL_06060	27.1	8.2	PF09992.13|NAGPA	PFAM:PF09992.13, SO:0001217, UniRef:UniRef50_UPI0023F4FA19, UniRef:UniRef90_UPI0023F4FA19
contig_1	1177456	1178580	-	NAPDKL_06065	42.3	5.6	PF00415.22|RCC1, PF13540.10|RCC1_2	PFAM:PF00415.22, PFAM:PF13540.10, SO:0001217, UniRef:UniRef50_UPI0023EF883A, UniRef:UniRef90_UPI0023EF883A
contig_1	1178832	1179326	-	NAPDKL_06070	18.4	4.2		RefSeq:WP_108980119.1, SO:0001217, UniParc:UPI000D27CB07, UniRef:UniRef100_UPI000D27CB07, UniRef:UniRef50_UPI0023F359E8, UniRef:UniRef90_UPI0023F359E8
contig_1	1182526	1182924	-	NAPDKL_06090	14.7	5.4		SO:0001217, UniRef:UniRef50_UPI0023F2DC03
contig_1	1187821	1188117	-	NAPDKL_06125	11.3	8.7		
contig_1	1189655	1190854	+	NAPDKL_06135	44.1	4.2		RefSeq:WP_108980128.1, SO:0001217, UniParc:UPI000D5A11B1, UniRef:UniRef100_UPI000D5A11B1, UniRef:UniRef50_UPI000D5A11B1, UniRef:UniRef90_UPI000D5A11B1
contig_1	1191942	1193036	-	NAPDKL_06145	39.4	8.7		RefSeq:WP_133248278.1, SO:0001217, UniParc:UPI000D289AFA, UniRef:UniRef100_UPI000D289AFA, UniRef:UniRef50_UPI000D289AFA, UniRef:UniRef90_UPI000D289AFA
contig_1	1193333	1194412	-	NAPDKL_06150	39.5	4.7		RefSeq:WP_108980130.1, SO:0001217, UniParc:UPI000D29BF3B, UniRef:UniRef100_UPI000D29BF3B, UniRef:UniRef50_UPI000D29BF3B, UniRef:UniRef90_UPI000D29BF3B
contig_1	1215636	1216232	-	NAPDKL_06230	22.1	4.1		SO:0001217, UniRef:UniRef50_UPI00210E5BAB, UniRef:UniRef90_UPI00210E5BAB
contig_1	1216422	1216799	-	NAPDKL_06235	15.0	4.6		SO:0001217, UniRef:UniRef50_A0A1C5ZSC7, UniRef:UniRef90_UPI00210E9153
contig_1	1217016	1218626	-	NAPDKL_06240	58.5	4.2	PF00395.24|SLH, PF09479.14|Flg_new, PF18998.4|Flg_new_2	PFAM:PF00395.24, PFAM:PF09479.14, PFAM:PF18998.4
contig_1	1245555	1245938	+	NAPDKL_06355	14.7	8.7		SO:0001217, UniRef:UniRef50_D4LTS7, UniRef:UniRef90_A0A3R6TAI9
contig_1	1270071	1270343	-	NAPDKL_06475	10.0	9.8		RefSeq:WP_050622451.1, SO:0001217, UniParc:UPI00067ED06F, UniRef:UniRef100_UPI00067ED06F, UniRef:UniRef50_A0A1Y4WAM3, UniRef:UniRef90_UPI002659F699
contig_1	1270327	1270587	-	NAPDKL_06480	9.1	9.7		RefSeq:WP_050622450.1, SO:0001217, UniParc:UPI00067E7223, UniRef:UniRef100_UPI00067E7223, UniRef:UniRef50_UPI00067E7223, UniRef:UniRef90_UPI00067E7223
contig_1	1273165	1274070	-	NAPDKL_06500	33.3	5.2		
contig_1	1274925	1275491	-	NAPDKL_06510	21.5	6.6	PF12161.12|HsdM_N	PFAM:PF12161.12
contig_1	1283740	1284474	+	NAPDKL_06550	26.4	9.5		
contig_1	1284503	1285072	+	NAPDKL_06555	20.2	4.5		
contig_1	1285047	1285472	+	NAPDKL_06560	15.9	5.0		
contig_1	1285845	1286264	+	NAPDKL_06565	16.2	4.6		
contig_1	1286276	1286851	+	NAPDKL_06570	20.8	5.0	PF00395.24|SLH	PFAM:PF00395.24
contig_1	1287716	1288006	+	NAPDKL_06580	11.4	9.5		SO:0001217, UniRef:UniRef50_A0A174NRC1
contig_1	1289214	1289783	+	NAPDKL_06585	21.3	6.7		
contig_1	1289785	1290396	+	NAPDKL_06590	23.5	5.8	PF08238.16|Sel1	PFAM:PF08238.16
contig_1	1290853	1291173	+	NAPDKL_06600	12.2	4.3		SO:0001217, UniRef:UniRef50_A0A9E1GMX7
contig_1	1292291	1292638	+	NAPDKL_06615	12.4	5.5		
contig_1	1300587	1300949	+	NAPDKL_06660	13.9	4.2		SO:0001217, UniRef:UniRef50_A0A1Y3SAJ4, UniRef:UniRef90_A0A943WXM9
contig_1	1307231	1308736	-	NAPDKL_06705	52.5	8.9		
contig_1	1308739	1309281	-	NAPDKL_06710	20.1	9.7		
contig_1	1309385	1310395	-	NAPDKL_06715	35.8	4.1		
contig_1	1313708	1313857	+	NAPDKL_06735	5.8	9.9		
contig_1	1334347	1334502	+	NAPDKL_06860	5.7	8.2		RefSeq:WP_154669721.1, SO:0001217, UniParc:UPI000A440B17, UniRef:UniRef100_UPI000A440B17, UniRef:UniRef50_UPI000A440B17, UniRef:UniRef90_UPI000A440B17
contig_1	1375060	1375329	+	NAPDKL_07035	9.7	9.0		SO:0001217, UniRef:UniRef50_UPI00067F10F0, UniRef:UniRef90_UPI00067F10F0
contig_1	1382578	1382862	-	NAPDKL_07070	10.7	4.3		RefSeq:WP_050623052.1, SO:0001217, UniParc:UPI00067E8C32, UniRef:UniRef100_UPI00067E8C32, UniRef:UniRef50_UPI00265DBEC7, UniRef:UniRef90_UPI00210DF1E9
contig_1	1390390	1391070	-	NAPDKL_07110	24.9	4.7		SO:0001217, UniParc:UPI000D2B5C93, UniRef:UniRef100_UPI000D2B5C93, UniRef:UniRef50_UPI000D2B5C93, UniRef:UniRef90_UPI000D2B5C93
contig_1	1403749	1404249	-	NAPDKL_07175	18.0	4.9		RefSeq:WP_108980244.1, SO:0001217, UniParc:UPI000D2AB8B4, UniRef:UniRef100_UPI000D2AB8B4, UniRef:UniRef50_UPI00067E9116, UniRef:UniRef90_UPI00067E9116
contig_1	1404972	1405463	-	NAPDKL_07185	18.5	4.9		SO:0001217, UniRef:UniRef50_UPI00265EB93D, UniRef:UniRef90_UPI00265EB93D
contig_1	1407307	1407591	+	NAPDKL_07200	10.5	4.5		RefSeq:WP_108980248.1, SO:0001217, UniParc:UPI000D298281, UniRef:UniRef100_UPI00067E902A, UniRef:UniRef50_UPI00265A3F2B, UniRef:UniRef90_UPI00265A3F2B
contig_1	1412471	1413061	-	NAPDKL_07235	21.9	4.5		RefSeq:WP_050623084.1, SO:0001217, UniParc:UPI00067E8FF0, UniRef:UniRef100_UPI00067E8FF0, UniRef:UniRef50_UPI0023F75652, UniRef:UniRef90_UPI0023F75652
contig_1	1430536	1430904	-	NAPDKL_07290	13.9	4.3		RefSeq:WP_108980257.1, SO:0001217, UniParc:UPI000D2D26B4, UniRef:UniRef100_UPI000D2D26B4, UniRef:UniRef50_UPI000D2D26B4, UniRef:UniRef90_UPI000D2D26B4
contig_1	1438243	1439151	+	NAPDKL_07325	31.7	4.4		SO:0001217, UniParc:UPI000D2E1B8B, UniRef:UniRef100_UPI000D2E1B8B, UniRef:UniRef50_UPI0023F0D2A7, UniRef:UniRef90_UPI0023F0D2A7
contig_1	1439169	1440218	+	NAPDKL_07330	37.2	4.2		SO:0001217, UniParc:UPI000D2B7E20, UniRef:UniRef100_UPI000D2B7E20, UniRef:UniRef50_UPI0026DBD44D, UniRef:UniRef90_UPI0026DBD44D
contig_1	1441474	1441908	-	NAPDKL_07340	15.1	4.7		RefSeq:WP_108980266.1, SO:0001217, UniParc:UPI000D5993FF, UniRef:UniRef100_UPI000D5993FF, UniRef:UniRef50_UPI0023F9D0C6, UniRef:UniRef90_UPI0023F9D0C6
contig_1	1444868	1445455	+	NAPDKL_07360	22.4	9.6		SO:0001217, UniParc:UPI000D28D381, UniRef:UniRef100_UPI000D28D381, UniRef:UniRef50_UPI000D28D381, UniRef:UniRef90_UPI000D28D381
contig_1	1452163	1452600	+	NAPDKL_07400	15.8	5.0		SO:0001217, UniParc:UPI000D28BB2A, UniRef:UniRef100_UPI000D28BB2A, UniRef:UniRef50_UPI00266FFBA3, UniRef:UniRef90_UPI000D28BB2A
contig_1	1460681	1460956	-	NAPDKL_07440	10.7	5.9		SO:0001217, UniParc:UPI001058327A, UniRef:UniRef100_UPI001058327A, UniRef:UniRef50_UPI0023F81F2F, UniRef:UniRef90_UPI0023F81F2F
contig_1	1466711	1467412	+	NAPDKL_07465	26.3	5.2		RefSeq:WP_050623126.1, SO:0001217, UniParc:UPI00067F60D8, UniRef:UniRef100_UPI00067F60D8, UniRef:UniRef50_UPI00265A0006, UniRef:UniRef90_UPI00265A0006
contig_1	1470708	1472630	-	NAPDKL_07485	70.3	4.7		KEGG:K16919, SO:0001217, UniRef:UniRef50_UPI0026DBFD8B, UniRef:UniRef90_UPI0026DBFD8B
contig_1	1479737	1479991	-	NAPDKL_07530	9.4	4.1		RefSeq:WP_050623139.1, SO:0001217, UniParc:UPI00067F2671, UniRef:UniRef100_UPI00067F2671, UniRef:UniRef50_UPI00067F2671, UniRef:UniRef90_UPI00067F2671
contig_1	1486341	1486952	-	NAPDKL_07550	22.6	6.8		SO:0001217, UniParc:UPI000D2CA0F0, UniRef:UniRef100_UPI000D2CA0F0, UniRef:UniRef50_UPI0023F2A5B8, UniRef:UniRef90_UPI0023F2A5B8
contig_1	1492312	1492605	-	NAPDKL_07570	10.8	4.3		SO:0001217, UniParc:UPI000D2D3502, UniRef:UniRef100_UPI000D2D3502, UniRef:UniRef50_UPI0023F1A991, UniRef:UniRef90_UPI0023F1A991
contig_1	1528706	1528984	-	NAPDKL_07725	10.7	4.8		RefSeq:WP_050623175.1, SO:0001217, UniParc:UPI00067E9C9E, UniRef:UniRef100_UPI00067E9C9E, UniRef:UniRef50_UPI00067E9C9E, UniRef:UniRef90_UPI00067E9C9E
contig_1	1536028	1536282	-	NAPDKL_07765	9.3	5.5		RefSeq:WP_108980311.1, SO:0001217, UniParc:UPI000A79A896, UniRef:UniRef100_UPI000A79A896, UniRef:UniRef50_UPI0023F7FD4E, UniRef:UniRef90_UPI0023EFF845
contig_1	1536310	1536864	-	NAPDKL_07770	21.1	6.9		RefSeq:WP_108980312.1, SO:0001217, UniParc:UPI000D2E1862, UniRef:UniRef100_UPI000D2E1862, UniRef:UniRef50_UPI0026DAEBC7, UniRef:UniRef90_UPI0026DAEBC7
contig_1	1536893	1537429	-	NAPDKL_07775	19.6	9.2		RefSeq:WP_050623184.1, SO:0001217, UniParc:UPI00067F6807, UniRef:UniRef100_UPI00266FEA3E, UniRef:UniRef50_UPI00266FEA3E, UniRef:UniRef90_UPI00266FEA3E
contig_1	1543482	1544171	+	NAPDKL_07835	25.9	5.3		SO:0001217, UniParc:UPI000D2677AC, UniRef:UniRef100_UPI000D2677AC, UniRef:UniRef50_UPI000D2677AC, UniRef:UniRef90_UPI000D2677AC
contig_1	1567111	1567365	+	NAPDKL_08030	9.9	9.1		SO:0001217, UniRef:UniRef50_UPI001057F8D2, UniRef:UniRef90_UPI001057F8D2
contig_1	1571215	1571460	+	NAPDKL_08060	8.9	4.8		RefSeq:WP_050623233.1, SO:0001217, UniParc:UPI00067E8F20, UniRef:UniRef100_UPI00067E8F20, UniRef:UniRef50_F4XEX4, UniRef:UniRef90_UPI0023F44830
contig_1	1572184	1572609	+	NAPDKL_08070	15.5	9.2		RefSeq:WP_050623235.1, SO:0001217, UniParc:UPI00067E760E, UniRef:UniRef100_UPI00210A4329, UniRef:UniRef50_UPI00210A4329, UniRef:UniRef90_UPI00210A4329
contig_1	1597687	1599012	+	NAPDKL_08185	49.1	4.2		SO:0001217, UniParc:UPI000D29AA35, UniRef:UniRef100_UPI000D29AA35, UniRef:UniRef50_UPI00067ED8EB, UniRef:UniRef90_UPI00067ED8EB
contig_1	1634640	1635149	-	NAPDKL_08345	18.5	8.8		SO:0001217, UniParc:UPI000D2BCB49, UniRef:UniRef100_UPI000D2BCB49, UniRef:UniRef50_UPI000D2BCB49, UniRef:UniRef90_UPI000D2BCB49
contig_1	1654855	1655010	+	NAPDKL_08445	5.7	9.7		
contig_1	1685327	1685749	-	NAPDKL_08575	15.2	4.7		SO:0001217, UniRef:UniRef50_UPI00265A4A9F, UniRef:UniRef90_UPI00265A4A9F
contig_1	1697937	1698191	+	NAPDKL_08635	9.3	10.0		
contig_1	1702557	1702778	-	NAPDKL_08655	8.0	4.9		SO:0001217, UniParc:UPI000D2A4F47, UniRef:UniRef100_UPI000D2A4F47, UniRef:UniRef50_UPI0025A4C46B, UniRef:UniRef90_UPI000D2A4F47
contig_1	1728994	1729776	-	NAPDKL_08760	28.2	5.2		SO:0001217, UniRef:UniRef50_UPI00210B5984, UniRef:UniRef90_UPI00067EF86A
contig_1	1729987	1730391	-	NAPDKL_08765	14.9	6.5		SO:0001217, UniRef:UniRef50_UPI00067F2A9B, UniRef:UniRef90_UPI00067F2A9B
contig_1	1763281	1763628	+	NAPDKL_08890	12.8	8.6		RefSeq:WP_050623342.1, SO:0001217, UniParc:UPI00067F6249, UniRef:UniRef100_UPI00067F6249, UniRef:UniRef50_A0A8S5MTP5, UniRef:UniRef90_UPI0026DB61DF
contig_1	1777562	1777876	+	NAPDKL_08980	11.7	10.2		RefSeq:WP_050623352.1, SO:0001217, UniParc:UPI00067ECF35, UniRef:UniRef100_UPI00067ECF35, UniRef:UniRef50_UPI0023EF7AAA, UniRef:UniRef90_UPI0023EF7AAA
contig_1	1779452	1779886	+	NAPDKL_08995	16.7	9.8		RefSeq:WP_108980426.1, SO:0001217, UniParc:UPI000D5956AC, UniRef:UniRef100_UPI000D5956AC, UniRef:UniRef50_UPI00067F3DDC, UniRef:UniRef90_UPI00067F3DDC
contig_1	1816409	1817503	+	NAPDKL_09145	43.0	5.9		SO:0001217, UniRef:UniRef50_A0A417HLK0, UniRef:UniRef90_A0A6I3QDH0
contig_1	1817528	1817626	+	NAPDKL_09150	3.7	10.2		SO:0001217, UniRef:UniRef50_A0A1C5YK05, UniRef:UniRef90_A0A1C5YK05
contig_1	1818539	1819141	+	NAPDKL_09160	23.4	4.4		RefSeq:WP_256182715.1, SO:0001217, UniParc:UPI0021089B2F, UniRef:UniRef100_UPI0021089B2F, UniRef:UniRef50_A0A6N7W5W3, UniRef:UniRef90_A0A6N7W5W3
contig_1	1825982	1826350	+	NAPDKL_09205	13.3	4.1		RefSeq:WP_108980453.1, SO:0001217, UniParc:UPI000D2657D3, UniRef:UniRef100_UPI000D2657D3, UniRef:UniRef50_A0A316M829, UniRef:UniRef90_C0EBU3
contig_1	1827690	1828229	+	NAPDKL_09220	20.6	9.7	PF13396.10|PLDc_N	PFAM:PF13396.10
contig_1	1831120	1831269	-	NAPDKL_09240	5.3	4.4		SO:0001217, UniRef:UniRef50_C0EBX6, UniRef:UniRef90_A0A1C5YHA9
contig_1	1835457	1836155	-	NAPDKL_09265	26.0	5.8		RefSeq:WP_256182719.1, SO:0001217, UniParc:UPI000D2E6278, UniRef:UniRef100_UPI000D2E6278, UniRef:UniRef50_D9RA82, UniRef:UniRef90_A0A1C5YHL6
contig_1	1836185	1836559	-	NAPDKL_09270	14.0	4.1		RefSeq:WP_108980461.1, SO:0001217, UniParc:UPI000D2E4CDC, UniRef:UniRef100_UPI000D2E4CDC, UniRef:UniRef50_A0A1Y3S4A4, UniRef:UniRef90_A0A173YC83
contig_1	1848540	1848635	-	NAPDKL_09345	3.5	8.3		SO:0001217, UniRef:UniRef50_A0A1C5YIX0, UniRef:UniRef90_A0A1C5YIX0
contig_1	1855092	1855463	-	NAPDKL_09400	14.6	4.8		RefSeq:WP_108980483.1, SO:0001217, UniParc:UPI000D2866E2, UniRef:UniRef100_UPI000D2866E2, UniRef:UniRef50_UPI000D2866E2, UniRef:UniRef90_UPI000D2866E2
contig_1	1855610	1855957	-	NAPDKL_09405	12.8	4.4		
contig_1	1871129	1871242	-	NAPDKL_09490	4.5	9.3		
contig_1	1871303	1872382	+	NAPDKL_09495	40.2	6.9		RefSeq:WP_108980489.1, SO:0001217, UniParc:UPI000D275272, UniRef:UniRef100_UPI000D275272, UniRef:UniRef50_UPI000D275272, UniRef:UniRef90_UPI000D275272
contig_1	1877781	1878179	+	NAPDKL_09525	14.6	5.8		RefSeq:WP_133248295.1, SO:0001217, UniParc:UPI000D2A87B0, UniRef:UniRef100_UPI000D2A87B0, UniRef:UniRef50_UPI0023F2DC03, UniRef:UniRef90_UPI000D2A87B0
contig_1	1889594	1889707	+	NAPDKL_09585	4.5	10.0		SO:0001217, UniRef:UniRef50_A0A810Q0V7, UniRef:UniRef90_A0A810Q0V7
contig_1	1901208	1901516	-	NAPDKL_09660	12.0	9.9		RefSeq:WP_108980511.1, SO:0001217, UniParc:UPI000D26B58F, UniRef:UniRef100_UPI000D26B58F, UniRef:UniRef50_UPI00265EC42F, UniRef:UniRef90_UPI00265EC42F
contig_1	1911537	1912052	+	NAPDKL_09715	19.1	5.8		RefSeq:WP_108980519.1, SO:0001217, UniParc:UPI000D27ACAF, UniRef:UniRef100_UPI000D27ACAF, UniRef:UniRef50_UPI00067E83DD, UniRef:UniRef90_UPI00067E83DD
contig_1	1929284	1929424	+	NAPDKL_09785	5.2	9.4		
contig_1	1932743	1933546	+	NAPDKL_09805	29.8	9.5		RefSeq:WP_050623417.1, SO:0001217, UniParc:UPI00067EDDA6, UniRef:UniRef100_UPI00067EDDA6, UniRef:UniRef50_F4XD11, UniRef:UniRef90_UPI00266F9257
contig_1	1939151	1939561	+	NAPDKL_09835	15.0	5.1		
contig_1	1959362	1959739	-	NAPDKL_09935	14.0	9.1		RefSeq:WP_108980544.1, SO:0001217, UniParc:UPI000D59710C, UniRef:UniRef100_UPI000D59710C, UniRef:UniRef50_UPI00266FB3E9, UniRef:UniRef90_UPI00266FB3E9
contig_1	1961305	1961571	-	NAPDKL_09950	10.2	8.6		RefSeq:WP_108980546.1, SO:0001217, UniParc:UPI000D280E3A, UniRef:UniRef100_UPI000D280E3A, UniRef:UniRef50_UPI001B48BC91, UniRef:UniRef90_UPI001B48BC91
