#Annotated with Bakta v1.9.3, https://github.com/oschwengers/bakta
#Database v5.1, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
contig_14	298	1434	-	IDJGNL_10510	43.8	5.1		RefSeq:WP_186908065.1, SO:0001217, UniParc:UPI00164C74E3, UniRef:UniRef100_A0A8J6JGF3, UniRef:UniRef50_V2ZL14, UniRef:UniRef90_A0A8J6JGF3
contig_14	10727	10969	-	IDJGNL_10560	9.0	6.7		RefSeq:WP_186908073.1, SO:0001217, UniParc:UPI00164A11E5, UniRef:UniRef100_A0A8J6JE02, UniRef:UniRef50_A0A8J6JE02, UniRef:UniRef90_A0A8J6JE02
contig_15	5779	5868	+	IDJGNL_10890	3.1	9.8		
contig_15	8389	8643	-	IDJGNL_10905	9.1	9.6		
contig_15	8716	8877	+	IDJGNL_10910	5.9	9.5		RefSeq:WP_186908146.1, SO:0001217, UniParc:UPI00164B3F9B, UniRef:UniRef100_A0A8J6MAB7, UniRef:UniRef50_A0A8J6MAB7, UniRef:UniRef90_A0A8J6MAB7
contig_15	43383	45548	-	IDJGNL_11075	77.3	7.8		RefSeq:WP_186908176.1, SO:0001217, UniParc:UPI00164ABAC0, UniRef:UniRef100_A0A8J6JE68, UniRef:UniRef50_A0A0S2VZ90, UniRef:UniRef90_A0A8J6JE68
contig_15	53742	53954	+	IDJGNL_11105	8.0	5.8		RefSeq:WP_186908181.1, SO:0001217, UniParc:UPI00164B56CA, UniRef:UniRef100_A0A8J6J5T7, UniRef:UniRef50_A0A0S2VZL6, UniRef:UniRef90_A0A8J6J5T7
contig_15	66851	67666	+	IDJGNL_11170	29.5	4.1		RefSeq:WP_186908191.1, SO:0001217, UniParc:UPI00164CC9D8, UniRef:UniRef100_A0A8J6J7M3, UniRef:UniRef50_A0A8J6J7M3, UniRef:UniRef90_A0A8J6J7M3
contig_16	7926	8081	-	IDJGNL_11210	5.8	5.7		RefSeq:WP_186908204.1, SO:0001217, UniParc:UPI00164A5423, UniRef:UniRef100_A0A8J6MF98, UniRef:UniRef50_A0A8J6MF98, UniRef:UniRef90_A0A8J6MF98
contig_16	9027	9545	-	IDJGNL_11220	19.4	11.0		
contig_16	11968	12312	-	IDJGNL_11230	12.8	4.4		
contig_16	16546	16833	-	IDJGNL_11250	10.4	9.2		RefSeq:WP_186908209.1, SO:0001217, UniParc:UPI00164A6492, UniRef:UniRef100_A0A8J6JGF2, UniRef:UniRef50_A0A8J6JGF2, UniRef:UniRef90_A0A8J6JGF2
contig_17	13939	14151	-	IDJGNL_11540	7.3	6.0		RefSeq:WP_186908265.1, SO:0001217, UniParc:UPI00164CD14F, UniRef:UniRef100_A0A8J6M988, UniRef:UniRef50_A0A1Y3RAP9, UniRef:UniRef90_A0A1Y3RAP9
contig_17	17649	17819	-	IDJGNL_11560	6.9	4.5		SO:0001217, UniRef:UniRef50_UPI00267407E0, UniRef:UniRef90_UPI00267407E0
contig_17	20538	21125	+	IDJGNL_11575	23.2	7.6		RefSeq:WP_186908272.1, SO:0001217, UniParc:UPI00164BAA13, UniRef:UniRef100_A0A8J6JHL8, UniRef:UniRef50_A0A8J6JHL8, UniRef:UniRef90_A0A8J6JHL8
contig_17	33015	33212	-	IDJGNL_11655	7.4	6.0		RefSeq:WP_015514788.1, SO:0001217, UniParc:UPI0001CCEA7D, UniRef:UniRef100_A0A2A7B315, UniRef:UniRef50_A0A6I2RM76, UniRef:UniRef90_F7K2D5
contig_17	58800	58997	-	IDJGNL_11805	7.5	9.6		SO:0001217, UniParc:UPI0006C42C6C, UniRef:UniRef100_A0A2A6ZKY8, UniRef:UniRef50_B9YBV5, UniRef:UniRef90_B9YBV5
contig_18	9946	10098	-	IDJGNL_11890	5.6	4.9		RefSeq:WP_165366523.1, SO:0001217, UniParc:UPI000D5E3374, UniRef:UniRef100_A0A2U1CFR0, UniRef:UniRef50_A0A2U1CFR0, UniRef:UniRef90_A0A2U1CFR0
contig_18	19274	20740	-	IDJGNL_11940	53.4	4.1		RefSeq:WP_186908306.1, SO:0001217, UniParc:UPI00164BB0A7, UniRef:UniRef100_A0A8J6J667, UniRef:UniRef50_A0A6I2RTC2, UniRef:UniRef90_A0A2U1CFQ7
contig_18	44563	44961	-	IDJGNL_12040	15.5	10.0	PF08238.16|Sel1	PFAM:PF08238.16
contig_18	48284	48625	-	IDJGNL_12060	12.4	4.5		RefSeq:WP_087293628.1, SO:0001217, UniParc:UPI000B37685D, UniRef:UniRef100_A0A1Y4H606, UniRef:UniRef50_A0A1Y4H606, UniRef:UniRef90_A0A1Y4H606
contig_19	475	648	-	IDJGNL_12140	6.7	6.0		
contig_19	2781	3284	+	IDJGNL_12160	19.1	4.3		RefSeq:WP_147358449.1, SO:0001217, UniParc:UPI0008218DB5, UniRef:UniRef100_A0A417FV11, UniRef:UniRef50_R9M8L0, UniRef:UniRef90_A0A3A6DAR7
contig_19	8379	8483	+	IDJGNL_12195	4.1	10.0		
contig_19	31380	33869	+	IDJGNL_12280	93.4	6.7	PF00271.35|Helicase_C	PFAM:PF00271.35
contig_19	35252	35569	+	IDJGNL_12300	12.1	4.3		RefSeq:WP_205488125.1, SO:0001217, UniParc:UPI0019671F86, UniRef:UniRef100_A0A8J6M648, UniRef:UniRef90_K1TWU0
contig_19	39690	39806	+	IDJGNL_12330	4.5	11.1		SO:0001217, UniRef:UniRef50_A0A1C6FGP5, UniRef:UniRef90_A0A1C6FGP5
contig_19	50022	50246	+	IDJGNL_12380	8.5	5.7	PF21757.1|DUF6870	PFAM:PF21757.1, SO:0001217, UniParc:UPI000820E8DF, UniRef:UniRef100_A0A1C6FHL4, UniRef:UniRef50_N2B8C0, UniRef:UniRef90_A0A417N876
contig_19	54977	56200	-	IDJGNL_12400	45.3	9.9		
contig_19	56305	56454	-	IDJGNL_12405	5.4	12.0		RefSeq:WP_186908371.1, SO:0001217, UniParc:UPI00164A2888, UniRef:UniRef100_A0A8J6JG20, UniRef:UniRef50_A0A8S5PV85, UniRef:UniRef90_A0A8J6JG20
contig_20	21172	22011	-	IDJGNL_12515	29.9	5.5		RefSeq:WP_186908391.1, SO:0001217, UniParc:UPI00164AEC2B, UniRef:UniRef100_A0A8J6M657, UniRef:UniRef50_A0A8J6M657, UniRef:UniRef90_A0A8J6M657
contig_20	52837	54327	+	IDJGNL_12650	53.9	8.8		RefSeq:WP_186908418.1, SO:0001217, UniParc:UPI00164A372F, UniRef:UniRef100_A0A8J6JH96, UniRef:UniRef50_A0A8J6JH96, UniRef:UniRef90_A0A8J6JH96
contig_21	49925	50284	+	IDJGNL_12870	13.6	4.8		RefSeq:WP_186908469.1, SO:0001217, UniParc:UPI00164A659D, UniRef:UniRef100_A0A8J6JHC6, UniRef:UniRef50_A0A1Y3SBP4, UniRef:UniRef90_A0A8J6JHC6
contig_22	34936	35268	-	IDJGNL_13030	12.2	9.1		RefSeq:WP_243204824.1, SO:0001217, UniParc:UPI001FAB4724, UniRef:UniRef100_UPI001FAB4724, UniRef:UniRef50_A0A8J6JI69, UniRef:UniRef90_A0A8J6JI69
contig_22	36633	36983	+	IDJGNL_13040	13.3	5.0		
contig_22	40116	40307	-	IDJGNL_13055	7.4	10.7		
contig_22	48119	48241	-	IDJGNL_13115	4.8	11.5		
contig_23	41250	41597	+	IDJGNL_13320	11.8	9.9		SO:0001217, UniRef:UniRef50_A0A8J6JG97, UniRef:UniRef90_A0A8J6JG97
contig_24	4121	4393	-	IDJGNL_13400	10.1	9.4		RefSeq:WP_186908569.1, SO:0001217, UniParc:UPI00164C06E3, UniRef:UniRef100_A0A8J6JH70, UniRef:UniRef50_A0A8J6JH70, UniRef:UniRef90_A0A8J6JH70
contig_24	15891	16115	-	IDJGNL_13455	8.6	8.6		RefSeq:WP_186908579.1, SO:0001217, UniParc:UPI00164B1732, UniRef:UniRef100_A0A8J6M9T5, UniRef:UniRef50_A6P181, UniRef:UniRef90_A0A8J6M9T5
contig_24	34191	34691	+	IDJGNL_13540	18.2	11.3		RefSeq:WP_186908593.1, SO:0001217, UniParc:UPI00164C873E, UniRef:UniRef100_A0A8J6J1Z5, UniRef:UniRef50_A0A8J6J1Z5, UniRef:UniRef90_A0A8J6J1Z5
contig_26	33149	33529	-	IDJGNL_13885	14.2	11.1		SO:0001217, UniParc:UPI00164B7DA2, UniRef:UniRef100_A0A8J6MBA3, UniRef:UniRef50_A0A8J6MBA3, UniRef:UniRef90_A0A8J6MBA3
contig_27	643	1167	-	IDJGNL_13895	19.3	4.5		RefSeq:WP_243204841.1, SO:0001217, UniParc:UPI001FAD4E99, UniRef:UniRef100_UPI001FAD4E99, UniRef:UniRef50_UPI001FAD4E99, UniRef:UniRef90_UPI001FAD4E99
contig_27	31150	31806	+	IDJGNL_14050	22.8	4.4		
contig_27	32266	33090	+	IDJGNL_14055	31.7	9.3		SO:0001217, UniRef:UniRef50_A0A1Y4LES1, UniRef:UniRef90_A0A1Y4LES1
contig_29	8007	8126	-	IDJGNL_14245	4.3	9.2		
contig_30	13825	14412	-	IDJGNL_14410	21.4	9.8		
contig_31	1037	1141	+	IDJGNL_14465	4.2	6.7		
contig_31	16025	16300	+	IDJGNL_14540	10.7	4.4		RefSeq:WP_025543815.1, SO:0001217, UniParc:UPI000470CD49, UniRef:UniRef100_UPI000470CD49, UniRef:UniRef50_A0A1C5XBP2, UniRef:UniRef90_UPI001FA8CAC4
contig_31	18164	18412	+	IDJGNL_14555	9.3	4.9		RefSeq:WP_006354168.1, SO:0001217, UniParc:UPI00019702EB, UniRef:UniRef100_C0EBZ2, UniRef:UniRef50_A8SHR7, UniRef:UniRef90_A8SHR7
contig_31	26830	26988	-	IDJGNL_14590	5.8	7.7		
contig_33	20519	21205	+	IDJGNL_14810	24.8	9.8	PF00005.31|ABC_tran	PFAM:PF00005.31
contig_35	269	490	+	IDJGNL_14935	7.9	4.1		SO:0001217, UniRef:UniRef50_A0A9E1E4H2
contig_35	1694	1924	+	IDJGNL_14945	9.0	9.6		SO:0001217, UniRef:UniRef50_A0A8J6JFG5, UniRef:UniRef90_A0A8J6JFG5
contig_35	5119	5316	+	IDJGNL_14965	7.6	4.6		
contig_35	7358	7729	+	IDJGNL_14985	13.5	8.7		RefSeq:WP_186908850.1, SO:0001217, UniParc:UPI00164A79D7, UniRef:UniRef100_A0A8J6JI26, UniRef:UniRef50_A0A1Y4GZ98, UniRef:UniRef90_A0A8J6JI26
contig_35	10259	10795	-	IDJGNL_15010	18.7	4.5	PF13240.10|zinc_ribbon_2	PFAM:PF13240.10
contig_35	10953	13478	+	IDJGNL_15015	87.7	5.2		RefSeq:WP_186908857.1, SO:0001217, UniParc:UPI00164B38FE, UniRef:UniRef100_A0A8J6MAK4, UniRef:UniRef50_A0A8J6MAK4, UniRef:UniRef90_A0A8J6MAK4
contig_35	13866	16073	+	IDJGNL_15025	74.6	5.0		RefSeq:WP_186908859.1, SO:0001217, UniParc:UPI00164B3E91, UniRef:UniRef100_A0A8J6JFH1, UniRef:UniRef50_A0A8J6JFH1, UniRef:UniRef90_A0A8J6JFH1
contig_35	16083	16466	+	IDJGNL_15030	12.9	4.2		RefSeq:WP_186908860.1, SO:0001217, UniParc:UPI00164B1044, UniRef:UniRef100_A0A8J6JH01, UniRef:UniRef50_A0A8J6JH01, UniRef:UniRef90_A0A8J6JH01
contig_35	16794	17051	+	IDJGNL_15040	8.4	4.6		RefSeq:WP_186908862.1, SO:0001217, UniParc:UPI00164B947E, UniRef:UniRef100_A0A8J6J930, UniRef:UniRef50_A0A8J6J930, UniRef:UniRef90_A0A8J6J930
contig_35	17065	17721	+	IDJGNL_15045	22.1	4.8		RefSeq:WP_186908863.1, SO:0001217, UniParc:UPI00164CAFEF, UniRef:UniRef100_A0A8J6JGW7, UniRef:UniRef50_A0A4R2M2R8, UniRef:UniRef90_A0A8J6JGW7
contig_35	18705	19925	+	IDJGNL_15055	43.9	5.3		RefSeq:WP_186908865.1, SO:0001217, UniParc:UPI00164C751D, UniRef:UniRef100_A0A8J6JI36, UniRef:UniRef50_A0A8J6JI36, UniRef:UniRef90_A0A8J6JI36
contig_35	19947	20327	+	IDJGNL_15060	13.7	4.1		RefSeq:WP_186908866.1, SO:0001217, UniParc:UPI00164C891F, UniRef:UniRef100_A0A8J6JIX9, UniRef:UniRef50_A0A1Y3RE63, UniRef:UniRef90_A0A8J6JIX9
contig_35	20517	20903	+	IDJGNL_15070	13.9	5.8		RefSeq:WP_186908868.1, SO:0001217, UniParc:UPI00164A7939, UniRef:UniRef100_A0A8J6M6H6, UniRef:UniRef50_A0A8J6M6H6, UniRef:UniRef90_A0A8J6M6H6
contig_36	9337	9612	-	IDJGNL_15120	10.6	4.7		RefSeq:WP_186908877.1, SO:0001217, UniParc:UPI00164B71F0, UniRef:UniRef100_A0A8J6J939, UniRef:UniRef50_A0A8J6J939, UniRef:UniRef90_A0A8J6J939
contig_36	9888	10130	+	IDJGNL_15125	8.9	9.3		
contig_36	11162	11257	+	IDJGNL_15135	3.7	6.0		
contig_36	11257	12480	+	IDJGNL_15140	45.4	9.2	PF01266.28|DAO	PFAM:PF01266.28
contig_37	15109	15222	-	IDJGNL_15270	3.9	10.0		SO:0001217, UniRef:UniRef50_A6NVG2
contig_37	15244	15981	-	IDJGNL_15275	28.1	4.7		SO:0001217, UniParc:UPI00164A6380, UniRef:UniRef100_A0A8J6JGZ3, UniRef:UniRef50_A0A096B623, UniRef:UniRef90_A0A8J6JGZ3
contig_37	18632	19321	-	IDJGNL_15295	27.1	9.1		RefSeq:WP_186908908.1, SO:0001217, UniParc:UPI00164B7F53, UniRef:UniRef100_A0A8J6J990, UniRef:UniRef50_A0A0S2W2M5, UniRef:UniRef90_A0A1Y4HGJ8
contig_38	1874	2074	+	IDJGNL_15325	7.6	8.2		RefSeq:WP_186908914.1, SO:0001217, UniParc:UPI00164C63BC, UniRef:UniRef100_A0A8J6MAM2, UniRef:UniRef50_A0A8J6MAM2, UniRef:UniRef90_A0A8J6MAM2
contig_38	3846	4694	+	IDJGNL_15335	31.9	4.5		RefSeq:WP_186908916.1, SO:0001217, UniParc:UPI00164C6FCD, UniRef:UniRef100_A0A8J6JFK7, UniRef:UniRef50_A0A8J6JFK7, UniRef:UniRef90_A0A8J6JFK7
contig_38	5798	6004	-	IDJGNL_15345	8.3	10.2		
contig_38	6110	6547	+	IDJGNL_15350	16.0	4.5		RefSeq:WP_186908918.1, SO:0001217, UniParc:UPI00164CB1D4, UniRef:UniRef100_A0A8J6JHW9, UniRef:UniRef50_A0A8J6JHW9, UniRef:UniRef90_A0A8J6JHW9
contig_38	6549	8342	+	IDJGNL_15355	65.5	5.9		RefSeq:WP_186908919.1, SO:0001217, UniParc:UPI00164A8D30, UniRef:UniRef100_A0A8J6J966, UniRef:UniRef50_A0A8S5V311, UniRef:UniRef90_A0A8J6J966
contig_38	10115	10408	+	IDJGNL_15365	9.9	4.6		SO:0001217, UniParc:UPI00164A8EAD, UniRef:UniRef100_A0A8J6J7I0, UniRef:UniRef50_A0A8J6J7I0, UniRef:UniRef90_A0A8J6J7I0
contig_38	10408	10728	+	IDJGNL_15370	11.6	8.7		RefSeq:WP_186908922.1, SO:0001217, UniParc:UPI00164B64CD, UniRef:UniRef100_A0A8J6JI70, UniRef:UniRef50_A0A8J6JI70, UniRef:UniRef90_A0A8J6JI70
contig_38	11130	11513	+	IDJGNL_15375	13.9	5.8		RefSeq:WP_186908923.1, SO:0001217, UniParc:UPI00164A8707, UniRef:UniRef100_A0A8J6JJ14, UniRef:UniRef50_A0A8J6M6H6, UniRef:UniRef90_A0A8J6M6H6
contig_38	12888	15317	+	IDJGNL_15395	86.0	4.8		RefSeq:WP_186908927.1, SO:0001217, UniParc:UPI00164BFF33, UniRef:UniRef100_A0A8J6MBH8, UniRef:UniRef50_A0A8J6MBH8, UniRef:UniRef90_A0A8J6MBH8
contig_38	15330	20567	+	IDJGNL_15400	187.9	5.3		RefSeq:WP_186908928.1, SO:0001217, UniParc:UPI00164CB9E9, UniRef:UniRef100_A0A8J6MB46, UniRef:UniRef50_A0A8J6MB46, UniRef:UniRef90_A0A8J6MB46
contig_39	598	840	-	IDJGNL_15410	8.9	4.5		RefSeq:WP_186908929.1, SO:0001217, UniParc:UPI00164BDA1D, UniRef:UniRef100_A0A8J6MAM7, UniRef:UniRef50_A0A844K1A9, UniRef:UniRef90_A0A8J6MAM7
contig_39	5696	6442	+	IDJGNL_15440	27.2	11.8		
contig_39	9469	10119	-	IDJGNL_15460	23.0	11.5		
contig_39	12722	12862	+	IDJGNL_15475	5.8	10.6		RefSeq:WP_186908941.1, SO:0001217, UniParc:UPI00164A405D, UniRef:UniRef100_A0A8J6MFL4, UniRef:UniRef50_A0A8J6MFL4, UniRef:UniRef90_A0A8J6MFL4
contig_40	4190	4285	-	IDJGNL_15555	3.4	10.4		SO:0001217, UniParc:UPI0006C495C0, UniRef:UniRef100_A0A174V164, UniRef:UniRef50_A0A1C5YK05, UniRef:UniRef90_A0A174V164
contig_40	4310	4630	-	IDJGNL_15560	12.3	5.3		SO:0001217, UniRef:UniRef50_A0A8J6JI88, UniRef:UniRef90_A0A8J6JI88
contig_41	324	593	-	IDJGNL_15565	10.3	4.6		RefSeq:WP_186908948.1, SO:0001217, UniParc:UPI00164A9CA2, UniRef:UniRef100_A0A8J6J9B7, UniRef:UniRef50_A0A329TTU1, UniRef:UniRef90_A0A329TTU1
contig_41	535	1374	-	IDJGNL_15570	31.8	4.7		
contig_42	1208	1825	+	IDJGNL_15575	22.8	7.0		
contig_42	2942	4138	+	IDJGNL_15580	43.8	9.0		
contig_44	10285	10476	+	IDJGNL_15635	7.1	6.2		RefSeq:WP_186908957.1, SO:0001217, UniParc:UPI00164C8196, UniRef:UniRef100_A0A8J6M6J9, UniRef:UniRef50_A0A8J6M6J9, UniRef:UniRef90_A0A8J6M6J9
contig_44	12548	13084	+	IDJGNL_15645	20.7	5.4		RefSeq:WP_186908959.1, SO:0001217, UniParc:UPI00164A52E2, UniRef:UniRef100_A0A8J6MBI8, UniRef:UniRef50_R5RQC0, UniRef:UniRef90_A0A8J6MBI8
contig_45	447	689	-	IDJGNL_15655	9.7	6.6		RefSeq:WP_186908962.1, SO:0001217, UniParc:UPI00164CBBB2, UniRef:UniRef100_A0A8J6MAP1, UniRef:UniRef50_V2XYB8, UniRef:UniRef90_A0A8J6MAP1
contig_45	707	907	-	IDJGNL_15660	7.3	8.1		RefSeq:WP_186908963.1, SO:0001217, UniParc:UPI00164AEB59, UniRef:UniRef100_A0A8J6J2R1, UniRef:UniRef50_A0A8J6J2R1, UniRef:UniRef90_A0A8J6J2R1
contig_45	5912	6511	+	IDJGNL_15675	22.0	8.0		
contig_46	5088	5180	-	IDJGNL_15780	3.6	10.0		
contig_46	6048	6482	-	IDJGNL_15790	15.9	5.6		SO:0001217, UniRef:UniRef50_A0A173YF52
contig_48	2732	2911	-	IDJGNL_15915	6.5	10.2		
contig_48	3444	3818	-	IDJGNL_15920	14.5	4.8		SO:0001217, UniRef:UniRef50_A0A417HQ49
contig_48	10827	11027	-	IDJGNL_15960	7.1	4.1		
contig_48	11198	11314	-	IDJGNL_15965	4.1	8.8		
contig_49	8385	8816	+	IDJGNL_16025	16.2	4.8		RefSeq:WP_186909018.1, SO:0001217, UniParc:UPI00164ABD6D, UniRef:UniRef100_A0A8J6JIE1, UniRef:UniRef50_A0A1Y3SBP4, UniRef:UniRef90_A0A8J6JIE1
contig_50	541	798	-	IDJGNL_16040	9.7	9.4		
contig_50	795	1112	-	IDJGNL_16045	11.6	5.9		RefSeq:WP_186909021.1, SO:0001217, UniParc:UPI00164C43A0, UniRef:UniRef100_A0A8J6M6L5, UniRef:UniRef50_A0A1Y4RJJ0, UniRef:UniRef90_A0A8J6M6L5
contig_50	1105	1296	-	IDJGNL_16050	6.9	7.7		RefSeq:WP_186909022.1, SO:0001217, UniParc:UPI00164C29A3, UniRef:UniRef100_A0A8J6MFM3, UniRef:UniRef50_A0A8J6MFM3, UniRef:UniRef90_A0A8J6MFM3
contig_50	1819	2811	-	IDJGNL_16060	36.8	5.4		
contig_50	2815	3126	-	IDJGNL_16065	11.7	4.4		RefSeq:WP_186909026.1, SO:0001217, UniParc:UPI00164B7F65, UniRef:UniRef100_A0A8J6J2W5, UniRef:UniRef50_A0A8J6J2W5, UniRef:UniRef90_A0A8J6J2W5
contig_50	3101	3445	-	IDJGNL_16070	13.2	10.0		
contig_50	3771	4109	-	IDJGNL_16080	13.2	8.0		RefSeq:WP_186909028.1, SO:0001217, UniParc:UPI00164ADFEF, UniRef:UniRef100_A0A8J6JHC3, UniRef:UniRef50_A0A8J6JHC3, UniRef:UniRef90_A0A8J6JHC3
contig_51	1038	1259	-	IDJGNL_16100	8.5	5.7		SO:0001217, UniRef:UniRef50_UPI00195A8C49
contig_52	7	714	-	IDJGNL_16105	27.0	9.3		
contig_57	2434	2646	+	IDJGNL_16280	7.6	9.5		RefSeq:WP_186909062.1, SO:0001217, UniParc:UPI00164C7F16, UniRef:UniRef100_A0A8J6J9J5, UniRef:UniRef50_A0A8J6J9J5, UniRef:UniRef90_A0A8J6J9J5
contig_58	40	555	+	IDJGNL_16300	19.7	8.6		
contig_62	1095	1271	-	IDJGNL_16365	6.2	4.3		SO:0001217, UniParc:UPI0004B75F22, UniRef:UniRef100_C0EBX6, UniRef:UniRef50_C0EBX6, UniRef:UniRef90_C0EBX6
contig_62	2637	2852	-	IDJGNL_16380	8.1	8.6		SO:0001217, UniRef:UniRef50_G7VY27
contig_65	2515	2643	-	IDJGNL_16420	4.8	6.1	PF05853.16|BKACE	PFAM:PF05853.16
contig_68	61	759	+	IDJGNL_16445	25.8	6.2		SO:0001217, UniRef:UniRef50_D9RA82, UniRef:UniRef90_A0A4V2QBY4
contig_69	267	821	+	IDJGNL_16455	20.9	9.6		
contig_71	120	482	-	IDJGNL_16470	13.5	4.1		RefSeq:WP_087377533.1, SO:0001217, UniParc:UPI000B39BA6E, UniRef:UniRef100_A0A1Y4S6G2, UniRef:UniRef50_A0A1Y3S4A4, UniRef:UniRef90_A0A1Y3S4A4
contig_71	934	1308	-	IDJGNL_16480	14.0	5.3		SO:0001217, UniRef:UniRef50_A0A0J1FA93
contig_72	934	1308	-	IDJGNL_16490	13.9	6.0		SO:0001217, UniRef:UniRef50_A0A0J1FA93
contig_76	412	663	-	IDJGNL_16500	9.6	10.6		RefSeq:WP_207723847.1, SO:0001217, UniParc:UPI001A9B2B5D, UniRef:UniRef100_A0A8J6MBB0, UniRef:UniRef50_A0A8J6MBB0, UniRef:UniRef90_A0A8J6MBB0
contig_77	502	1050	-	IDJGNL_16505	20.3	5.6		SO:0001217, UniRef:UniRef50_UPI001FAC6B95
contig_89	287	655	+	IDJGNL_16545	13.3	4.1		RefSeq:WP_055180680.1, SO:0001217, UniParc:UPI0006C6DCE9, UniRef:UniRef100_A0A329TWF1, UniRef:UniRef50_A0A316M829, UniRef:UniRef90_C0EBU3
contig_90	287	655	+	IDJGNL_16555	13.3	4.1		RefSeq:WP_087415530.1, SO:0001217, UniParc:UPI000B37D660, UniRef:UniRef100_A0A1Y4LIH0, UniRef:UniRef50_A0A316M829, UniRef:UniRef90_C0EBU3
contig_96	25	246	-	IDJGNL_16560	8.4	4.7		SO:0001217, UniRef:UniRef50_A0A8J6JIL3, UniRef:UniRef90_A0A8J6JIL3
contig_96	248	442	-	IDJGNL_16565	7.0	5.3		SO:0001217, UniRef:UniRef50_A0A8J6JJH5, UniRef:UniRef90_A0A8J6JJH5
contig_97	25	246	-	IDJGNL_16570	8.5	4.7		RefSeq:WP_186909098.1, SO:0001217, UniParc:UPI00164CACD6, UniRef:UniRef100_A0A8J6JIL3, UniRef:UniRef50_A0A8J6JIL3, UniRef:UniRef90_A0A8J6JIL3
contig_97	248	442	-	IDJGNL_16575	7.0	5.3		RefSeq:WP_186909099.1, SO:0001217, UniParc:UPI00164A73E4, UniRef:UniRef100_A0A8J6JJH5, UniRef:UniRef50_A0A8J6JJH5, UniRef:UniRef90_A0A8J6JJH5
contig_103	305	583	-	IDJGNL_16585	10.4	5.0		SO:0001217, UniRef:UniRef50_A0A8J6JHK9, UniRef:UniRef90_A0A8J6JHK9
contig_104	305	583	-	IDJGNL_16590	10.4	5.0		SO:0001217, UniRef:UniRef50_A0A8J6JHK9, UniRef:UniRef90_A0A8J6JHK9
