#Annotated with Bakta v1.9.3, https://github.com/oschwengers/bakta
#Database v5.1, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
contig_77	184686	185144	+	EMDHBN_06850	17.8	8.6	PF01047.26|MarR, PF13463.10|HTH_27	PFAM:PF01047.26, PFAM:PF13463.10
contig_77	188078	188242	-	EMDHBN_06870	6.2	4.2		
contig_77	190089	190856	+	EMDHBN_06885	27.8	8.3	PF12679.11|ABC2_membrane_2	PFAM:PF12679.11
contig_77	195350	195547	-	EMDHBN_06915	7.1	5.5		SO:0001217, UniRef:UniRef50_A0A3D2CJU1
contig_77	203189	203758	+	EMDHBN_06940	20.8	8.4		
contig_77	210516	211139	+	EMDHBN_06985	23.2	5.6	PF13508.11|Acetyltransf_7, PF13527.11|Acetyltransf_9	PFAM:PF13508.11, PFAM:PF13527.11
contig_77	211927	212316	-	EMDHBN_06995	14.0	5.1		
contig_77	212604	213191	-	EMDHBN_07000	21.5	9.5		
contig_77	215659	216510	-	EMDHBN_07015	31.0	9.4		
contig_77	217420	217662	-	EMDHBN_07020	9.4	11.3		
contig_77	218819	219757	-	EMDHBN_07030	35.0	9.3		
contig_77	228629	232366	-	EMDHBN_07110	132.7	5.1		
contig_77	235303	236496	-	EMDHBN_07120	43.6	9.4	PF17802.5|SpaA	PFAM:PF17802.5
contig_77	248050	248265	+	EMDHBN_07160	7.9	4.7	PF00440.27|TetR_N	PFAM:PF00440.27
contig_77	248726	249442	-	EMDHBN_07165	25.1	4.6	PF00395.24|SLH	PFAM:PF00395.24
contig_77	249426	250091	-	EMDHBN_07170	22.9	6.1	PF12733.11|Cadherin-like	PFAM:PF12733.11
contig_77	250095	250577	-	EMDHBN_07175	18.2	4.7	PF00149.32|Metallophos	PFAM:PF00149.32
contig_77	256188	256901	-	EMDHBN_07210	26.0	8.2	PF00005.31|ABC_tran, PF13304.10|AAA_21	PFAM:PF00005.31, PFAM:PF13304.10
contig_77	258506	258817	-	EMDHBN_07220	11.3	8.7		
contig_77	258839	259243	-	EMDHBN_07225	15.2	8.9		
contig_77	259311	260057	-	EMDHBN_07230	27.5	6.7	PF01609.25|DDE_Tnp_1	PFAM:PF01609.25
contig_77	283432	283614	+	EMDHBN_07345	7.2	9.9		
contig_77	284256	284627	+	EMDHBN_07360	14.1	5.2		SO:0001217, UniRef:UniRef50_B0PGM2, UniRef:UniRef90_G9YT77
contig_77	291115	291303	+	EMDHBN_07400	7.4	10.1		
contig_77	296648	296806	+	EMDHBN_07430	4.9	5.2		
contig_77	311063	311632	+	EMDHBN_07500	20.5	9.0		
contig_77	318758	319486	+	EMDHBN_07540	26.3	6.1		
contig_77	327604	328623	+	EMDHBN_07575	37.1	5.3		RefSeq:WP_195481012.1, SO:0001217, UniParc:UPI000822679E, UniRef:UniRef100_A0A1C5X5N8, UniRef:UniRef50_A6NYZ9, UniRef:UniRef90_A0A8J6JDB8
contig_77	330437	330700	+	EMDHBN_07585	9.9	4.9		RefSeq:WP_007713144.1, SO:0001217, UniParc:UPI000196A0BA, UniRef:UniRef100_C0D2R9, UniRef:UniRef50_A6NYZ7, UniRef:UniRef90_A0A1Y4SAQ0
contig_77	334553	335035	+	EMDHBN_07605	19.1	9.1		RefSeq:WP_195481015.1, SO:0001217, UniParc:UPI0008203729, UniRef:UniRef100_A0A1C5X7S2, UniRef:UniRef50_A6NYZ3, UniRef:UniRef90_A0A1Y4SAM3
contig_77	335270	335590	+	EMDHBN_07615	12.1	8.6		RefSeq:WP_195481017.1, SO:0001217, UniParc:UPI00082233B2, UniRef:UniRef100_A0A1C5X6S4, UniRef:UniRef50_C0D2R1, UniRef:UniRef90_C0D2R1
contig_77	337691	337915	+	EMDHBN_07625	8.5	6.0		RefSeq:WP_040411900.1, SO:0001217, UniParc:UPI00058BC498, UniRef:UniRef100_A0A1C5X6P9, UniRef:UniRef50_A0A1C5X6P9, UniRef:UniRef90_A0A1C5X6P9
contig_77	403229	403408	-	EMDHBN_07940	6.9	10.8		SO:0001217, UniParc:UPI000822D5AE, UniRef:UniRef100_A0A1C5XDV7, UniRef:UniRef50_C0D2D9, UniRef:UniRef90_C0D2D9
contig_77	403368	404030	-	EMDHBN_07945	25.3	5.0		RefSeq:WP_144232806.1, SO:0001217, UniParc:UPI001183CC66, UniRef:UniRef100_UPI001183CC66, UniRef:UniRef50_C0D2D8, UniRef:UniRef90_C0D2D8
contig_77	405052	405525	-	EMDHBN_07955	17.8	4.9		RefSeq:WP_144232809.1, SO:0001217, UniParc:UPI0008218591, UniRef:UniRef100_A0A1C5XEQ5, UniRef:UniRef50_A0A096B973, UniRef:UniRef90_C0D2D5
contig_77	407430	408275	-	EMDHBN_07975	31.1	4.7		RefSeq:WP_144232813.1, SO:0001217, UniParc:UPI00082073E1, UniRef:UniRef100_A0A1C5XF60, UniRef:UniRef50_A0A928IPA8, UniRef:UniRef90_C0D2C9
contig_77	414086	414433	-	EMDHBN_08020	12.8	5.2		RefSeq:WP_242659800.1, SO:0001217, UniParc:UPI000821A873, UniRef:UniRef100_A0A1C5XGS3, UniRef:UniRef50_A0A1C5XGS3, UniRef:UniRef90_A0A1C5XGS3
contig_77	414790	414936	-	EMDHBN_08030	5.8	11.7		RefSeq:WP_164488728.1, SO:0001217, UniParc:UPI0002F34A9A, UniRef:UniRef100_A0A8J6ME17, UniRef:UniRef50_A0A4R1QTW3, UniRef:UniRef90_A0A8J6ME17
contig_77	438899	439450	-	EMDHBN_08145	21.6	6.7		RefSeq:WP_144232840.1, SO:0001217, UniParc:UPI0008234615, UniRef:UniRef100_A0A1C5XJJ8, UniRef:UniRef50_C9LBZ3, UniRef:UniRef90_C0D264
contig_77	440964	441080	+	EMDHBN_08155	4.6	10.5		
contig_77	456372	456617	+	EMDHBN_08220	8.8	9.3		
contig_77	465823	469713	+	EMDHBN_08265	144.8	5.4	PF00072.28|Response_reg, PF00512.29|HisKA, PF02518.30|HATPase_c, PF08447.16|PAS_3, PF08448.14|PAS_4, PF13426.11|PAS_9	PFAM:PF00072.28, PFAM:PF00512.29, PFAM:PF02518.30, PFAM:PF08447.16, PFAM:PF08448.14, PFAM:PF13426.11
contig_77	480946	481467	+	EMDHBN_08315	19.2	9.4	PF14317.10|YcxB	PFAM:PF14317.10
contig_77	484277	485050	+	EMDHBN_08325	27.3	4.3		
contig_77	490586	491779	-	EMDHBN_08365	42.8	9.5		
contig_77	496405	497352	+	EMDHBN_08395	33.5	5.5	PF02779.28|Transket_pyr, PF02780.24|Transketolase_C	PFAM:PF02779.28, PFAM:PF02780.24
contig_77	509811	509963	-	EMDHBN_08460	5.6	4.5		SO:0001217, UniRef:UniRef50_A0A9D2MLV8
contig_77	516610	517212	+	EMDHBN_08490	21.1	4.2		SO:0001217, UniRef:UniRef50_UPI00203BB00A
contig_77	519609	520355	-	EMDHBN_08510	27.3	9.4		
contig_77	523722	524459	+	EMDHBN_08540	27.6	5.6	PF01643.21|Acyl-ACP_TE, PF13279.10|4HBT_2, PF20791.1|Acyl-ACP_TE_C	PFAM:PF01643.21, PFAM:PF13279.10, PFAM:PF20791.1
contig_77	536619	537881	+	EMDHBN_08600	44.0	5.3		
contig_77	540311	540517	-	EMDHBN_08620	7.9	10.7		
contig_77	548220	548558	-	EMDHBN_08655	12.4	9.2		SO:0001217, UniRef:UniRef50_A0A0S2W2Q3
contig_77	564220	564447	-	EMDHBN_08740	8.3	8.7		SO:0001217, UniRef:UniRef50_A0A943ZZ31
contig_77	564786	564938	-	EMDHBN_08750	5.8	4.6		
contig_77	580300	581052	+	EMDHBN_08840	27.3	5.1	PF10370.13|Rv2993c-like_N	PFAM:PF10370.13
contig_77	614922	615263	+	EMDHBN_09020	13.0	9.5	PF09359.14|VTC	PFAM:PF09359.14
contig_77	615251	615616	+	EMDHBN_09025	14.3	8.6	PF09359.14|VTC	PFAM:PF09359.14
contig_77	615650	615814	+	EMDHBN_09030	6.1	5.2		
contig_77	615811	616311	+	EMDHBN_09035	18.7	4.2		
contig_77	630662	632098	+	EMDHBN_09120	53.8	5.5	PF00206.24|Lyase_1, PF10397.13|ADSL_C	PFAM:PF00206.24, PFAM:PF10397.13
contig_77	640778	640891	+	EMDHBN_09165	4.4	9.6		
contig_77	640961	641227	-	EMDHBN_09170	10.1	6.6		
contig_78	509	1036	+	EMDHBN_09175	19.1	11.6		
contig_116	8623	8823	+	EMDHBN_09225	7.4	6.1		
contig_116	8780	8986	+	EMDHBN_09230	7.9	6.6		
contig_116	9460	9699	+	EMDHBN_09235	8.4	4.3	PF00395.24|SLH	PFAM:PF00395.24
contig_116	11477	12064	+	EMDHBN_09250	21.4	8.8		
contig_116	18073	18639	+	EMDHBN_09290	19.8	4.6		
contig_116	18710	19381	+	EMDHBN_09295	23.0	5.0		
contig_116	19538	20203	+	EMDHBN_09300	23.9	4.6		
contig_116	20221	23796	+	EMDHBN_09305	126.2	4.2	PF00092.32|VWA, PF13519.10|VWA_2	PFAM:PF00092.32, PFAM:PF13519.10
contig_116	23814	24386	+	EMDHBN_09310	19.9	4.8		SO:0001217, UniRef:UniRef50_UPI001EE0392E
contig_116	24400	25350	+	EMDHBN_09315	33.4	4.2		
contig_116	27753	28253	+	EMDHBN_09335	18.4	4.7		
contig_116	46148	46924	-	EMDHBN_09390	27.9	6.0	PF09339.14|HTH_IclR	PFAM:PF09339.14
contig_116	48260	48547	+	EMDHBN_09400	10.5	5.7	PF08666.16|SAF	PFAM:PF08666.16
contig_116	49745	50617	+	EMDHBN_09410	31.3	5.2	PF10370.13|Rv2993c-like_N	PFAM:PF10370.13
contig_116	61542	62096	+	EMDHBN_09455	20.7	5.6		
contig_116	62093	62491	+	EMDHBN_09460	14.8	4.9	PF01979.24|Amidohydro_1, PF07969.15|Amidohydro_3	PFAM:PF01979.24, PFAM:PF07969.15
contig_116	92495	93931	+	EMDHBN_09600	52.2	6.0	PF00512.29|HisKA, PF00672.29|HAMP, PF02518.30|HATPase_c	PFAM:PF00512.29, PFAM:PF00672.29, PFAM:PF02518.30
contig_116	93928	94851	+	EMDHBN_09605	32.7	4.7	PF10646.13|Germane	PFAM:PF10646.13
contig_116	96377	98878	+	EMDHBN_09615	88.2	4.6	PF00326.25|Peptidase_S9, PF00395.24|SLH, PF00561.24|Abhydrolase_1, PF01738.22|DLH, PF12697.11|Abhydrolase_6, PF13350.10|Y_phosphatase3, PF20408.2|Abhydrolase_11	PFAM:PF00326.25, PFAM:PF00395.24, PFAM:PF00561.24, PFAM:PF01738.22, PFAM:PF12697.11, PFAM:PF13350.10, PFAM:PF20408.2
contig_116	103244	103333	-	EMDHBN_09635	3.2	5.9		
contig_116	131674	132300	-	EMDHBN_09740	22.2	6.3		
contig_116	140009	140314	+	EMDHBN_09780	10.8	9.7		SO:0001217, UniRef:UniRef50_UPI002634C3F7
contig_116	140761	140928	+	EMDHBN_09785	5.9	6.0		
contig_116	151221	151973	-	EMDHBN_09840	28.7	5.2		
contig_116	154949	156040	-	EMDHBN_09870	39.9	4.8		
contig_116	164262	164807	-	EMDHBN_09915	21.1	5.4	PF07729.16|FCD	PFAM:PF07729.16
contig_116	164841	165038	-	EMDHBN_09920	7.3	7.8	PF00392.25|GntR	PFAM:PF00392.25
contig_116	169698	171917	+	EMDHBN_09940	80.1	5.4		SO:0001217, UniRef:UniRef50_A0A0S2VZ90
contig_116	172468	172713	+	EMDHBN_09950	9.2	5.2		
contig_116	186952	188160	+	EMDHBN_10015	42.6	4.1		
contig_116	197764	198048	-	EMDHBN_10080	10.4	7.7		SO:0001217, UniRef:UniRef50_UPI00203A676F
contig_116	216901	217692	-	EMDHBN_10170	27.5	4.4	PF13490.10|zf-HC2	PFAM:PF13490.10
contig_116	232996	234039	+	EMDHBN_10235	38.5	5.9	PF00356.25|LacI, PF00532.25|Peripla_BP_1, PF13377.10|Peripla_BP_3	PFAM:PF00356.25, PFAM:PF00532.25, PFAM:PF13377.10
contig_116	242474	243433	+	EMDHBN_10285	34.2	5.3	PF00294.28|PfkB	PFAM:PF00294.28
contig_116	244130	244807	-	EMDHBN_10295	26.1	6.0		SO:0001217, UniRef:UniRef50_A0A6S6XE47
contig_116	256406	256840	+	EMDHBN_10355	14.7	9.1		
contig_116	259023	259235	-	EMDHBN_10370	7.5	8.1		SO:0001217, UniParc:UPI00258D4B8B, UniRef:UniRef100_UPI00258D4B8B, UniRef:UniRef50_A0A8J6J9J5, UniRef:UniRef90_UPI00258D4B8B
contig_116	287980	288192	-	EMDHBN_10540	7.3	8.2		SO:0001217, UniRef:UniRef50_A0A1Y3RAP9, UniRef:UniRef90_A0A1Y3RAP9
contig_116	294055	294258	+	EMDHBN_10575	7.5	10.1		
contig_116	295573	295893	-	EMDHBN_10595	11.9	8.5		
contig_116	301946	302458	-	EMDHBN_10635	18.8	5.2		SO:0001217, UniRef:UniRef50_G9X2S8
contig_116	328690	329457	+	EMDHBN_10775	28.5	9.3	PF00106.29|adh_short, PF13561.10|adh_short_C2	PFAM:PF00106.29, PFAM:PF13561.10
contig_116	332893	334014	-	EMDHBN_10795	39.5	9.1		SO:0001217, UniRef:UniRef50_UPI002040C51C
contig_116	361275	362267	+	EMDHBN_10915	34.7	6.2	PF00482.27|T2SSF	PFAM:PF00482.27
contig_116	362313	362573	+	EMDHBN_10920	9.5	5.4		
contig_116	362592	363056	+	EMDHBN_10925	16.3	4.6		
contig_116	363053	363370	+	EMDHBN_10930	11.5	4.8		
contig_116	364857	365267	+	EMDHBN_10945	15.5	6.6		
contig_117	205	354	-	EMDHBN_11015	5.5	9.3		
contig_117	351	554	-	EMDHBN_11020	7.2	4.9		SO:0001217, UniRef:UniRef50_A0A971SBB1
contig_117	551	760	-	EMDHBN_11025	7.8	4.7		
contig_117	1479	3338	-	EMDHBN_11030	68.9	4.7		
contig_120	109	303	+	EMDHBN_11035	7.0	9.7		
contig_157	746	955	+	EMDHBN_11040	7.8	4.7		
contig_157	952	1155	+	EMDHBN_11045	7.2	4.9		SO:0001217, UniRef:UniRef50_A0A971SBB1
contig_157	1152	1301	+	EMDHBN_11050	5.5	9.3		
contig_157	1301	1510	+	EMDHBN_11055	6.9	6.5		SO:0001217, UniRef:UniRef50_A0A1C6DQV5
contig_157	1557	1730	+	EMDHBN_11060	5.9	7.9		SO:0001217, UniRef:UniRef50_A0A1C6DQV5, UniRef:UniRef90_A0A1C6DR64
contig_157	4246	4374	-	EMDHBN_11075	4.8	4.7		SO:0001217, UniRef:UniRef50_C7H776
contig_157	6468	7304	-	EMDHBN_11085	29.9	6.2		
contig_157	53334	53525	-	EMDHBN_11275	7.5	10.5		
contig_157	58043	58357	-	EMDHBN_11305	11.6	6.4		
contig_157	77407	77877	-	EMDHBN_11385	18.3	7.9	PF01047.26|MarR, PF13463.10|HTH_27	PFAM:PF01047.26, PFAM:PF13463.10
contig_157	90617	91675	-	EMDHBN_11460	37.5	4.5		SO:0001217, UniRef:UniRef50_UPI00203D58D3
contig_157	95536	97122	-	EMDHBN_11480	58.3	5.1	PF07833.15|Cu_amine_oxidN1	PFAM:PF07833.15
contig_157	98873	100972	-	EMDHBN_11490	76.5	4.3		
contig_157	132446	133021	-	EMDHBN_11620	21.2	9.0		
contig_157	146823	147059	+	EMDHBN_11685	9.0	6.0	PF04542.18|Sigma70_r2	PFAM:PF04542.18
contig_157	147059	147373	+	EMDHBN_11690	11.9	5.9	PF08281.16|Sigma70_r4_2	PFAM:PF08281.16
contig_157	147357	148034	+	EMDHBN_11695	25.0	5.9		
contig_157	170990	171610	-	EMDHBN_11825	22.9	5.5		
contig_157	172245	172610	+	EMDHBN_11830	13.9	8.7	PF00441.28|Acyl-CoA_dh_1, PF02771.20|Acyl-CoA_dh_N, PF08028.15|Acyl-CoA_dh_2	PFAM:PF00441.28, PFAM:PF02771.20, PFAM:PF08028.15
contig_158	13	279	-	EMDHBN_11840	10.1	6.6		
contig_161	54	188	+	EMDHBN_11850	5.0	6.5		
contig_164	160	354	+	EMDHBN_11855	7.0	9.7		
contig_342	3	419	+	EMDHBN_11860	14.6	4.3		
contig_342	10740	10910	-	EMDHBN_11925	6.0	6.1		SO:0001217, UniRef:UniRef50_UPI00203FECD6
contig_342	36186	36728	-	EMDHBN_12045	20.3	6.1	PF03861.18|ANTAR	PFAM:PF03861.18
contig_342	44920	46119	+	EMDHBN_12085	42.8	5.6		
contig_342	59692	60237	+	EMDHBN_12150	19.0	4.7	PF01965.28|DJ-1_PfpI	PFAM:PF01965.28
contig_342	67742	69754	+	EMDHBN_12185	72.7	8.6		SO:0001217, UniRef:UniRef50_UPI00203F3CAC
contig_342	70043	70267	-	EMDHBN_12190	7.9	4.5		SO:0001217, UniRef:UniRef50_UPI00240936C7
contig_342	70361	70600	-	EMDHBN_12195	9.2	8.6		SO:0001217, UniRef:UniRef50_W6SHS2
contig_342	86435	86548	+	EMDHBN_12270	4.4	9.6		
contig_342	86618	86884	-	EMDHBN_12275	10.1	6.6		
contig_342	86969	89482	+	EMDHBN_12280	91.9	4.9		
contig_342	90201	90410	+	EMDHBN_12285	7.8	4.7		
contig_342	90407	90610	+	EMDHBN_12290	7.2	4.9		SO:0001217, UniRef:UniRef50_A0A971SBB1
contig_342	90607	90756	+	EMDHBN_12295	5.5	9.3		
contig_342	90756	90965	+	EMDHBN_12300	6.9	6.5		SO:0001217, UniRef:UniRef50_A0A1C6DQV5
contig_342	91012	91185	+	EMDHBN_12305	5.9	7.9		SO:0001217, UniRef:UniRef50_A0A1C6DQV5, UniRef:UniRef90_A0A1C6DR64
contig_342	95693	96880	+	EMDHBN_12330	43.2	9.3		
contig_342	119568	120260	+	EMDHBN_12445	24.8	8.0		
contig_342	124215	125306	+	EMDHBN_12470	38.1	5.5		SO:0001217, UniRef:UniRef50_UPI00203CBE7E
contig_342	136154	136333	-	EMDHBN_12525	6.6	5.7		
contig_342	138967	139224	-	EMDHBN_12540	9.4	9.1		
contig_342	148410	149753	+	EMDHBN_12590	48.7	4.5	PF13616.10|Rotamase_3	PFAM:PF13616.10
contig_343	2	1264	+	EMDHBN_12595	45.3	4.4	PF00395.24|SLH	PFAM:PF00395.24
contig_343	9389	9514	+	EMDHBN_12635	5.0	4.5		SO:0001217, UniRef:UniRef50_A0A1C5ZLN3, UniRef:UniRef90_A0A1C5ZLN3
contig_343	9693	9911	+	EMDHBN_12640	8.0	7.6		SO:0001217, UniRef:UniRef50_A0A7X3DKG5, UniRef:UniRef90_A0A1C5ZL80
contig_343	10165	11253	+	EMDHBN_12645	41.4	8.5	PF00990.25|GGDEF	PFAM:PF00990.25
contig_343	14792	14905	+	EMDHBN_12665	4.2	9.2		
contig_343	18349	19005	-	EMDHBN_12690	24.5	5.1		
contig_343	20576	20689	+	EMDHBN_12705	4.4	9.6		
contig_343	20759	21025	-	EMDHBN_12710	10.1	6.6		
contig_343	21110	23623	+	EMDHBN_12715	91.9	4.9		
contig_343	24342	24551	+	EMDHBN_12720	7.8	4.7		
contig_343	24548	24751	+	EMDHBN_12725	7.2	4.9		SO:0001217, UniRef:UniRef50_A0A971SBB1
contig_343	24748	24897	+	EMDHBN_12730	5.5	9.3		
contig_343	24897	25106	+	EMDHBN_12735	6.9	6.5		SO:0001217, UniRef:UniRef50_A0A1C6DQV5
contig_343	25153	25326	+	EMDHBN_12740	5.9	7.9		SO:0001217, UniRef:UniRef50_A0A1C6DQV5, UniRef:UniRef90_A0A1C6DR64
contig_343	26814	27002	+	EMDHBN_12755	7.3	5.7		
contig_343	38780	39022	-	EMDHBN_12810	8.5	4.8		
contig_343	72827	73369	+	EMDHBN_12960	19.7	4.5	PF00578.25|AhpC-TSA, PF08534.14|Redoxin	PFAM:PF00578.25, PFAM:PF08534.14
contig_343	75958	76197	+	EMDHBN_12980	8.7	5.1		
contig_343	79680	80327	+	EMDHBN_13000	23.4	4.7	PF13180.10|PDZ_2, PF17820.5|PDZ_6	PFAM:PF13180.10, PFAM:PF17820.5
