#Annotated with Bakta v1.9.3, https://github.com/oschwengers/bakta
#Database v5.1, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
contig_39	251411	251863	-	ACLHAE_07880	16.6	6.1		RefSeq:WP_006573672.1, SO:0001217, UniParc:UPI0001570249, UniRef:UniRef100_A6NY65, UniRef:UniRef50_A6NY65, UniRef:UniRef90_A6NY65
contig_39	252292	252729	-	ACLHAE_07890	16.2	5.0		RefSeq:WP_006573674.1, SO:0001217, UniParc:UPI000157024B, UniRef:UniRef100_A6NY67, UniRef:UniRef50_A6NY67, UniRef:UniRef90_A6NY67
contig_39	253879	254013	-	ACLHAE_07905	4.3	9.6		SO:0001217, UniParc:UPI000157024E, UniRef:UniRef100_A6NY70, UniRef:UniRef50_A6NY70, UniRef:UniRef90_A6NY70
contig_39	259091	259627	-	ACLHAE_07925	20.3	5.1		RefSeq:WP_006573682.1, SO:0001217, UniParc:UPI00015702F5, UniRef:UniRef100_A6NY75, UniRef:UniRef50_A6NY75, UniRef:UniRef90_A6NY75
contig_39	259627	259944	-	ACLHAE_07930	11.2	4.4		RefSeq:WP_006573683.1, SO:0001217, UniParc:UPI00015702F6, UniRef:UniRef100_A6NY76, UniRef:UniRef50_A6NY76, UniRef:UniRef90_A6NY76
contig_39	259944	260366	-	ACLHAE_07935	15.5	5.5		SO:0001217, UniRef:UniRef50_A6NY77, UniRef:UniRef90_A6NY77
contig_39	260368	260679	-	ACLHAE_07940	11.5	4.4		RefSeq:WP_006573685.1, SO:0001217, UniParc:UPI00015702F8, UniRef:UniRef100_A6NY78, UniRef:UniRef50_A6NY78, UniRef:UniRef90_A6NY78
contig_39	263234	263716	-	ACLHAE_07955	18.7	7.6		RefSeq:WP_006573688.1, SO:0001217, UniParc:UPI00015702FB, UniRef:UniRef100_A6NY81, UniRef:UniRef50_A6NY81, UniRef:UniRef90_A6NY81
contig_39	263814	264173	-	ACLHAE_07960	13.4	6.1		RefSeq:WP_006573689.1, SO:0001217, UniParc:UPI00015702FC, UniRef:UniRef100_A6NY82, UniRef:UniRef50_A6NY82, UniRef:UniRef90_A6NY82
contig_39	264170	264703	-	ACLHAE_07965	20.0	5.1		RefSeq:WP_006573691.1, SO:0001217, UniParc:UPI00015702FD, UniRef:UniRef100_A6NY83, UniRef:UniRef50_A6NY83, UniRef:UniRef90_A6NY83
contig_39	264710	265093	-	ACLHAE_07970	14.5	7.6		SO:0001217, UniParc:UPI00015702FF, UniRef:UniRef100_A6NY85, UniRef:UniRef50_A6NY85, UniRef:UniRef90_A6NY85
contig_39	265759	266196	-	ACLHAE_07975	16.9	5.0		SO:0001217, UniRef:UniRef50_A6NY87, UniRef:UniRef90_A6NY87
contig_39	266168	267058	-	ACLHAE_07980	31.7	5.3		RefSeq:WP_006573695.1, SO:0001217, UniParc:UPI0001570302, UniRef:UniRef100_A6NY88, UniRef:UniRef50_A6NY88, UniRef:UniRef90_A6NY88
contig_39	267055	267585	-	ACLHAE_07985	18.8	5.2		
contig_39	269015	270172	-	ACLHAE_07995	43.4	4.8		RefSeq:WP_157196099.1, SO:0001217, UniParc:UPI00030E8B1E, UniRef:UniRef100_A6NY91, UniRef:UniRef50_A6NY91, UniRef:UniRef90_A6NY91
contig_39	272197	273318	-	ACLHAE_08005	43.3	5.3		RefSeq:WP_006573700.1, SO:0001217, UniParc:UPI0001570307, UniRef:UniRef100_A6NY93, UniRef:UniRef50_A6NY93, UniRef:UniRef90_A6NY93
contig_39	273290	274486	-	ACLHAE_08010	45.1	4.7		RefSeq:WP_006573701.1, SO:0001217, UniParc:UPI00015703B6, UniRef:UniRef100_A6NY94, UniRef:UniRef50_A6NY94, UniRef:UniRef90_A6NY94
contig_39	274479	275372	-	ACLHAE_08015	34.6	5.2		RefSeq:WP_157196100.1, SO:0001217, UniParc:UPI0012F6A93E, UniRef:UniRef100_A6NY95, UniRef:UniRef50_A6NY95, UniRef:UniRef90_A6NY95
contig_39	275369	280264	-	ACLHAE_08020	181.2	4.9		RefSeq:WP_006573703.1, SO:0001217, UniParc:UPI00015703B8, UniRef:UniRef100_A6NY96, UniRef:UniRef50_A6NY96, UniRef:UniRef90_A6NY96
contig_39	280331	281734	-	ACLHAE_08025	50.6	5.2		RefSeq:WP_006573704.1, SO:0001217, UniParc:UPI00015703B9, UniRef:UniRef100_A6NY97, UniRef:UniRef50_A6NY97, UniRef:UniRef90_A6NY97
contig_39	285501	285890	-	ACLHAE_08035	14.9	5.2		RefSeq:WP_006573706.1, SO:0001217, UniParc:UPI00015703BB, UniRef:UniRef100_A6NY99, UniRef:UniRef50_A6NY99, UniRef:UniRef90_A6NY99
contig_39	285887	286615	-	ACLHAE_08040	26.8	5.0		RefSeq:WP_006573707.1, SO:0001217, UniParc:UPI00015703BC, UniRef:UniRef100_A6NYA0, UniRef:UniRef50_A6NYA0, UniRef:UniRef90_A6NYA0
contig_39	288158	289543	-	ACLHAE_08050	49.4	5.3		RefSeq:WP_006573709.1, SO:0001217, UniParc:UPI00015703BE, UniRef:UniRef100_A6NYA2, UniRef:UniRef50_A6NYA2, UniRef:UniRef90_A6NYA2
contig_39	289637	290152	-	ACLHAE_08055	19.6	5.2		SO:0001217, UniRef:UniRef50_A6NYA3, UniRef:UniRef90_A6NYA3
contig_39	291111	291698	-	ACLHAE_08065	22.4	9.1		RefSeq:WP_006573712.1, SO:0001217, UniParc:UPI00015703C1, UniRef:UniRef100_A6NYA5, UniRef:UniRef50_A6NYA5, UniRef:UniRef90_A6NYA5
contig_39	292281	292562	-	ACLHAE_08070	10.5	8.1		RefSeq:WP_006573714.1, SO:0001217, UniParc:UPI00015703C3, UniRef:UniRef100_A6NYA7, UniRef:UniRef50_A6NYA7, UniRef:UniRef90_A6NYA7
contig_39	293923	295899	-	ACLHAE_08080	72.9	5.3		RefSeq:WP_006573716.1, SO:0001217, UniParc:UPI000157049C, UniRef:UniRef100_A6NYA9, UniRef:UniRef50_A6NYA9, UniRef:UniRef90_A6NYA9
contig_39	296384	296797	-	ACLHAE_08090	15.1	8.9		RefSeq:WP_006573718.1, SO:0001217, UniParc:UPI000157049E, UniRef:UniRef100_A6NYB1, UniRef:UniRef50_A6NYB1, UniRef:UniRef90_A6NYB1
contig_39	296769	297062	-	ACLHAE_08095	10.7	6.3		RefSeq:WP_006573719.1, SO:0001217, UniParc:UPI000157049F, UniRef:UniRef100_A6NYB2, UniRef:UniRef50_A6NYB2, UniRef:UniRef90_A6NYB2
contig_39	297348	297848	-	ACLHAE_08100	18.4	9.0		RefSeq:WP_006573721.1, SO:0001217, UniParc:UPI00015704A1, UniRef:UniRef100_A6NYB4, UniRef:UniRef50_A6NYB4, UniRef:UniRef90_A6NYB4
contig_39	297849	298571	-	ACLHAE_08105	26.9	4.3		RefSeq:WP_006573722.1, SO:0001217, UniParc:UPI00015704A2, UniRef:UniRef100_A6NYB5, UniRef:UniRef50_A6NYB5, UniRef:UniRef90_A6NYB5
contig_39	298565	299335	-	ACLHAE_08110	30.8	5.6		RefSeq:WP_006573723.1, SO:0001217, UniParc:UPI00015704A3, UniRef:UniRef100_A6NYB6, UniRef:UniRef50_A6NYB6, UniRef:UniRef90_A6NYB6
contig_39	299332	300381	-	ACLHAE_08115	39.8	5.2		SO:0001217, UniRef:UniRef50_A6NYB7, UniRef:UniRef90_A6NYB7
contig_39	300507	300845	-	ACLHAE_08120	13.1	8.4		RefSeq:WP_006573725.1, SO:0001217, UniParc:UPI00015704A5, UniRef:UniRef100_A6NYB8, UniRef:UniRef50_A6NYB8, UniRef:UniRef90_A6NYB8
contig_39	302194	303306	-	ACLHAE_08130	41.7	6.4	PF01653.22|DNA_ligase_aden	PFAM:PF01653.22, RefSeq:WP_006573727.1, SO:0001217, UniParc:UPI00015704A7, UniRef:UniRef100_A6NYC0, UniRef:UniRef50_A6NYC0, UniRef:UniRef90_A6NYC0
contig_39	305138	305350	-	ACLHAE_08140	7.7	4.6		RefSeq:WP_006573731.1, SO:0001217, UniParc:UPI00015704AB, UniRef:UniRef100_A6NYC4, UniRef:UniRef50_A6NYC4, UniRef:UniRef90_A6NYC4
contig_39	305337	305528	-	ACLHAE_08145	7.3	5.2		RefSeq:WP_006573732.1, SO:0001217, UniParc:UPI00015704AC, UniRef:UniRef100_A6NYC5, UniRef:UniRef50_A6NYC5, UniRef:UniRef90_A6NYC5
contig_39	308852	309373	-	ACLHAE_08155	19.3	5.5		RefSeq:WP_242823710.1, SO:0001217, UniParc:UPI001FA799B8, UniRef:UniRef100_UPI001FA799B8, UniRef:UniRef50_A6NYC7, UniRef:UniRef90_A6NYC7
contig_39	313653	313763	-	ACLHAE_08170	4.0	4.1		
contig_39	313765	314121	-	ACLHAE_08175	12.9	4.1		RefSeq:WP_006573737.1, SO:0001217, UniParc:UPI000157057D, UniRef:UniRef100_A6NYD0, UniRef:UniRef50_A6NYD0, UniRef:UniRef90_A6NYD0
contig_39	314190	314492	-	ACLHAE_08180	11.4	4.9		RefSeq:WP_006573738.1, SO:0001217, UniParc:UPI000157057E, UniRef:UniRef100_A6NYD1, UniRef:UniRef50_A6NYD1, UniRef:UniRef90_A6NYD1
contig_40	517	774	-	ACLHAE_08200	9.9	5.1		
contig_40	1507	1779	-	ACLHAE_08205	10.4	6.9		RefSeq:WP_006573385.1, SO:0001217, UniParc:UPI0001570568, UniRef:UniRef100_A6NXB2, UniRef:UniRef50_A6NXB2, UniRef:UniRef90_A6NXB2
contig_40	2942	3124	-	ACLHAE_08215	7.1	9.2		RefSeq:WP_006573387.1, SO:0001217, UniParc:UPI000157056A, UniRef:UniRef100_A6NXB4, UniRef:UniRef50_A6NXB4, UniRef:UniRef90_A6NXB4
contig_40	3809	4033	-	ACLHAE_08225	8.5	11.3		SO:0001217, UniParc:UPI000157056D, UniRef:UniRef100_A6NXB7, UniRef:UniRef50_A6NXB7, UniRef:UniRef90_A6NXB7
contig_43	1888	2154	-	ACLHAE_08260	10.0	5.0	PF21757.1|DUF6870	PFAM:PF21757.1, RefSeq:WP_006573369.1, SO:0001217, UniParc:UPI000157048F, UniRef:UniRef100_A6NX95, UniRef:UniRef50_A6NX95, UniRef:UniRef90_A6NX95
contig_43	8181	8627	-	ACLHAE_08300	16.5	9.4		SO:0001217, UniRef:UniRef50_A0A1C5RY27
contig_48	18320	18547	-	ACLHAE_08415	8.8	10.0		RefSeq:WP_006573283.1, SO:0001217, UniParc:UPI000157015A, UniRef:UniRef100_A6NX09, UniRef:UniRef50_A6NX09, UniRef:UniRef90_A6NX09
contig_48	65657	65983	-	ACLHAE_08615	11.4	6.7		SO:0001217, UniRef:UniRef50_A0A1C6G465, UniRef:UniRef90_A0A1C6G465
contig_50	6807	6914	-	ACLHAE_08730	4.0	8.0		
contig_50	44268	44615	-	ACLHAE_08875	13.7	8.8		
contig_51	5213	5386	+	ACLHAE_08900	6.3	5.3		RefSeq:WP_157196077.1, SO:0001217, UniParc:UPI0012F65A4B, UniRef:UniRef100_A6NWE6, UniRef:UniRef50_A6NWE6, UniRef:UniRef90_A6NWE6
contig_51	8818	9114	+	ACLHAE_08925	11.3	5.3		SO:0001217, UniParc:UPI0001570637, UniRef:UniRef100_A6NWF1, UniRef:UniRef50_A6NWF1, UniRef:UniRef90_A6NWF1
contig_51	18383	18784	-	ACLHAE_08975	14.9	8.7		
contig_51	57882	58394	-	ACLHAE_09170	18.7	4.8		RefSeq:WP_006573127.1, SO:0001217, UniParc:UPI000156FBFE, UniRef:UniRef100_A6NWK2, UniRef:UniRef50_A6NWK2, UniRef:UniRef90_A6NWK2
contig_51	66913	67548	-	ACLHAE_09220	23.9	4.4		RefSeq:WP_006573140.1, SO:0001217, UniParc:UPI000156FC0C, UniRef:UniRef100_A6NWL6, UniRef:UniRef50_A6NWL6, UniRef:UniRef90_A6NWL6
contig_51	67581	68072	-	ACLHAE_09225	18.8	6.1		RefSeq:WP_006573141.1, SO:0001217, UniParc:UPI000156FC0D, UniRef:UniRef100_A6NWL7, UniRef:UniRef50_A6NWL7, UniRef:UniRef90_A6NWL7
contig_51	68059	68316	-	ACLHAE_09230	10.1	4.4		RefSeq:WP_006573142.1, SO:0001217, UniParc:UPI000156FC0E, UniRef:UniRef100_A6NWL8, UniRef:UniRef50_A6NWL8, UniRef:UniRef90_A6NWL8
contig_51	72507	73643	+	ACLHAE_09265	44.4	4.9		RefSeq:WP_006573151.1, SO:0001217, UniParc:UPI000156FCDC, UniRef:UniRef100_A6NWM7, UniRef:UniRef50_A6NWM7, UniRef:UniRef90_A6NWM7
contig_51	73716	73901	+	ACLHAE_09270	7.0	8.9		RefSeq:WP_006573152.1, SO:0001217, UniParc:UPI000156FCDD, UniRef:UniRef100_A6NWM8, UniRef:UniRef50_A6NWM8, UniRef:UniRef90_A6NWM8
contig_51	78377	78757	-	ACLHAE_09305	14.3	5.3		RefSeq:WP_006573160.1, SO:0001217, UniParc:UPI000156FCE4, UniRef:UniRef100_A6NWN5, UniRef:UniRef50_A6NWN5, UniRef:UniRef90_A6NWN5
contig_51	80363	80899	-	ACLHAE_09320	20.7	6.8		RefSeq:WP_040647021.1, SO:0001217, UniParc:UPI00058FF8A6, UniRef:UniRef100_A6NWP1, UniRef:UniRef50_A6NWP1, UniRef:UniRef90_A6NWP1
contig_51	81475	81702	+	ACLHAE_09325	8.3	4.6		RefSeq:WP_140397491.1, SO:0001217, UniParc:UPI00112407AD, UniRef:UniRef100_UPI00112407AD, UniRef:UniRef50_UPI00111E17AC, UniRef:UniRef90_UPI00111E17AC
contig_51	85905	86462	+	ACLHAE_09350	20.3	5.5		RefSeq:WP_006573171.1, SO:0001217, UniParc:UPI000156FCF0, UniRef:UniRef100_A6NWP7, UniRef:UniRef50_A6NWP7, UniRef:UniRef90_A6NWP7
contig_51	88609	89028	+	ACLHAE_09370	15.7	9.4		SO:0001217, UniParc:UPI000156FDA4, UniRef:UniRef100_A6NWQ2, UniRef:UniRef50_A6NWQ2, UniRef:UniRef90_A6NWQ2
contig_51	88994	89734	+	ACLHAE_09375	27.8	5.7		RefSeq:WP_157196079.1, SO:0001217, UniParc:UPI0012F6FB5C, UniRef:UniRef100_A6NWQ3, UniRef:UniRef50_A0A645A8Q7, UniRef:UniRef90_A6NWQ3
contig_51	94040	94369	+	ACLHAE_09390	11.7	4.4		SO:0001217, UniParc:UPI000156FDA8, UniRef:UniRef100_A6NWQ6, UniRef:UniRef50_A6NWQ6, UniRef:UniRef90_A6NWQ6
contig_51	99212	99457	+	ACLHAE_09425	9.2	4.1		RefSeq:WP_006573187.1, SO:0001217, UniParc:UPI000156FDAF, UniRef:UniRef100_A6NWR3, UniRef:UniRef50_A6NWR3, UniRef:UniRef90_A6NWR3
contig_51	124319	124507	-	ACLHAE_09515	6.7	9.3		RefSeq:WP_006573211.1, SO:0001217, UniParc:UPI000156FE61, UniRef:UniRef100_A6NWT7, UniRef:UniRef50_A6NWT7, UniRef:UniRef90_A6NWT7
contig_52	19144	19590	+	ACLHAE_09650	16.7	4.6		RefSeq:WP_040646932.1, SO:0001217, UniParc:UPI00031D1FE3, UniRef:UniRef100_A6NVZ9, UniRef:UniRef50_A6NVZ9, UniRef:UniRef90_A6NVZ9
contig_52	33737	34072	-	ACLHAE_09725	12.6	4.9		RefSeq:WP_006572941.1, SO:0001217, UniParc:UPI0001570213, UniRef:UniRef100_A6NW17, UniRef:UniRef50_A6NW17, UniRef:UniRef90_A6NW17
contig_52	80125	80319	+	ACLHAE_09955	7.7	9.4		RefSeq:WP_006572992.1, SO:0001217, UniParc:UPI0001570399, UniRef:UniRef100_A6NW69, UniRef:UniRef50_A6NW69, UniRef:UniRef90_A6NW69
contig_52	84761	86074	-	ACLHAE_09990	50.9	5.9		RefSeq:WP_040646947.1, SO:0001217, UniParc:UPI0002F2B7F2, UniRef:UniRef100_A6NW79, UniRef:UniRef50_A6NW79, UniRef:UniRef90_A6NW79
contig_52	99442	99618	+	ACLHAE_10055	6.8	10.2		RefSeq:WP_006573022.1, SO:0001217, UniParc:UPI000157047F, UniRef:UniRef100_A6NW98, UniRef:UniRef50_E2ZLS1, UniRef:UniRef90_R9LSN0
contig_53	1	330	+	ACLHAE_10190	12.2	4.2		RefSeq:WP_006572829.1, SO:0001217, UniParc:UPI000156FE46, UniRef:UniRef100_A6NVQ5, UniRef:UniRef50_A6NVQ5, UniRef:UniRef90_A6NVQ5
contig_53	39749	40240	+	ACLHAE_10375	18.9	4.6		RefSeq:WP_006572868.1, SO:0001217, UniParc:UPI000156FFBA, UniRef:UniRef100_A6NVU4, UniRef:UniRef50_A6NVU4, UniRef:UniRef90_A6NVU4
contig_53	50183	51211	-	ACLHAE_10440	38.4	5.6		RefSeq:WP_040646919.1, SO:0001217, UniParc:UPI00031FA905, UniRef:UniRef100_UPI00031FA905, UniRef:UniRef50_A6NVW0, UniRef:UniRef90_A6NVW0
contig_54	37371	37754	+	ACLHAE_10660	14.1	10.0		RefSeq:WP_006572717.1, SO:0001217, UniParc:UPI0001570703, UniRef:UniRef100_A6NVE3, UniRef:UniRef50_A6NVE3, UniRef:UniRef90_A6NVE3
contig_54	51401	51784	-	ACLHAE_10725	14.2	4.5		
contig_54	54215	54328	-	ACLHAE_10740	4.0	10.6		SO:0001217, UniParc:UPI0001570716, UniRef:UniRef100_A6NVG2, UniRef:UniRef50_A6NVG2, UniRef:UniRef90_A6NVG2
contig_54	54361	55098	-	ACLHAE_10745	27.8	5.1		RefSeq:WP_006572737.1, SO:0001217, UniParc:UPI000156FB10, UniRef:UniRef100_A6NVG3, UniRef:UniRef50_A0A096B623, UniRef:UniRef90_A6NVG3
contig_54	57397	58077	-	ACLHAE_10760	26.5	7.5		SO:0001217, UniParc:UPI000156FB13, UniRef:UniRef100_A6NVG6, UniRef:UniRef50_A0A0S2W2M5, UniRef:UniRef90_A6NVG6
contig_54	102405	103556	-	ACLHAE_10990	44.2	5.7		RefSeq:WP_052647197.1, SO:0001217, UniParc:UPI0003081E25, UniRef:UniRef100_A6NVL6, UniRef:UniRef50_A0A416ZB33, UniRef:UniRef90_A6NVL6
contig_54	108260	108949	-	ACLHAE_11015	26.2	4.1		SO:0001217, UniRef:UniRef50_A0A1Y3RA65
contig_55	4321	4416	+	ACLHAE_11160	3.8	4.8		
contig_55	8468	9325	-	ACLHAE_11175	34.0	6.3		RefSeq:WP_006572412.1, SO:0001217, UniParc:UPI000156FCA5, UniRef:UniRef100_A6NUI8, UniRef:UniRef50_A6NUI8, UniRef:UniRef90_A6NUI8
contig_55	16390	16548	+	ACLHAE_11205	6.1	10.0		RefSeq:WP_006572424.1, SO:0001217, UniParc:UPI000156FCB1, UniRef:UniRef100_A6NUK0, UniRef:UniRef50_A6NUK0, UniRef:UniRef90_A6NUK0
contig_55	16926	17273	+	ACLHAE_11215	12.8	4.6		RefSeq:WP_006572426.1, SO:0001217, UniParc:UPI000156FCB3, UniRef:UniRef100_A6NUK2, UniRef:UniRef50_A0A173V3C7, UniRef:UniRef90_A0A1Y4T9B1
contig_55	37157	37525	+	ACLHAE_11315	14.0	5.2		RefSeq:WP_006572450.1, SO:0001217, UniParc:UPI000156FD81, UniRef:UniRef100_A6NUM6, UniRef:UniRef50_A6NUM6, UniRef:UniRef90_A6NUM6
contig_55	88236	88892	+	ACLHAE_11590	24.0	5.1		SO:0001217, UniParc:UPI000156FFA1, UniRef:UniRef100_A6NUT5, UniRef:UniRef50_A6NUT5, UniRef:UniRef90_A6NUT5
contig_55	121857	122252	-	ACLHAE_11760	15.3	7.7		RefSeq:WP_006572545.1, SO:0001217, UniParc:UPI000157006D, UniRef:UniRef100_A6NUX1, UniRef:UniRef50_A6NUX1, UniRef:UniRef90_A6NUX1
contig_55	165325	166101	-	ACLHAE_12025	28.2	8.7		RefSeq:WP_006572607.1, SO:0001217, UniParc:UPI00015702B9, UniRef:UniRef100_A6NV33, UniRef:UniRef50_A6NV33, UniRef:UniRef90_A6NV33
contig_55	166098	166208	-	ACLHAE_12030	4.0	9.8		SO:0001217, UniRef:UniRef50_A0A1C6DQN8
contig_56	23285	23695	+	ACLHAE_12400	15.3	5.1		RefSeq:WP_006572208.1, SO:0001217, UniParc:UPI00015701DE, UniRef:UniRef100_A6NTY1, UniRef:UniRef50_A0A096CQQ0, UniRef:UniRef90_A6NTY1
contig_56	28153	28428	-	ACLHAE_12430	10.0	8.5		RefSeq:WP_157196048.1, SO:0001217, UniParc:UPI0012F68B01, UniRef:UniRef100_A6NTY7, UniRef:UniRef50_A6NTY7, UniRef:UniRef90_A6NTY7
contig_56	79302	79499	-	ACLHAE_12645	7.5	4.5		RefSeq:WP_006572265.1, SO:0001217, UniParc:UPI000157043D, UniRef:UniRef100_A6NU38, UniRef:UniRef50_A6NU38, UniRef:UniRef90_A6NU38
contig_56	114674	115408	+	ACLHAE_12830	27.8	5.9		SO:0001217, UniParc:UPI0001570602, UniRef:UniRef100_A6NU85, UniRef:UniRef50_A6NU85, UniRef:UniRef90_A6NU85
contig_56	115821	116255	+	ACLHAE_12840	16.8	6.0		SO:0001217, UniParc:UPI0001570604, UniRef:UniRef100_A6NU87, UniRef:UniRef50_A6NU87, UniRef:UniRef90_A6NU87
contig_56	119806	120054	+	ACLHAE_12870	9.4	4.4		RefSeq:WP_006572320.1, SO:0001217, UniParc:UPI000157060A, UniRef:UniRef100_A6NU93, UniRef:UniRef50_F4XBZ8, UniRef:UniRef90_A6NU93
contig_56	120617	121018	+	ACLHAE_12880	15.0	6.4		RefSeq:WP_006572322.1, SO:0001217, UniParc:UPI000157060C, UniRef:UniRef100_A6NU95, UniRef:UniRef50_A0A096D2R1, UniRef:UniRef90_A6NU95
contig_56	125213	125803	+	ACLHAE_12915	21.8	5.4		RefSeq:WP_006572329.1, SO:0001217, UniParc:UPI0001570613, UniRef:UniRef100_A6NUA2, UniRef:UniRef50_V2XSJ3, UniRef:UniRef90_A6NUA2
contig_56	126610	126921	+	ACLHAE_12925	11.7	5.4		RefSeq:WP_157196052.1, SO:0001217, UniParc:UPI0002D48304, UniRef:UniRef100_A6NUA5, UniRef:UniRef50_A6NUA5, UniRef:UniRef90_A6NUA5
contig_56	134603	134941	-	ACLHAE_12980	12.3	11.6		RefSeq:WP_157196053.1, SO:0001217, UniParc:UPI0002E214E8, UniRef:UniRef100_A6NUB8, UniRef:UniRef50_A0A096D7T1, UniRef:UniRef90_A6NUB8
contig_56	142161	142301	+	ACLHAE_13015	5.1	10.5		RefSeq:WP_006572353.1, SO:0001217, UniParc:UPI00015706FD, UniRef:UniRef100_A6NUC6, UniRef:UniRef50_A6NUC6, UniRef:UniRef90_A6NUC6
contig_56	146762	147157	+	ACLHAE_13050	14.9	4.4		RefSeq:WP_006572360.1, SO:0001217, UniParc:UPI000156FAF7, UniRef:UniRef100_A6NUD3, UniRef:UniRef50_A0A810QC35, UniRef:UniRef90_A6NUD3
contig_56	154176	154403	+	ACLHAE_13105	8.8	10.1		RefSeq:WP_040646670.1, SO:0001217, UniParc:UPI0002EB1F78, UniRef:UniRef100_UPI0002EB1F78, UniRef:UniRef50_UPI0002EB1F78, UniRef:UniRef90_UPI0002EB1F78
contig_56	156532	156924	+	ACLHAE_13125	15.1	7.0		SO:0001217, UniParc:UPI000156FB07, UniRef:UniRef100_A6NUE9, UniRef:UniRef50_V1CJ27, UniRef:UniRef90_A6NUE9
contig_56	158017	158322	+	ACLHAE_13140	11.6	4.6		SO:0001217, UniParc:UPI000156FB0A, UniRef:UniRef100_A6NUF2, UniRef:UniRef50_A6NUF2, UniRef:UniRef90_A6NUF2
contig_56	159095	159607	+	ACLHAE_13150	20.0	5.3		RefSeq:WP_006572382.1, SO:0001217, UniParc:UPI000156FB0D, UniRef:UniRef100_A6NUF5, UniRef:UniRef50_A0A829WAX0, UniRef:UniRef90_A6NUF5
contig_57	96516	97148	-	ACLHAE_13680	23.9	5.9		RefSeq:WP_040646479.1, SO:0001217, UniParc:UPI00031242DA, UniRef:UniRef100_A6NT68, UniRef:UniRef50_A6NT68, UniRef:UniRef90_A6NT68
contig_57	107516	107737	-	ACLHAE_13730	8.5	11.4		RefSeq:WP_006571959.1, SO:0001217, UniParc:UPI0001570432, UniRef:UniRef100_A6NT82, UniRef:UniRef50_A6NT82, UniRef:UniRef90_A6NT82
contig_57	107769	108473	-	ACLHAE_13735	25.7	4.2		RefSeq:WP_006571961.1, SO:0001217, UniParc:UPI0001570433, UniRef:UniRef100_A6NT83, UniRef:UniRef50_A6NT83, UniRef:UniRef90_A6NT83
contig_57	111711	113984	-	ACLHAE_13750	82.8	5.0		RefSeq:WP_006571965.1, SO:0001217, UniParc:UPI0001570502, UniRef:UniRef100_A6NT88, UniRef:UniRef50_A0A0S2VZ90, UniRef:UniRef90_A6NT88
contig_57	169471	170112	+	ACLHAE_13940	23.8	6.3		SO:0001217, UniParc:UPI000156FAE2, UniRef:UniRef100_A6NTD5, UniRef:UniRef50_A6NTD5, UniRef:UniRef90_A6NTD5
contig_57	275029	275391	+	ACLHAE_14415	13.8	4.8		RefSeq:WP_006572122.1, SO:0001217, UniParc:UPI000156FED8, UniRef:UniRef100_A6NTP5, UniRef:UniRef50_A6NTP5, UniRef:UniRef90_A6NTP5
contig_57	279542	280399	+	ACLHAE_14435	32.9	5.5		RefSeq:WP_006572126.1, SO:0001217, UniParc:UPI000156FEDC, UniRef:UniRef100_A6NTP9, UniRef:UniRef50_A6NTP9, UniRef:UniRef90_A6NTP9
contig_57	319763	320416	+	ACLHAE_14635	24.8	6.7		RefSeq:WP_006572174.1, SO:0001217, UniParc:UPI0001570058, UniRef:UniRef100_A6NTU7, UniRef:UniRef50_A6NTU7, UniRef:UniRef90_A6NTU7
contig_58	2765	4084	-	ACLHAE_14660	47.7	4.1		RefSeq:WP_006571769.1, SO:0001217, UniParc:UPI000156FE0B, UniRef:UniRef100_A6NSP2, UniRef:UniRef50_A6NSP2, UniRef:UniRef90_A6NSP2
contig_58	4081	5013	-	ACLHAE_14665	32.1	4.1		SO:0001217, UniRef:UniRef50_A0A317G193, UniRef:UniRef90_A6NSP3
contig_58	26287	26460	+	ACLHAE_14795	6.4	9.7		RefSeq:WP_006571799.1, SO:0001217, UniParc:UPI000156FEC1, UniRef:UniRef100_A6NSS2, UniRef:UniRef50_A6NSS2, UniRef:UniRef90_A6NSS2
contig_58	26737	26898	+	ACLHAE_14800	5.6	8.0		RefSeq:WP_006571801.1, SO:0001217, UniParc:UPI000156FEC4, UniRef:UniRef100_A6NSS5, UniRef:UniRef50_A6NSS5, UniRef:UniRef90_A6NSS5
contig_59	25	255	+	ACLHAE_14940	8.7	5.8		
contig_59	49227	50123	-	ACLHAE_15180	31.8	9.0		
contig_59	50130	51005	-	ACLHAE_15185	31.4	6.2		
contig_59	51288	54587	-	ACLHAE_15190	117.0	9.1		SO:0001217, UniRef:UniRef50_R5RIC0
contig_59	54921	56006	-	ACLHAE_15195	39.1	9.1		
contig_60	15686	18535	-	ACLHAE_15220	105.3	4.3		SO:0001217, UniRef:UniRef50_A6NRW4, UniRef:UniRef90_A6NRW4
contig_60	32221	32403	+	ACLHAE_15300	6.3	4.1		RefSeq:WP_006571511.1, SO:0001217, UniParc:UPI00015700E9, UniRef:UniRef100_A6NRY4, UniRef:UniRef50_A6NRY4, UniRef:UniRef90_A6NRY4
contig_60	33629	34567	+	ACLHAE_15310	36.4	6.7		RefSeq:WP_006571513.1, SO:0001217, UniParc:UPI00015700EB, UniRef:UniRef100_A6NRY6, UniRef:UniRef50_A6NRY6, UniRef:UniRef90_A6NRY6
